instrument,window,variant,or_minutes,target,bh_sharpe,bh_max_dd,split,n_cands,n_trades,guard,n_long,n_short,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,cost_R_mean,net_R_total,win_rate,risk_med_bps,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,top_year_share,n_years,n_pos_years,dsr,oos_holds,not_conc,beats_bh,thin,SURVIVOR
US30,in,ORIGINAL,30,1R,0.5467350671711283,0.3698627922971112,2023-01-01,1530,1530,PASS,789,741,1.1004409749978004,0.9243215457717998,-0.5228628598118906,-0.1310272351514066,-1.4511412194606141,0.5729421294835494,0.07297950673888332,-50.24515824398258,0.5143790849673202,40.274882751754475,1922,820,710,1.009808115028573,0.8322330356004015,0.07302744834366759,-1.3599598749291086,,8,3,2.2777544697123552e-26,False,False,False,False,False
US30,in,RETEST,30,1R,0.5467350671711283,0.3698627922971112,2023-01-01,602,602,PASS,327,275,1.3955511478000546,1.1771733214130662,0.6807647132325234,-0.2586998333206171,1.0272052675043764,0.13646473573740003,0.07139509559362359,40.700017342884706,0.5697674418604651,41.23512148591902,1918,333,269,1.2679712951591373,1.0677494698089451,1.7882606869963893,0.48258474615966496,0.3920514589970599,8,6,3.9736189814790365e-13,True,True,True,False,False
US30,in,DI,30,1R,0.5467350671711283,0.3698627922971112,2023-01-01,766,766,PASS,439,327,1.1181133052506314,0.9392528779952583,-0.2959717710925912,-0.2503390390858337,0.07460274098015418,0.3534536892037899,0.0731447835582009,-20.07275341029941,0.5169712793733682,39.9361765049995,1901,402,364,1.0475236480313062,0.8261473239393355,0.3493005594149549,-1.4016953556988598,,8,2,2.5545296344758617e-23,False,False,False,False,False
US30,in,ORIGINAL,30,2R,0.5467350671711283,0.3698627922971112,2023-01-01,1530,1530,PASS,789,741,1.1080822723960155,0.9518205596085187,-0.3049888016300345,0.6585712886667147,-0.5898473284126666,0.5306645799486588,0.07297950673888332,-36.51104446915164,0.4372549019607843,40.274882751754475,1922,820,710,1.0057373625389772,0.8895705648672699,0.03977524455658334,-0.8058271727435794,,8,3,2.709338284731849e-23,False,False,False,False,False
US30,in,RETEST,30,2R,0.5467350671711283,0.3698627922971112,2023-01-01,602,602,PASS,327,275,1.2587619960220937,1.0843344364679754,0.31390953786398834,1.0007546401432754,2.915776045579072,0.18832116276786626,0.07139509559362359,23.754044833299133,0.4700996677740864,41.23512148591902,1918,333,269,1.1592601681755215,0.9868684062387009,1.0358841135643555,-0.08995631992736976,0.8066519076286017,8,6,5.2389920114084184e-17,False,False,False,False,False
US30,in,DI,30,2R,0.5467350671711283,0.3698627922971112,2023-01-01,766,766,PASS,439,327,1.1277871410190832,0.9690053097727724,-0.13855603586710616,0.868916902650582,1.659758977096963,0.3130720611274749,0.0731447835582009,-11.715101722871438,0.4425587467362924,39.9361765049995,1901,402,364,1.0154014251758074,0.9151438439463437,0.10740581310441594,-0.6043198471577297,,8,3,3.0261296814423494e-21,False,False,False,False,False
US30,in,ORIGINAL,30,close,0.5467350671711283,0.3698627922971112,2023-01-01,1530,1530,PASS,789,741,1.108285194373624,0.9541919655041746,-0.26252632583094304,1.7817848335309456,6.008792427034662,0.5760111593670458,0.07297950673888332,-35.25630661188971,0.42745098039215684,40.274882751754475,1922,820,710,1.005808560422243,0.8940610068336661,0.03688051467243819,-0.6899113094558345,,8,3,1.9233522417197604e-22,False,False,False,False,False
US30,in,RETEST,30,close,0.5467350671711283,0.3698627922971112,2023-01-01,602,602,PASS,327,275,1.3017671751653614,1.1254504339054856,0.4128774973749876,2.701547922408354,16.552777944409645,0.2078024485867858,0.07139509559362359,35.77398341400187,0.4634551495016611,41.23512148591902,1918,333,269,1.2127204068034214,1.011506650307115,1.2315898272590327,0.06908683226749275,0.7186805762777676,8,5,9.630337011539087e-17,True,False,False,False,False
US30,in,DI,30,close,0.5467350671711283,0.3698627922971112,2023-01-01,766,766,PASS,439,327,1.0809887667360136,0.9291648400601078,-0.29378337471984234,2.4327974222619195,14.995370560661813,0.43163768979820827,0.0731447835582009,-27.360175729022952,0.42950391644908614,39.9361765049995,1901,402,364,0.9157347561563522,0.9449756004544002,-0.5816699830291111,-0.33792301221335114,,8,3,2.985273960278459e-22,False,False,False,False,False
US30,out,ORIGINAL,15,1R,1.0465962332553551,0.1449352537315384,2016-01-01,1025,1025,PASS,501,524,0.9236587186091048,0.6487936295739,-3.213647989824129,0.020913192554847918,-1.8144492847945988,0.87919611128698,0.16247181099272534,-204.16920499995288,0.47024390243902436,23.026209502543697,1081,528,497,0.6749020624249226,0.622714997435941,-2.9963088221134657,-3.6226392625687693,,5,0,7.784642317029929e-13,False,False,False,False,False
US30,out,RETEST,15,1R,1.0465962332553551,0.1449352537315384,2016-01-01,381,381,PASS,197,184,1.2563702773939156,0.8893509753441582,-0.5307596077455564,-0.5523224350981268,0.39642144482265573,0.2944716835014261,0.15999578516637827,-20.528162749151562,0.5406824146981627,23.159179544372027,1081,191,190,0.9463593566684342,0.8368812484241521,-0.41963501785825574,-1.3574210212243298,,5,1,0.06079509468409958,False,False,False,False,False
US30,out,DI,15,1R,1.0465962332553551,0.1449352537315384,2016-01-01,515,515,PASS,272,243,0.8903429597783042,0.6240474235818818,-2.4773088893196795,-0.35791878914666425,-0.6862085537396494,0.6852426110446149,0.1625183543099202,-111.35056630058648,0.4563106796116505,23.139952893832014,1062,275,240,0.5837233520218804,0.6734989637328203,-4.131573292073866,-2.99938324011048,,5,0,7.850986251087827e-09,False,False,False,False,False
US30,out,ORIGINAL,15,2R,1.0465962332553551,0.1449352537315384,2016-01-01,1025,1025,PASS,501,524,0.9624248003643406,0.7207904871160542,-2.326753328538342,0.6966836080979676,-1.0867468691078712,0.864673930295054,0.16247181099272534,-187.88797065698554,0.37853658536585366,23.026209502543697,1081,528,497,0.7444487857155976,0.6967839888035159,-2.147097573606621,-2.6459595821952426,,5,0,2.962301754338777e-07,False,False,False,False,False
US30,out,RETEST,15,2R,1.0465962332553551,0.1449352537315384,2016-01-01,381,381,PASS,197,184,1.2514182451379368,0.9459728313732472,-0.2408138396831009,0.7244704319064951,1.2391305454152013,0.28444649956369616,0.15999578516637827,-12.331620115801556,0.4304461942257218,23.159179544372027,1081,191,190,0.9626934557700307,0.9295439272310574,-0.2778582721487918,-0.5311657263787847,,5,2,0.1765487143319437,False,False,False,False,False
US30,out,DI,15,2R,1.0465962332553551,0.1449352537315384,2016-01-01,515,515,PASS,272,243,0.9270855450821974,0.6956198911797083,-1.8408133481041211,0.6780051036563526,0.34756122507008813,0.6753692586392411,0.1625183543099202,-105.0160570423416,0.3611650485436893,23.139952893832014,1062,275,240,0.6568441358973153,0.7424232949021476,-3.0899002173332835,-2.173139977040401,,5,0,2.683593546140543e-05,False,False,False,False,False
US30,out,ORIGINAL,15,close,1.0465962332553551,0.1449352537315384,2016-01-01,1025,1025,PASS,501,524,0.9870626416965302,0.7530720014849606,-1.719861267683222,2.245791568300195,7.89563250956844,0.854661310721419,0.16247181099272534,-174.2179288803789,0.3463414634146341,23.026209502543697,1081,528,497,0.7927674333654982,0.713588854144403,-1.4878684873511108,-2.043794253302371,,5,0,0.0001973635715402658,False,False,False,False,False
US30,out,RETEST,15,close,1.0465962332553551,0.1449352537315384,2016-01-01,381,381,PASS,197,184,1.2248849643910817,0.9380136847836018,-0.23865233592131332,2.820714111992288,15.391924343232892,0.3633119306738709,0.15999578516637827,-14.990278617445817,0.3937007874015748,23.159179544372027,1081,191,190,1.0499441561577696,0.8291473300495993,0.3029361875730536,-1.1890467823437612,,5,3,0.18147220104184691,False,False,False,False,False
US30,out,DI,15,close,1.0465962332553551,0.1449352537315384,2016-01-01,515,515,PASS,272,243,1.001214154022429,0.771838058677253,-1.081516391057636,3.3671974163570506,20.680622760527555,0.6311046682084391,0.1625183543099202,-83.32298196336328,0.32038834951456313,23.139952893832014,1062,275,240,0.7714066306119565,0.7723354483800218,-1.6363155810919192,-1.4730306312523334,,5,1,0.008989231462499987,False,False,False,False,False
US30,out,ORIGINAL,30,1R,1.0465962332553551,0.1449352537315384,2016-01-01,1016,1016,PASS,531,485,0.8924527186453481,0.666865643133412,-2.880544990709511,0.023732322827215716,-1.632922078181596,0.8243484271476663,0.11874144803310446,-167.69495454393802,0.4547244094488189,28.491727127522875,1081,521,495,0.6607137727034808,0.6733317070011157,-3.0364823603534408,-2.906421430579075,,5,0,8.986055083553402e-11,False,False,False,False,False
US30,out,RETEST,30,1R,1.0465962332553551,0.1449352537315384,2016-01-01,369,369,PASS,198,171,0.9102786751330407,0.6952499783287742,-1.5610523977385096,-0.4705284644381883,0.6923774182432858,0.44226799848474496,0.1113096293191573,-55.38114445351491,0.46070460704607047,28.718581361932547,1075,187,182,0.7121703914367866,0.6788200906423593,-2.487491984444469,-2.881717763196529,,5,0,9.461982391389704e-05,False,False,False,False,False
US30,out,DI,30,1R,1.0465962332553551,0.1449352537315384,2016-01-01,515,515,PASS,289,226,0.8380529674545807,0.6208946583870857,-2.4129358833007575,-0.3348194760356758,-0.3687188777012276,0.6459000105874667,0.12353277805677562,-100.95852741697388,0.4407766990291262,27.95860823472004,1063,259,256,0.5837606571231675,0.6621251872258618,-3.9967764292932753,-3.003468923946591,,5,0,1.8726700329065176e-08,False,False,False,False,False
US30,out,ORIGINAL,30,2R,1.0465962332553551,0.1449352537315384,2016-01-01,1016,1016,PASS,531,485,0.9473162212087497,0.7330201718967263,-2.0750261563516266,0.6814229540524259,-0.711426122330383,0.785960385086852,0.11874144803310446,-145.47279418828867,0.4005905511811024,28.491727127522875,1081,521,495,0.741546121864877,0.7241417829382459,-2.065204862890125,-2.2193594151613123,,5,0,3.0394097733873395e-06,False,False,False,False,False
US30,out,RETEST,30,2R,1.0465962332553551,0.1449352537315384,2016-01-01,369,369,PASS,198,171,0.9399747874947325,0.7372075285452846,-1.2366663643958444,0.631460029017455,2.503082891633242,0.4192671501180526,0.1113096293191573,-51.303776643617624,0.41192411924119243,28.718581361932547,1075,187,182,0.6856603081104498,0.7898572000044406,-2.6101567164462067,-1.6476058164092615,,5,0,0.001820660928270538,False,False,False,False,False
US30,out,DI,30,2R,1.0465962332553551,0.1449352537315384,2016-01-01,515,515,PASS,289,226,0.8636813146947665,0.6621177925121098,-1.9794028883670913,0.6257063429002495,1.0792900918315826,0.6463860522389175,0.12353277805677562,-97.51632430161575,0.3825242718446602,27.95860823472004,1063,259,256,0.6679083028449608,0.6558808309996411,-2.8404194681131485,-2.8891542085867505,,5,1,8.269494609912446e-06,False,False,False,False,False
US30,out,ORIGINAL,30,close,1.0465962332553551,0.1449352537315384,2016-01-01,1016,1016,PASS,531,485,0.9603032693179554,0.7505050363726532,-1.7029465885979704,2.1967531620542657,10.04627057208078,0.7911147204219532,0.11874144803310446,-139.89717817495244,0.38484251968503935,28.491727127522875,1081,521,495,0.7377289432510127,0.7637982133904418,-1.927468398504561,-1.5964542182344155,,5,0,0.00021959732234998766,False,False,False,False,False
US30,out,RETEST,30,close,1.0465962332553551,0.1449352537315384,2016-01-01,369,369,PASS,198,171,1.0042531587572292,0.7968546078944242,-0.7971499173973562,4.206234193803146,48.50853264142026,0.43635452286112836,0.1113096293191573,-40.33559767833742,0.4037940379403794,28.718581361932547,1075,187,182,0.6671080225357728,0.9309043799719008,-2.653544928188542,-0.4061380285162801,,5,1,0.03103436612924465,False,False,False,False,False
US30,out,DI,30,close,1.0465962332553551,0.1449352537315384,2016-01-01,515,515,PASS,289,226,0.8969593347657328,0.6973644282157427,-1.522490766081477,3.1434498964595563,26.869206329181843,0.6400327219882569,0.12353277805677562,-90.06822908749915,0.3650485436893204,27.95860823472004,1063,259,256,0.6449900149401888,0.7537109084799578,-2.922654078677572,-1.5961801019046913,,5,0,0.0011733094482905186,False,False,False,False,False
BTCUSDT,in,ORIGINAL,15,1R,0.5338902234859988,0.81184771458817,2023-01-01,3148,3148,PASS,1561,1587,1.0307197962769146,0.21627785158477025,-9.309381895587217,-1.566718105991742,13.014249948762142,0.9999999999448614,0.7544340733245717,-2327.5265638214278,0.3951715374841169,39.286480098709276,3165,1813,1335,0.38584244201640033,0.08450553904162032,-6.668939300941354,-13.041501931768341,,9,0,0.0,False,False,False,False,False
BTCUSDT,in,RETEST,15,1R,0.5338902234859988,0.81184771458817,2023-01-01,1237,1237,PASS,639,598,1.3800587602861922,0.28657469151720105,-4.2884399489846405,-4.160227436451273,50.20091060299191,0.9993899445834759,0.7416016209555982,-720.3089673326581,0.45270816491511723,38.95759968658671,3165,697,540,0.5199113887470599,0.11403258978640701,-4.575046463574003,-10.457121080405857,,9,0,8.495072063134365e-192,False,False,False,False,False
BTCUSDT,in,DI,15,1R,0.5338902234859988,0.81184771458817,2023-01-01,1625,1625,PASS,778,847,1.092266575716991,0.23181645316926128,-5.88679659211701,-2.983686448390087,27.932406516666862,0.9999939686763296,0.7656223907590969,-1172.672582289272,0.4086153846153846,39.14885000252977,3150,915,710,0.4424953265796077,0.08822923783127173,-5.657039860342868,-12.756596833398001,,9,0,1.4173444210843707e-250,False,False,False,False,False
BTCUSDT,in,ORIGINAL,15,2R,0.5338902234859988,0.81184771458817,2023-01-01,3148,3148,PASS,1561,1587,0.9973795891479116,0.3597134807579776,-7.49970751934004,-0.23150903294428038,4.00593070200827,0.9999999999719703,0.7544340733245717,-2380.41098037111,0.31543837357052096,39.286480098709276,3165,1813,1335,0.5446589327092902,0.200414689321708,-4.716406067331528,-11.360454774171922,,9,0,7.81268334209183e-262,False,False,False,False,False
BTCUSDT,in,RETEST,15,2R,0.5338902234859988,0.81184771458817,2023-01-01,1237,1237,PASS,639,598,1.2074308238751634,0.44200011012860496,-3.5413450908835147,-1.7929114265595925,18.312041142569903,0.9996345465440709,0.7416016209555982,-758.723943132344,0.36216653193209375,38.95759968658671,3165,697,540,0.6522239546124116,0.26759346175670556,-3.3164156430167635,-8.979012156781119,,9,0,6.296736571751447e-152,False,False,False,False,False
BTCUSDT,in,DI,15,2R,0.5338902234859988,0.81184771458817,2023-01-01,1625,1625,PASS,778,847,1.0763495216817576,0.3884019150382716,-4.752661043485576,-1.2345889582444751,10.868465904013155,0.9999941568456803,0.7656223907590969,-1163.9665113995961,0.328,39.14885000252977,3150,915,710,0.6302889120386773,0.1993947909194136,-3.5675281006066264,-11.29229019307194,,9,0,7.618898693552884e-194,False,False,False,False,False
BTCUSDT,in,ORIGINAL,15,close,0.5338902234859988,0.81184771458817,2023-01-01,3148,3148,PASS,1561,1587,1.1067862340227748,0.5664666776654133,-2.443978421148807,9.227834135152335,165.89920925531254,0.9999999999461717,0.7544340733245717,-2089.2288853178466,0.13818297331639137,39.286480098709276,3165,1813,1335,0.7994691588427936,0.36775302454079856,-0.8523651207044842,-5.104166102032129,,9,1,1.8879541015802798e-28,False,False,False,False,False
BTCUSDT,in,RETEST,15,close,0.5338902234859988,0.81184771458817,2023-01-01,1237,1237,PASS,639,598,1.3576587258155024,0.7016147537485248,-0.8855423726447701,16.30459452047823,490.26845991560947,0.9994040833844212,0.7416016209555982,-549.3959377182074,0.15844785772029102,38.95759968658671,3165,697,540,0.9126246234594463,0.5294910170208914,-0.3115607438734313,-3.122628308233486,,9,1,6.83689722777999e-23,False,False,False,False,False
BTCUSDT,in,DI,15,close,0.5338902234859988,0.81184771458817,2023-01-01,1625,1625,PASS,778,847,1.2970318985538087,0.6617491283156015,-1.162766392099696,13.304081501168568,308.54686970873894,0.9999848517635344,0.7656223907590969,-839.8238688817265,0.152,39.14885000252977,3150,915,710,1.0560907044122503,0.35082441015758514,0.1849508868591675,-5.241146883332375,,9,3,1.1232063533542027e-24,False,False,False,False,False
BTCUSDT,in,ORIGINAL,30,1R,0.5338902234859988,0.81184771458817,2023-01-01,3149,3149,PASS,1517,1632,1.0569646623303444,0.3525347449218879,-6.984677774476852,-0.9043865671401642,5.6912796845005085,0.9999998670789134,0.5208543243738626,-1553.8140033075115,0.4642743728167672,54.5712299599884,3165,1811,1338,0.5256597729326091,0.19444862915090938,-4.7033828750746105,-10.004632567995273,,9,0,2.289753797079216e-298,False,False,False,False,False
BTCUSDT,in,RETEST,30,1R,0.5338902234859988,0.81184771458817,2023-01-01,1286,1286,PASS,645,641,1.2850487777315276,0.42450271893036157,-3.5098312794841053,-2.3455044255987185,18.55118895960773,0.9954935311768165,0.5300698784570106,-522.540598844805,0.5101088646967341,53.527280590305374,3165,690,596,0.7212205312440146,0.22041028020656708,-2.3762653236165887,-9.330819027729586,,9,1,7.294482272888663e-175,False,False,False,False,False
BTCUSDT,in,DI,30,1R,0.5338902234859988,0.81184771458817,2023-01-01,1619,1619,PASS,752,867,1.1432923582740135,0.39035972891579274,-4.344384397077891,-2.004211141871618,13.775952994880825,0.9995011146959637,0.517153873235738,-729.8792810841542,0.48548486720197653,55.77812532709089,3150,937,682,0.6171064511673124,0.19598470983745203,-3.516279447304152,-9.896140987226108,,9,0,1.3395741202129879e-214,False,False,False,False,False
BTCUSDT,in,ORIGINAL,30,2R,0.5338902234859988,0.81184771458817,2023-01-01,3149,3149,PASS,1517,1632,1.0116547339010786,0.4863347817223484,-5.442743824923959,0.20099910279031868,0.6794103415718915,0.9999999432172181,0.5208543243738626,-1616.4670645746928,0.3331216259129883,54.5712299599884,3165,1811,1338,0.659310899789778,0.321729492153565,-3.2160616757780986,-8.485023551010247,,9,0,6.189127998235199e-184,False,False,False,False,False
BTCUSDT,in,RETEST,30,2R,0.5338902234859988,0.81184771458817,2023-01-01,1286,1286,PASS,645,641,1.1054055447049786,0.5256167358531613,-3.0266495851920436,-0.4796712635847823,4.067753465003314,0.9981146060317654,0.5300698784570106,-596.7588498558979,0.3522550544323484,53.527280590305374,3165,690,596,0.7835128683739563,0.324400846661127,-1.8754019113574696,-8.515750756856438,,9,0,1.648486506380894e-115,False,False,False,False,False
BTCUSDT,in,DI,30,2R,0.5338902234859988,0.81184771458817,2023-01-01,1619,1619,PASS,752,867,1.1090226536312906,0.5399706719426441,-3.2572649265098725,-0.4847616695022886,4.123626012708593,0.9995875484894468,0.517153873235738,-726.6224487890811,0.352686843730698,55.77812532709089,3150,937,682,0.7525278266055916,0.3394599973844463,-2.1989494168639565,-7.94200255231251,,9,1,3.479394567476286e-123,False,False,False,False,False
BTCUSDT,in,ORIGINAL,30,close,0.5338902234859988,0.81184771458817,2023-01-01,3149,3149,PASS,1517,1632,1.0664032766337486,0.6229407157941408,-2.2909797940115446,6.544998207498793,85.25948316900943,0.9999999395194178,0.5208543243738626,-1474.3507237601352,0.18355033343918703,54.5712299599884,3165,1811,1338,0.80066602461122,0.4549966306384024,-1.0056497316133775,-4.1760402152479115,,9,1,1.1052870486742618e-37,False,False,False,False,False
BTCUSDT,in,RETEST,30,close,0.5338902234859988,0.81184771458817,2023-01-01,1286,1286,PASS,645,641,1.0455183140455444,0.6023314221294012,-1.7430627362341642,4.939346246904015,42.05968669949857,0.9993003787728748,0.5300698784570106,-635.6953030347048,0.19206842923794712,53.527280590305374,3165,690,596,0.8630937116288732,0.39049494705868887,-0.7713100636960551,-5.316238597466003,,9,2,1.4742135568286195e-43,False,False,False,False,False
BTCUSDT,in,DI,30,close,0.5338902234859988,0.81184771458817,2023-01-01,1619,1619,PASS,752,867,1.2152683462702751,0.7134176633173338,-1.1067392833201284,9.924584368674264,189.404541722584,0.9993667425475053,0.517153873235738,-566.276269469148,0.19888820259419396,55.77812532709089,3150,937,682,0.9843825991803746,0.459366891570656,-0.06512862455579825,-4.163485486427769,,9,4,1.761263958449204e-29,False,False,False,False,False
