opt_type,entry_date,exp_date,S0,S_exit,K_short,K_long,width,width_pct,contracts,gross_credit,net_credit,cost_short,cost_long,total_cost,max_loss,payoff,realized_pnl,realized_pnl_sized,ret_on_credit,ret_on_max_loss,win,loss_amount,hit_full_max_loss,expired_worthless_short,group,width_name
put,2023-11-30,2024-01-05,441.24609375,454.2177734375,421.0974591238369,416.68499818633694,4.412460937499986,0.01,8.804543720655575,37.71633120513833,34.34856840170675,2.1553355417800235,1.2124272616515552,3.367762803431579,406.89752534829194,0.0,34.34856840170675,302.42347223475565,1.0,0.08441577120014533,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2023-11-30,2024-01-05,441.24609375,454.2177734375,467.24994073822063,471.6624016757206,4.412460937499986,0.01,8.709270032903971,33.234310087371455,29.897377012477587,2.083895413539083,1.2530376613547833,3.3369330748938664,411.34871673752104,0.0,29.897377012477587,260.3843296772031,1.0,0.07268134260779743,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2024-01-08,2024-02-14,460.7021179199219,483.97021484375,439.13651535929904,434.52949418009985,4.607021179199194,0.01,8.462666725644814,39.66629920854636,36.036545671473505,2.3107055086432626,1.3190480284295925,3.629753537072855,424.66557224844587,0.0,36.036545671473505,304.96527596115845,1.0,0.08485864648898528,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2024-01-08,2024-02-14,460.7021179199219,483.97021484375,488.60314360243996,493.21016478163915,4.607021179199194,0.01,8.367885131143776,34.82019104218885,31.226431833079815,2.232131992581887,1.3616272165271504,3.5937592091090376,429.4756860868396,0.0,31.226431833079815,261.29919463470327,1.0,0.07270826462284494,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2024-02-15,2024-03-22,487.3094482421875,507.5192260742188,463.0887146690545,458.21562018663263,4.873094482421891,0.01,8.032680408476002,42.60639357780995,38.501788298235894,2.5848825595096603,1.5197227200643981,4.104605279574058,448.80765994395324,0.0,38.501788298235894,309.27256055453006,1.0,0.0857868341708873,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2024-02-15,2024-03-22,487.3094482421875,507.5192260742188,518.3717551399703,523.2448496223922,4.873094482421834,0.01,7.9359867511785644,37.09038001032994,33.03342558244806,2.492106964070062,1.5648474638118137,4.056954427881876,454.27602265973536,0.0,33.03342558244806,262.15282776835085,1.0,0.07271663908000481,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2024-03-25,2024-05-01,506.1170654296875,487.2071533203125,482.21615992663135,477.1549892723345,5.061170654296859,0.01,7.753089998389859,43.678989086239284,39.650533282724055,2.560215265335608,1.4682405381796215,4.02845580351523,466.4665321469618,0.0,39.650533282724055,307.4141530251121,1.0,0.0850018823434733,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2024-03-25,2024-05-01,506.1170654296875,487.2071533203125,537.0173467552216,542.0785174095186,5.061170654296916,0.01,7.665290635475567,38.295056550229134,34.307557224679584,2.472437869652644,1.5150614558969044,3.9874993255495483,471.80950820501204,0.0,34.307557224679584,262.97739712037855,1.0,0.07271484916699085,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2024-05-02,2024-06-07,491.7641906738281,519.98291015625,466.1077448555771,461.19010294883884,4.917641906738254,0.01,8.015782668817467,43.544260453499106,39.16149598146307,2.735685491686768,1.6470789803492702,4.382764472036039,452.6026946923623,0.0,39.16149598146307,313.91004077317655,1.0,0.08652510566266393,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2024-05-02,2024-06-07,491.7641906738281,519.98291015625,524.5726990938734,529.4903410006117,4.917641906738254,0.01,7.913304038747932,37.6253610729826,33.30021428538008,2.6328904072135506,1.6922563803889679,4.3251467876025185,458.46397638844536,0.0,33.30021428538008,263.5147201956698,1.0,0.07263430934683866,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2024-06-10,2024-07-17,521.589599609375,544.0602416992188,497.84189058810705,492.6259945920133,5.215895996093764,0.01,7.566654922064723,44.575377291803875,40.595901775805885,2.54692997414655,1.4325455418514377,3.9794755159979878,480.9936978335704,0.0,40.595901775805885,307.1751799875576,1.0,0.08440007001890605,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2024-06-10,2024-07-17,521.589599609375,544.0602416992188,552.3866211379569,557.6025171340507,5.215895996093764,0.01,7.48481985264061,39.28004464343431,35.33697057509239,2.462537592213898,1.4805364761280249,3.943074068341923,486.2526290342839,0.0,35.33697057509239,264.4908588926286,1.0,0.07267204013944963,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2024-07-18,2024-08-23,539.8792114257812,549.1302490234375,509.2406366347649,503.8418445205071,5.3987921142577875,0.01,7.355769535372379,48.84913710908236,43.54138648231738,3.2644895272460284,2.043261099518956,5.307750626764984,496.3378249434614,0.0,43.54138648231738,320.28040421450487,1.0,0.08772530380346742,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2024-07-18,2024-08-23,539.8792114257812,549.1302490234375,578.9116033859189,584.3103955001767,5.398792114257844,0.01,7.251496703976804,41.62681731185529,36.40430120899002,3.1315932678308345,2.0909228350344367,5.222516102865271,503.4749102167944,0.0,36.40430120899002,263.9856702275699,1.0,0.07230608808950274,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2024-08-26,2024-10-02,547.8212280273438,557.4091186523438,515.9119052386492,510.43369295837573,5.478212280273453,0.01,7.274776195678575,49.916428885589426,44.35117273730733,3.406583435210919,2.1586727130711747,5.565256148282094,503.47005529003803,0.0,44.35117273730733,322.64485567979193,1.0,0.08809098430244792,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2024-08-26,2024-10-02,547.8212280273438,557.4091186523438,588.5896385100842,594.0678507903576,5.478212280273397,0.01,7.168085917479161,42.32755942983317,36.857490200240306,3.2641291076693557,2.205940121923511,5.470069229592866,510.96373782709935,0.0,36.857490200240306,264.1976564579687,1.0,0.07213327966673086,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2024-10-03,2024-11-08,556.3899536132812,586.148681640625,515.6925213194064,510.1286217832736,5.563899536132794,0.01,7.202993091560807,53.63940825381803,46.27300958779155,4.353691936185977,3.0127067298405086,7.366398666026486,510.11694402548784,0.0,46.27300958779155,333.30416838658954,1.0,0.0907105912276451,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2024-10-03,2024-11-08,556.3899536132812,586.148681640625,608.1646855078836,613.7285850440164,5.563899536132794,0.01,7.064688783435353,43.45427326964071,36.286529904222434,4.127050098579654,3.0406932668386233,7.167743365418278,520.103423709057,0.0,36.286529904222434,256.35304080415176,1.0,0.06976791201536278,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2024-11-11,2024-12-18,586.7072143554688,574.4783935546875,555.0962600527538,549.2291879091991,5.867072143554651,0.01,6.829505090829259,52.40919136935531,46.96649832066229,3.376461416463461,2.066231632229565,5.442693048693026,539.7407160348029,0.0,46.96649832066229,320.7579393793869,1.0,0.08701677847411804,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2024-11-11,2024-12-18,586.7072143554688,574.4783935546875,627.2249699151903,633.0920420587449,5.867072143554651,0.01,6.738424757607307,45.03592477324858,39.67105969245674,3.2453816000615365,2.119483480730311,5.364865080791848,547.0361546630083,0.0,39.67105969245674,267.3204507921678,1.0,0.07251999589843448,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2024-12-19,2025-01-24,574.302001953125,597.73681640625,525.0528732941933,519.309853274662,5.743020019531286,0.01,7.031897006043458,57.601193121662675,48.42348972338159,5.308866613161323,3.868836785119756,9.177703398281079,525.878512229747,0.0,48.42348972338159,340.5089924080232,1.0,0.09208113394491811,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2024-12-19,2025-01-24,574.302001953125,597.73681640625,637.4095058668498,643.1525258863811,5.743020019531286,0.01,6.869483631187479,44.840153654917,35.990283892929774,4.985436801680088,3.8644329603071403,8.849869761987229,538.3117180601989,0.0,35.990283892929774,247.23466608427145,1.0,0.06685770100383549,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2025-01-27,2025-03-05,589.2816162109375,573.2461547851562,551.1752035114849,545.2823873493755,5.892816162109398,0.01,6.857994618567039,55.11819836641578,48.35403968333984,4.071056821118169,2.6931018619577696,6.764158683075938,540.9275765275999,0.0,48.35403968333984,331.6117439343217,1.0,0.08939096799934115,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2025-01-27,2025-03-05,589.2816162109375,573.2461547851562,637.8651757644825,643.7579919265919,5.892816162109398,0.01,6.743958723813454,45.82722692396359,39.207311075942265,3.8827982605602163,2.737117587461113,6.619915848021329,550.0743051349975,0.0,39.207311075942265,264.4124875678687,1.0,0.07127639068020115,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2025-03-06,2025-04-11,563.0703125,526.5321044921875,513.267468524241,507.636765399241,5.630703125000025,0.01,7.219540699904014,56.91608062426923,47.58060918129774,5.3791867292891204,3.9562847136823676,9.335471442971489,515.4897033187048,0.0,47.58060918129774,343.51014451060564,1.0,0.0923017644677972,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2025-03-06,2025-04-11,563.0703125,526.5321044921875,627.0266737655384,632.6573768905383,5.630703124999968,0.01,7.046767133429017,43.92601133275633,34.941764610849766,5.041198502612754,3.94304821929381,8.984246721906564,528.1285478891471,0.0,34.941764610849766,246.22647844374927,1.0,0.06616147669067865,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2025-04-14,2025-05-21,531.6401977539062,574.7733154296875,473.1085687220545,467.79216674451544,5.316401977539044,0.01,7.678377182505284,56.89801343553569,45.41849527538684,6.450984248018621,5.028533912130229,11.47951816014885,486.2217024785176,0.0,45.41849527538684,348.7403377862544,1.0,0.09341108190742171,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2025-04-14,2025-05-21,531.6401977539062,574.7733154296875,608.7483148902063,614.0647168677453,5.316401977539044,0.01,7.44271782104173,40.89048038891079,30.02321915570554,5.944761621464023,4.922499611741227,10.86726123320525,501.61697859819884,0.0,30.02321915570554,223.45434825521104,1.0,0.059852876670178454,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2025-05-22,2025-06-27,575.0001831054688,608.1713256835938,533.3696068858355,527.6196050547809,5.750001831054647,0.01,7.102873741918373,55.29325616923586,47.771675921085375,4.45195582619069,3.0696244219597935,7.521580248150483,527.2285071843793,0.0,47.771675921085375,339.3161825073115,1.0,0.09060905332339882,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2025-05-22,2025-06-27,575.0001831054688,608.1713256835938,627.9491836389842,633.6991854700389,5.750001831054647,0.01,6.968120857583459,44.8984399262514,37.57587658023911,4.222512172084292,3.100051173927998,7.32256334601229,537.4243065252255,0.0,37.57587658023911,261.83324934074597,1.0,0.06991845386225638,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2025-06-30,2025-08-06,611.0791015625,625.845458984375,574.1803373109012,568.0695462952763,6.1107910156249545,0.01,6.692352455785574,56.18719638098142,49.712895414777634,3.939490437864168,2.534810528339615,6.474300966203783,561.3662061477179,0.0,49.712895414777634,332.6962177132985,1.0,0.08855697915256443,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2025-06-30,2025-08-06,611.0791015625,625.845458984375,658.1743468428472,664.2851378584721,6.1107910156249545,0.01,6.589842191275163,47.334949304887175,40.980395210812404,3.7689639133484887,2.5855901807262827,6.354554094074771,570.0987063516831,0.0,40.980395210812404,270.0543373753422,1.0,0.07188298228751351,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2025-08-07,2025-09-12,625.3212280273438,650.2054443359375,588.3767328030951,582.1235205228217,6.2532122802734875,0.01,6.5591415924845595,57.1600006182436,50.71623341526503,3.936383609217331,2.5073835937612365,6.4437672029785675,574.6049946120837,0.0,50.71623341526503,332.6549560082201,1.0,0.08826277858845205,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2025-08-07,2025-09-12,625.3212280273438,650.2054443359375,672.3293132094842,678.5825254897577,6.2532122802734875,0.01,6.461501838473851,48.363946174477945,42.033377365734005,3.7698337315529518,2.56073507719099,6.330568808743942,583.2878506616147,0.0,42.033377365734005,271.5987451259554,1.0,0.0720628371018806,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2025-09-15,2025-10-22,653.6671142578125,662.3128051757812,616.7032398676605,610.1665687250824,6.536671142578143,0.01,6.291535520910365,59.11606512765175,52.700850797051004,3.946557979396026,2.4686563512047233,6.415214330600749,600.9662634607632,0.0,52.700850797051004,331.5692747718437,1.0,0.08769352624482525,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2025-09-15,2025-10-22,653.6671142578125,662.3128051757812,700.9434969467607,707.4801680893388,6.536671142578143,0.01,6.202522678883457,50.38887525963531,44.07634140911216,3.7861278660070274,2.5264059845161224,6.31253385052315,609.5907728487022,0.0,44.07634140911216,273.3845071922282,1.0,0.07230480409527412,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2025-10-23,2025-11-28,666.2402954101562,677.7747192382812,625.1153698060198,618.4529668519182,6.662402954101594,0.01,6.198973230846446,61.57527550621111,54.34869210450712,4.382982644679645,2.843600757024345,7.22658340170399,611.8916033056523,0.0,54.34869210450712,336.90608748735525,1.0,0.08882078428743995,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2025-10-23,2025-11-28,666.2402954101562,677.7747192382812,718.519760673582,725.1821636276836,6.662402954101594,0.01,6.101682972317422,51.67930302979045,44.59218844028368,4.189548582625768,2.8975660068810027,7.087114589506771,621.6481069698758,0.0,44.59218844028368,272.0873969044487,1.0,0.07173220338052852,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2025-12-01,2026-01-07,674.6802978515625,685.9347534179688,632.6788325725329,625.9320295940173,6.746802978515575,0.01,6.141737836303141,62.51088791808925,55.10329209486511,4.485184010588195,2.92241181263595,7.407595823224145,619.5770057566924,0.0,55.10329209486511,338.4299739638968,1.0,0.08893695470116292,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2025-12-01,2026-01-07,674.6802978515625,685.9347534179688,728.2549188567039,735.0017218352194,6.746802978515575,0.01,6.044148495262032,52.3610243680416,45.09954851321465,4.285250732014001,2.9762251228129477,7.261475854826949,629.5807493383428,0.0,45.09954851321465,272.5883682831433,1.0,0.07163425590857403,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2026-01-08,2026-02-13,685.8651123046875,678.1461181640625,648.1446040968325,641.2859529737856,6.858651123046911,0.01,6.051813066169166,61.56276185558269,55.062431543646184,4.019699679163047,2.4806306327734617,6.500330311936509,630.8026807610449,0.0,55.062431543646184,333.2275426708832,1.0,0.08728946978667715,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2026-01-08,2026-02-13,685.8651123046875,678.1461181640625,733.9780845205223,740.8367356435692,6.858651123046911,0.01,5.969254280529483,52.74126009752109,46.33800787957858,3.860891860190274,2.542360357752238,6.403252217942512,639.5271044251126,0.0,46.33800787957858,276.60335188638334,1.0,0.0724566755012409,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2026-02-17,2026-03-26,679.2402954101562,643.432373046875,629.4423278746069,622.6499249205053,6.79240295410159,0.01,6.149794307354416,65.53865986866256,56.504585548202144,5.336270408588506,3.697803911871911,9.034074320460416,622.7357098619568,0.0,56.504585548202144,347.49157854375414,1.0,0.09073606130717578,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2026-02-17,2026-03-26,679.2402954101562,643.432373046875,742.7891426554932,749.5815456095947,6.79240295410159,0.01,6.031189415134801,53.046999935109085,44.258327527497585,5.057423702994623,3.731248704616874,8.788672407611497,634.9819678826614,0.0,44.258327527497585,266.9303565154126,1.0,0.06970013286373528,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2026-03-27,2026-05-01,632.4606323242188,718.7982177734375,564.1579703176648,557.8333639944226,6.324606323242165,0.01,6.641831088129434,67.31632004032946,54.00795696739884,7.495635536969436,5.812727535961182,13.308363072930618,578.4526753568176,0.0,54.00795696739884,358.7117275924263,1.0,0.09336624976984352,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2026-03-27,2026-05-01,632.4606323242188,718.7982177734375,721.8205830558459,728.145189379088,6.324606323242165,0.01,6.442737809354389,48.75394329818832,36.13263080003981,6.920080540301621,5.701231957846886,12.621312498148507,596.3280015241767,0.0,36.13263080003981,232.79306660685944,1.0,0.060591873444961655,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2026-05-04,2026-06-10,716.1649780273438,723.56591796875,668.83628524198,661.6746354617065,7.161649780273478,0.01,5.863556878928009,67.34874986086794,58.916291324899575,5.05808864124504,3.374369894723328,8.432458535968369,657.2486867024483,0.0,58.916291324899575,345.45902527904144,1.0,0.08964078972982771,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2026-05-04,2026-06-10,716.1649780273438,723.56591796875,776.4996198330056,783.661269613279,7.161649780273478,0.01,5.763502689721674,55.751124042470224,47.50647892519078,4.819211609170604,3.425433508108844,8.244645117279447,668.6584991021571,0.0,47.50647892519078,273.8037190645431,1.0,0.07104744647526387,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,2026-06-11,2026-06-16,735.8642578125,748.4019775390625,715.3429418835096,707.9842993053846,7.358642578125,0.01,5.629161832845073,51.7551457047734,49.04792035904802,2.0005519941723615,0.7066733515530166,2.7072253457253783,686.816337453452,0.0,49.04792035904802,276.0986812655779,1.0,0.07141344444557884,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
call,2026-06-11,2026-06-16,735.8642578125,748.4019775390625,758.3005709950595,765.6592135731845,7.358642578125,0.01,5.603387717885301,48.59993720049545,45.88874520840279,1.9630952110525235,0.7480967810401362,2.71119199209266,689.9755126040973,0.0,45.88874520840279,257.13243128993213,1.0,0.06650778813179911,True,0.0,False,True,"UNFILTERED (control, no IV condition)",1pct
put,1994-02-07,1994-03-16,26.54735374450684,26.58250999450684,25.217008089712838,24.6860610148227,0.5309470748901362,0.02,40.417341992695334,3.800539649896395,3.610998234667745,0.14227745323803012,0.04726396199061997,0.1895414152286501,49.48370925434587,0.0,3.610998234667745,145.94695058558537,1.0,0.07297347529279269,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1994-02-07,1994-03-16,26.54735374450684,26.58250999450684,28.259798666380522,28.79074574127066,0.5309470748901362,0.02,40.06301630577198,3.363506061360111,3.1733539709597394,0.1371198709671874,0.0530322194331842,0.1901520904003716,49.92135351805388,0.0,3.1733539709597394,127.1341318825463,1.0,0.06356706594127315,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1994-03-17,1994-04-22,26.58250999450684,25.38315963745117,25.38449935287977,24.852849152989634,0.5316501998901373,0.02,40.34503027632761,3.6230919113042437,3.45724661733122,0.1282112958778149,0.0376339980952085,0.16584529397302342,49.70777337168251,0.13397154286032276,3.323275074470897,134.07763349609326,0.9612490638681308,0.06685624499052896,True,0.0,False,False,FILTERED (IV rank top-tercile),2pct
call,1994-03-17,1994-04-22,26.58250999450684,25.38315963745117,28.13039936753547,28.66204956742561,0.5316501998901373,0.02,40.04964244498423,3.257221110527664,3.09062483294601,0.12401340267242308,0.042582874909230864,0.16659627758165396,50.074395156067716,0.0,3.09062483294601,123.77841949107682,1.0,0.06172066229284262,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1994-04-25,1994-06-01,25.64839553833008,26.037397384643555,24.33433850586393,23.821370595097328,0.5129679107666014,0.02,42.083103470314455,3.7076989284653417,3.5194510777838244,0.14047016194657577,0.04777768873494154,0.1882478506815173,47.777339998876315,0.0,3.5194510777838244,148.1094238650864,1.0,0.07366360450093284,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1994-04-25,1994-06-01,25.64839553833008,26.037397384643555,27.33746742956734,27.85043534033394,0.5129679107666014,0.02,41.700703315477284,3.2701159843487426,3.081327478882859,0.13527070253730109,0.05351780292858245,0.18878850546588355,48.21546359777728,0.0,3.081327478882859,128.4935230147217,1.0,0.06390745310649482,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1994-06-21,1994-07-28,25.68445587158203,25.889162063598636,24.32641221511135,23.81272309767971,0.5136891174316389,0.02,42.17803848474236,3.7640366369287026,3.567950056051973,0.14509374839997355,0.050992832476755984,0.19608658087672953,47.80096168711192,0.0,3.567950056051973,150.4891347757988,1.0,0.07464180489519236,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1994-06-21,1994-07-28,25.68445587158203,25.889162063598636,27.426866563845177,27.940555681276816,0.5136891174316389,0.02,41.77487134483322,3.3031674684276036,3.106625427444044,0.1395606138471249,0.0569814271364346,0.19654204098355949,48.26228631571985,0.0,3.106625427444044,129.77887754806244,1.0,0.06436962822526215,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1994-09-13,1994-10-20,26.77024269104004,26.78978538513184,25.447769339288243,24.912364485467442,0.5354048538208005,0.02,40.4999405433323,3.808266638396729,3.620506864333045,0.14148322001180103,0.0462765540518828,0.18775977406368383,49.919978517747005,0.0,3.620506864333045,146.63031274221478,1.0,0.07252621038380298,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1994-09-13,1994-10-20,26.77024269104004,26.78978538513184,28.474220877195357,29.009625731016158,0.5354048538208005,0.02,40.153071404672566,3.3776688709357128,3.1892646369116004,0.13642297789875288,0.051981256125359365,0.18840423402411224,50.35122074516845,0.0,3.1892646369116004,128.0587706943086,1.0,0.06334036374316968,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1994-10-21,1994-11-25,26.682344436645508,26.055574417114254,25.188621013249172,24.65497412451626,0.5336468887329104,0.02,40.88658284815616,4.000073923700009,3.7824102296911724,0.15883277105066887,0.05883092295816822,0.2176636940088371,49.58227864359987,0.0,3.7824102296911724,154.6498292219815,1.0,0.07628552646560163,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1994-10-21,1994-11-25,26.682344436645508,26.055574417114254,28.578915523757352,29.112562412490263,0.5336468887329104,0.02,40.46151859938113,3.4794684784505536,3.261528790888271,0.152463199761773,0.06547648780050909,0.2179396875622821,50.10316008240277,0.0,3.261528790888271,131.96640783494283,1.0,0.0650962690881006,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1994-11-28,1995-01-04,26.17196273803711,26.57017135620117,24.582008248751407,24.058568993990665,0.523439254760742,0.02,41.90253005756634,4.064882169841022,3.826991880176621,0.16975617195521403,0.06813411770918744,0.23789028966440146,48.516933595897584,0.0,3.826991880176621,160.36064228916317,1.0,0.07887950858667246,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1994-11-28,1995-01-04,26.17196273803711,26.57017135620117,28.200993309256592,28.724432564017334,0.523439254760742,0.02,41.404910555181466,3.4815879049153287,3.2438974590196343,0.16236507175928921,0.07532537413640489,0.2376904458956941,49.10002801705457,0.0,3.2438974590196343,134.31328414088838,1.0,0.06606712032614091,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1995-06-06,1995-07-13,31.232873916625977,32.76713180541992,29.780258378137052,29.155600899804533,0.6246574783325194,0.02,34.94516810184784,4.324004823768957,4.120750296272356,0.15567732404541262,0.047577203451188224,0.20325452749660083,58.344997536979584,0.0,4.120750296272356,144.0003118089768,1.0,0.07062731117026079,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1995-06-06,1995-07-13,31.232873916625977,32.76713180541992,33.11323718803861,33.73789466637113,0.6246574783325229,0.02,34.674250913336365,3.868994697034389,3.6648886040927087,0.1504154801837701,0.053690612757910025,0.20410609294168014,58.800859229159585,0.0,3.6648886040927087,127.07726702773765,1.0,0.06232712671442181,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1995-07-20,1995-08-25,32.40201950073242,32.88579559326172,30.939324806084976,30.291284416070326,0.6480403900146499,0.02,33.74154925579469,4.419662558371051,4.217096685610828,0.15652871835974969,0.046037154400473124,0.2025658727602228,60.58694231585415,0.0,4.217096685610828,142.2913755339863,1.0,0.06960405203527353,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1995-07-20,1995-08-25,32.40201950073242,32.88579559326172,34.291623192032404,34.939663582047054,0.6480403900146499,0.02,33.49381771605838,3.9724554114771493,3.7689752849672464,0.15139575589841608,0.0520843706114868,0.20348012650990288,61.03506371649774,0.0,3.7689752849672464,126.23737117102215,1.0,0.06175098468765086,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1995-09-26,1995-11-02,34.180789947509766,34.74054718017578,32.60394207476849,31.920326275818294,0.6836157989501963,0.02,32.09263074383731,4.714547787312551,4.494336050073112,0.16903771596112616,0.05117402127831176,0.22021173723943793,63.86724384494652,0.0,4.494336050073112,144.23506729371272,1.0,0.07036997026181717,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1995-09-26,1995-11-02,34.180789947509766,34.74054718017578,36.223372421469215,36.90698822041941,0.6836157989501928,0.02,31.847185770932008,4.223267114007201,4.002113784412867,0.16336750372225733,0.05778582587207676,0.2211533295943341,64.3594661106064,0.0,4.002113784412867,127.4560611686043,1.0,0.062183762953144206,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1995-11-03,1995-12-08,34.78642654418945,36.50234603881836,33.30173450471317,32.606005973829376,0.695728530883791,0.02,31.539391750465203,4.615252131903924,4.413013857128872,0.1588097890363252,0.04342848573872654,0.20223827477505174,65.15983923125023,0.0,4.413013857128872,139.18377284021898,1.0,0.06772597828959068,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1995-11-03,1995-12-08,34.78642654418945,36.50234603881836,36.705128911623795,37.400857442507586,0.695728530883791,0.02,31.329996841578886,4.18075615051936,3.977516251818969,0.15387940123168797,0.04936049746870376,0.20323989870039172,65.59533683656014,0.0,3.977516251818969,124.61557160681699,1.0,0.06063718007469801,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1995-12-19,1996-01-25,36.20174026489258,36.46025848388672,34.49623104904077,33.77219624374292,0.7240348052978547,0.02,30.47828697067385,5.041362577277719,4.801988202373332,0.1827042196681658,0.05667015523622178,0.23937437490438757,67.60149232741213,0.0,4.801988202373332,146.35637446172467,1.0,0.07103376030688816,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1995-12-19,1996-01-25,36.20174026489258,36.46025848388672,38.40713221662666,39.13116702192451,0.7240348052978547,0.02,30.23688522577215,4.502622036672133,4.262279231560203,0.17645417801436664,0.06388862709756221,0.24034280511192885,68.14120129822527,0.0,4.262279231560203,128.8780479248782,1.0,0.06255069107023821,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
put,1996-01-26,1996-03-01,36.77417755126953,38.34375381469727,35.23992519792302,34.50444164689763,0.7354835510253892,0.02,29.970502074812543,4.8257261887145075,4.617832480944569,0.16426843124390106,0.0436252765260374,0.20789370776993846,68.93052262159435,0.0,4.617832480944569,138.39875795128597,1.0,0.06699256447386791,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
call,1996-01-26,1996-03-01,36.77417755126953,38.34375381469727,38.76132938423219,39.49681293525758,0.7354835510253892,0.02,29.77924485526723,4.384074447601249,4.175126154357539,0.1592750772168708,0.049673216026839204,0.20894829324371,69.37322894818139,0.0,4.175126154357539,124.3321040522434,1.0,0.06018353502726773,True,0.0,False,True,FILTERED (IV rank top-tercile),2pct
