opt_type,entry_date,exp_date,S0,K,S_exit,prem_mid,prem_recv,margin,payoff,realized_pnl,ret_on_prem,ret_on_margin,expired_worthless,win,leg,group
call,1998-03-30,1998-05-06,67.24518585205078,74.93410556889394,67.64801788330078,0.2420401442989899,0.23598914069151514,772.9399697580909,0.0,23.598914069151515,1.0,0.030531367237403094,True,True,call,FILTERED (IV rank top-tercile)
call,1998-06-12,1998-07-17,67.78224182128906,74.70187490106031,73.00061798095703,0.2199069453076694,0.21440927167497767,768.4596761781008,0.0,21.440927167497765,1.0,0.02790117403964934,True,True,call,FILTERED (IV rank top-tercile)
call,1998-07-29,1998-09-04,69.28707885742188,77.25295487837224,60.18608474731445,0.2506624024701489,0.2443958424083952,796.969133024562,0.0,24.439584240839523,1.0,0.030665659720206895,True,True,call,FILTERED (IV rank top-tercile)
call,1998-09-08,1998-10-15,63.41853332519531,74.9065273865712,65.47688293457031,0.34493055579770715,0.3363072919027645,782.6960030559885,0.0,33.63072919027645,1.0,0.04296780494466221,True,True,call,FILTERED (IV rank top-tercile)
call,1998-10-16,1998-11-20,65.4962387084961,75.96731058867515,72.061279296875,0.31995240299589156,0.3119535929209943,790.8684651788509,0.0,31.19535929209943,1.0,0.03944443439788026,True,True,call,FILTERED (IV rank top-tercile)
call,1998-12-04,1999-01-08,73.14258575439453,81.47036149118394,79.19751739501953,0.2628167934545056,0.25624637361814295,840.3282522736538,0.0,25.624637361814294,1.0,0.030493604484298123,True,True,call,FILTERED (IV rank top-tercile)
call,1999-01-13,1999-02-19,76.48528289794922,87.2792310785513,77.0277328491211,0.3337959980628158,0.3254510981112454,905.3374205966376,0.0,32.54510981112454,1.0,0.03594804442047318,True,True,call,FILTERED (IV rank top-tercile)
call,1999-02-22,1999-03-31,79.08130645751953,88.58719022746526,79.77801513671875,0.2981445210628735,0.29069090803630165,914.9409930782828,0.0,29.069090803630164,1.0,0.031771547043518464,True,True,call,FILTERED (IV rank top-tercile)
call,1999-05-26,1999-07-02,81.05976104736328,91.47762108501469,86.89488220214844,0.32497467406718705,0.3168503072155074,946.4612415716977,0.0,31.68503072155074,1.0,0.03347736740802448,True,True,call,FILTERED (IV rank top-tercile)
call,1999-09-24,1999-10-29,79.85356903076172,89.8818744149416,85.63552856445312,0.3140694077759667,0.3062176725815675,929.4405114075728,0.0,30.62176725815675,1.0,0.03294645206693457,True,True,call,FILTERED (IV rank top-tercile)
call,2000-01-05,2000-02-11,87.72551727294922,98.50132558073236,86.90309143066406,0.3374032204390449,0.3289681399280688,1017.9100698001305,0.0,32.89681399280688,1.0,0.03231799642110453,True,True,call,FILTERED (IV rank top-tercile)
call,2000-02-22,2000-03-30,84.57294464111328,94.73483087602042,93.40603637695312,0.3187294002840311,0.31076116527693026,978.4244252878974,0.0,31.076116527693028,1.0,0.0317613866993856,True,True,call,FILTERED (IV rank top-tercile)
call,2000-03-31,2000-05-05,94.46614837646484,104.69209129366558,90.1668701171875,0.3238303446037154,0.31573458598862253,1078.4943715355182,0.0,31.573458598862253,1.0,0.029275496870613423,True,True,call,FILTERED (IV rank top-tercile)
call,2000-05-08,2000-06-14,89.48954772949219,101.26878203395373,92.8759994506836,0.36667184658185903,0.35750505041731256,1048.4383253812687,0.0,35.75050504173126,1.0,0.034098815520436504,True,True,call,FILTERED (IV rank top-tercile)
call,2000-10-10,2000-11-16,86.9172592163086,96.93945284955909,86.71997833251953,0.3153032174074095,0.30742063697222427,1000.1365921928134,0.0,30.742063697222427,1.0,0.030737865144819895,True,True,call,FILTERED (IV rank top-tercile)
call,2000-11-17,2000-12-22,86.25640106201172,95.8753016433681,82.90974426269531,0.3040051405924711,0.2964050120776593,988.393517641447,0.0,29.64050120776593,1.0,0.02998856293442266,True,True,call,FILTERED (IV rank top-tercile)
call,2000-12-26,2001-02-01,83.8001708984375,95.05036232055961,87.33741760253906,0.3495757474167913,0.3408363537313715,984.5872585787333,0.0,34.08363537313715,1.0,0.03461718103313402,True,True,call,FILTERED (IV rank top-tercile)
call,2001-02-22,2001-03-30,79.66301727294922,89.43195492366975,74.0871353149414,0.30623583783480424,0.2985799418889341,924.177543425591,0.0,29.85799418889341,1.0,0.03230763872298893,True,True,call,FILTERED (IV rank top-tercile)
call,2001-04-02,2001-05-09,72.50624084472656,83.13925853359859,79.77590942382812,0.3275291969518994,0.31934096702810194,863.3266820387963,0.0,31.934096702810194,1.0,0.03698958617541619,True,True,call,FILTERED (IV rank top-tercile)
call,2001-09-05,2001-10-12,72.39415740966797,81.26552871091572,69.98150634765625,0.2778257789340781,0.2708801344607262,839.7433005552299,0.0,27.08801344607262,1.0,0.03225749276970986,True,True,call,FILTERED (IV rank top-tercile)
call,2001-10-15,2001-11-21,69.85372161865234,81.56165690702618,72.8830337524414,0.35513599829451703,0.3462575983371541,850.2423289039772,0.0,34.625759833715406,1.0,0.04072457775461553,True,True,call,FILTERED (IV rank top-tercile)
call,2002-02-07,2002-03-15,69.27311706542969,77.22062464484229,75.02179718017578,0.25040001814263846,0.24414001768907248,796.6202482173301,0.0,24.414001768907248,1.0,0.03064697617659191,True,True,call,FILTERED (IV rank top-tercile)
call,2002-04-30,2002-06-06,69.36864471435547,76.38824106666407,66.538818359375,0.22262790579597258,0.21706220815107327,785.588631481748,0.0,21.706220815107326,1.0,0.027630517990269107,True,True,call,FILTERED (IV rank top-tercile)
call,2002-06-07,2002-07-12,66.46163940429688,73.4708611350493,59.27879333496094,0.22232833671875074,0.21677012830078196,756.3856241805713,0.0,21.677012830078198,1.0,0.02865867903499877,True,True,call,FILTERED (IV rank top-tercile)
call,2002-07-15,2002-08-21,59.59501266479492,69.49713094594703,61.795780181884766,0.3006854442329141,0.2931683081270912,724.2881402721795,0.0,29.31683081270912,1.0,0.04047675114726051,True,True,call,FILTERED (IV rank top-tercile)
call,2002-08-22,2002-09-27,62.39600372314453,70.34589850154275,53.64516830444336,0.24842071312448955,0.2422101952963773,727.6800045450652,0.0,24.22101952963773,1.0,0.03328526189857361,True,True,call,FILTERED (IV rank top-tercile)
call,2002-09-30,2002-11-06,53.02280426025391,63.13116985261686,60.31596374511719,0.30132361374877625,0.29379052340505685,660.6907508666743,0.0,29.379052340505684,1.0,0.04446717666618932,True,True,call,FILTERED (IV rank top-tercile)
call,2002-11-07,2002-12-13,58.837890625,67.39366972235484,57.91732406616211,0.2640069848041984,0.2574068101840934,699.6773782419579,0.0,25.74068101840934,1.0,0.03678935723645458,True,True,call,FILTERED (IV rank top-tercile)
call,2002-12-20,2003-01-24,58.62542724609375,65.68706848579757,56.27359390258789,0.22191630759001146,0.21636839990026116,678.5075248480018,0.0,21.636839990026115,1.0,0.03188887255874305,True,True,call,FILTERED (IV rank top-tercile)
call,2003-01-27,2003-03-05,55.5048942565918,64.62991191376788,54.36484146118164,0.2774509047290188,0.2705146321107933,673.3505823487582,0.0,27.05146321107933,1.0,0.04017441125055443,True,True,call,FILTERED (IV rank top-tercile)
call,2003-03-07,2003-04-11,54.28012847900391,61.95726210294981,57.00418472290039,0.23778348810926087,0.23183890090652934,642.7565111201511,0.0,23.183890090652934,1.0,0.0360694752827158,True,True,call,FILTERED (IV rank top-tercile)
call,2004-03-12,2004-04-16,74.53794860839844,80.62849897168783,75.62980651855469,0.19536544488090968,0.19048130875888694,900.752066714918,0.0,19.048130875888695,1.0,0.021146918868982515,True,True,call,FILTERED (IV rank top-tercile)
call,2004-05-11,2004-06-17,72.91901397705078,79.15672987943755,75.62980651855469,0.19920680630367738,0.19422663614608543,854.0313529169475,0.0,19.422663614608542,1.0,0.022742330885476694,True,True,call,FILTERED (IV rank top-tercile)
call,2004-08-06,2004-09-10,71.25135040283203,77.40663293092341,75.39240264892578,0.1971056497827126,0.1921780085381448,828.7165561013176,0.0,19.217800853814477,1.0,0.023189835791653884,True,True,call,FILTERED (IV rank top-tercile)
call,2005-04-18,2005-05-25,77.56440734863281,83.48189388490846,80.89053344726562,0.18945554885984883,0.1847191601383526,978.0114093589269,0.0,18.47191601383526,1.0,0.018887219348436176,True,True,call,FILTERED (IV rank top-tercile)
call,2005-08-25,2005-09-30,82.69975280761719,87.86879106682936,84.04220581054688,0.16584972648811558,0.1617034833259127,1153.2615785637176,0.0,16.17034833259127,1.0,0.01402140557975578,True,True,call,FILTERED (IV rank top-tercile)
call,2005-10-06,2005-11-11,81.41929626464844,86.95275035376206,84.53400421142578,0.1776284689936123,0.17318775726877197,1092.3592921084842,0.0,17.3187757268772,1.0,0.01585446826148959,True,True,call,FILTERED (IV rank top-tercile)
call,2006-01-23,2006-03-01,86.80864715576172,92.39656206785384,88.83435821533203,0.17897188846460033,0.1744975912529853,1194.8312110313213,0.0,17.44975912529853,1.0,0.01460437170053227,True,True,call,FILTERED (IV rank top-tercile)
call,2006-04-12,2006-05-19,88.84979248046875,94.10381071880877,87.62267303466797,0.16805068429185077,0.1638494171845545,1267.9789674938281,0.0,16.38494171845545,1.0,0.012922092667546715,True,True,call,FILTERED (IV rank top-tercile)
call,2006-05-22,2006-06-28,86.95393371582031,94.05072585776364,86.38272094726562,0.22692548821380676,0.22125235100846158,1051.52469522292,0.0,22.125235100846158,1.0,0.021041098893217793,True,True,call,FILTERED (IV rank top-tercile)
call,2006-06-29,2006-08-04,88.12765502929688,93.36389924069421,88.77165222167969,0.16787563524297333,0.163678744361899,1255.2965538823942,0.0,16.3678744361899,1.0,0.013039049924551429,True,True,call,FILTERED (IV rank top-tercile)
call,2006-08-07,2006-09-13,88.56388092041016,94.78433437855587,91.55525207519533,0.19929302982146346,0.19431070407592688,1168.6633430012246,0.0,19.43107040759269,1.0,0.016626747577871387,True,True,call,FILTERED (IV rank top-tercile)
call,2007-02-28,2007-04-05,98.56175231933594,105.46257612399585,101.27680206298828,0.22150827365658898,0.21597056681517426,1302.7497226022456,0.0,21.597056681517426,1.0,0.016578055099008008,True,True,call,FILTERED (IV rank top-tercile)
call,2007-04-12,2007-05-18,101.57168579101562,107.46386298166243,107.16072082519533,0.18881135485044354,0.18409107097918245,1460.6251038535504,0.0,18.409107097918245,1.0,0.012603581199138444,True,True,call,FILTERED (IV rank top-tercile)
call,2007-05-25,2007-06-29,106.50772094726562,112.87999015547086,106.07828521728516,0.20477728642369186,0.19965785426309957,1512.8932835510986,0.0,19.965785426309957,1.0,0.013197087754561113,True,True,call,FILTERED (IV rank top-tercile)
call,2007-07-02,2007-08-08,107.03727722167967,114.63775914983124,105.65518188476562,0.24349793692070598,0.23741048849768834,1404.438400468206,0.0,23.741048849768834,1.0,0.016904300567297317,True,True,call,FILTERED (IV rank top-tercile)
call,2007-08-09,2007-09-14,102.52424621582033,114.95853153532704,104.99937438964844,0.390132365391203,0.38037905625642293,1187.6232209789127,0.0,38.037905625642296,1.0,0.03202859707836387,True,True,call,FILTERED (IV rank top-tercile)
call,2007-09-17,2007-10-24,104.43524932861328,117.2993045943157,107.3254165649414,0.40269930106384244,0.3926318185372464,1212.2562277968818,0.0,39.26318185372464,1.0,0.032388517339342004,True,True,call,FILTERED (IV rank top-tercile)
call,2007-10-25,2007-11-30,107.58051300048828,117.93013568889792,105.32744598388672,0.3295004805149002,0.3212629685020277,1211.427653739182,0.0,32.12629685020277,1.0,0.026519368904153726,True,True,call,FILTERED (IV rank top-tercile)
call,2007-12-03,2008-01-09,104.6331024169922,116.06872679512273,99.98174285888672,0.36106554485816567,0.3520389062367115,1195.8911585748983,0.0,35.20389062367115,1.0,0.029437370091123002,True,True,call,FILTERED (IV rank top-tercile)
call,2008-01-10,2008-02-15,100.6369857788086,111.39148299388013,96.2565460205078,0.34043971696900677,0.3319287240447816,1147.1077023432795,0.0,33.19287240447816,1.0,0.028936142906784333,True,True,call,FILTERED (IV rank top-tercile)
call,2008-02-19,2008-03-27,96.52718353271484,107.99877646648707,95.04377746582033,0.36010816260464296,0.35110545853952685,1115.0983105188236,0.0,35.11054585395269,1.0,0.03148650260048977,True,True,call,FILTERED (IV rank top-tercile)
call,2008-03-28,2008-05-02,94.1347198486328,105.02944159619678,101.29269409179688,0.34341947899922864,0.3348339920242479,1083.7778151643927,0.0,33.48339920242479,1.0,0.030895077140277012,True,True,call,FILTERED (IV rank top-tercile)
call,2008-06-12,2008-07-18,96.2391586303711,106.46930186948944,90.62741088867188,0.32394600827247366,0.31584735806566183,1096.2777545014608,0.0,31.584735806566183,1.0,0.028810888186752946,True,True,call,FILTERED (IV rank top-tercile)
call,2008-09-10,2008-10-17,89.00159454345703,99.11807892012584,67.44145965576172,0.31858823502489564,0.3106235291492732,1022.2431421161857,0.0,31.06235291492732,1.0,0.030386462510889455,True,True,call,FILTERED (IV rank top-tercile)
call,2008-10-20,2008-11-26,71.49330139160156,90.42487510516396,64.3736572265625,0.5332367297823506,0.5199058115377918,956.2393322054188,0.0,51.99058115377918,1.0,0.05436984173603371,True,True,call,FILTERED (IV rank top-tercile)
call,2008-11-28,2009-01-02,65.18399810791016,82.72797844125238,67.80656433105469,0.4929865275364911,0.4806618643480788,875.3459708473317,0.0,48.066186434807875,1.0,0.05491107291929382,True,True,call,FILTERED (IV rank top-tercile)
call,2009-01-05,2009-02-11,67.72633361816406,80.41776530338679,60.979251861572266,0.37926051218330237,0.3697789993787198,841.1555529717399,0.0,36.977899937871975,1.0,0.04396083436319455,True,True,call,FILTERED (IV rank top-tercile)
call,2009-02-12,2009-03-20,61.02300262451172,72.97392667960104,56.3540267944336,0.3550646798547419,0.34618806285837334,764.3580730818477,0.0,34.61880628583734,1.0,0.04529134643172709,True,True,call,FILTERED (IV rank top-tercile)
call,2009-03-23,2009-04-29,60.40188980102539,73.07197602412246,64.19993591308594,0.372202145565403,0.3628970919262679,767.0094694338515,0.0,36.28970919262679,1.0,0.04731324793084121,True,True,call,FILTERED (IV rank top-tercile)
call,2010-05-07,2010-06-11,83.37554168701172,99.30729948476441,82.19158935546875,0.4753781310052432,0.4634936777301121,1039.4223626206553,0.0,46.34936777301121,1.0,0.044591466799071305,True,True,call,FILTERED (IV rank top-tercile)
call,2010-06-14,2010-07-21,82.06419372558594,93.02032455484981,80.61742401123047,0.34061226149150414,0.33209695495421654,963.4129410439199,0.0,33.209695495421656,1.0,0.0344708837515062,True,True,call,FILTERED (IV rank top-tercile)
call,2010-07-22,2010-08-27,82.41693878173828,91.68428751078609,80.45933532714844,0.2923941824208889,0.28508432786036664,945.3513078938976,0.0,28.508432786036664,1.0,0.030156442951932042,True,True,call,FILTERED (IV rank top-tercile)
call,2010-08-31,2010-10-07,79.292236328125,88.8929451511346,87.72550201416016,0.3009500100153719,0.2934262597649876,918.272077487845,0.0,29.34262597649876,1.0,0.031954174253857964,True,True,call,FILTERED (IV rank top-tercile)
call,2011-03-16,2011-04-21,96.01708984375,109.02261524900806,102.2425765991211,0.40416307170388954,0.3940589949112923,1129.6320519812098,0.0,39.40589949112923,1.0,0.034883836220844684,True,True,call,FILTERED (IV rank top-tercile)
call,2011-06-17,2011-07-22,97.58047485351562,107.12460469991144,103.3639144897461,0.3040124169670264,0.2964121065428507,1100.8872576533995,0.0,29.64121065428507,1.0,0.02692483762366994,True,True,call,FILTERED (IV rank top-tercile)
call,2011-07-28,2011-09-02,100.0151824951172,110.83999717852761,90.5144500732422,0.34239396238363184,0.33383411332404106,1141.7833831176804,0.0,33.38341133240411,1.0,0.02923795513755815,True,True,call,FILTERED (IV rank top-tercile)
call,2011-09-06,2011-10-13,89.85393524169922,105.70544147051136,93.03630828857422,0.47765238806232624,0.4657110783607681,1103.6255225411905,0.0,46.571107836076806,1.0,0.04219828817373027,True,True,call,FILTERED (IV rank top-tercile)
call,2011-10-14,2011-11-18,94.62667083740234,106.71351310869821,94.1711883544922,0.3779869234437161,0.3685372503576232,1103.9888561227444,0.0,36.85372503576232,1.0,0.03338233427934604,True,True,call,FILTERED (IV rank top-tercile)
call,2011-11-21,2011-12-28,92.38011169433594,106.72389351298425,96.98262786865234,0.43907974552169193,0.4281027518836496,1110.0492103182075,0.0,42.81027518836496,1.0,0.03856610570993779,True,True,call,FILTERED (IV rank top-tercile)
call,2012-12-27,2013-02-01,112.41919708251952,122.35231993168816,120.10657501220705,0.31735897837349647,0.30942500391415906,1286.0141571249424,0.0,30.942500391415905,1.0,0.024060777418338865,True,True,call,FILTERED (IV rank top-tercile)
call,2013-02-26,2013-04-04,119.13768768310548,128.3958922628738,124.3260269165039,0.29632882440087194,0.2889206037908501,1485.8253560643643,0.0,28.89206037908501,1.0,0.019445125405326193,True,True,call,FILTERED (IV rank top-tercile)
call,2013-04-19,2013-05-24,124.02288055419922,132.32535089993422,131.86404418945312,0.2670368710368507,0.2603609492609294,1676.2466714365771,0.0,26.03609492609294,1.0,0.015532376809303063,True,True,call,FILTERED (IV rank top-tercile)
call,2013-06-06,2013-07-12,129.8060760498047,139.5992347850508,134.32603454589844,0.3141306841984477,0.3062774170934865,1647.4333891808303,0.0,30.627741709348648,1.0,0.018591186697131338,True,True,call,FILTERED (IV rank top-tercile)
call,2013-08-22,2013-09-27,133.1632537841797,142.09475925694295,136.10888671875,0.28670544739981096,0.2795378112148157,1798.0683095287493,0.0,27.95378112148157,1.0,0.015546562371041342,True,True,call,FILTERED (IV rank top-tercile)
call,2013-10-01,2013-11-07,136.4553680419922,146.23148219321146,140.95982360839844,0.3131858037847177,0.30535615869009974,1782.0315615869263,0.0,30.535615869009973,1.0,0.017135283418783863,True,True,call,FILTERED (IV rank top-tercile)
call,2013-12-05,2014-01-10,144.1911163330078,154.06782648907873,149.18692016601562,0.3170491252434271,0.3091228971123414,1927.0636007642993,0.0,30.91228971123414,1.0,0.0160411362131348,True,True,call,FILTERED (IV rank top-tercile)
call,2014-01-27,2014-03-05,144.22047424316406,155.79195230084696,152.11167907714844,0.37014724851447767,0.3608935673016157,1763.3510358251535,0.0,36.08935673016157,1.0,0.020466348445063686,True,True,call,FILTERED (IV rank top-tercile)
call,2014-03-12,2014-04-17,151.73094177246094,161.71219044425675,151.67626953125,0.3203831456313644,0.3123735669905803,2067.731324968696,0.0,31.237356699058026,1.0,0.01510706750043115,True,True,call,FILTERED (IV rank top-tercile)
call,2014-07-18,2014-08-22,161.65899658203125,170.4362576332836,162.86911010742188,0.2814476991434631,0.2744115066648765,2382.8949771818793,0.0,27.44115066648765,1.0,0.011515887577614022,True,True,call,FILTERED (IV rank top-tercile)
call,2014-09-16,2014-10-23,163.92391967773438,173.59542561444604,160.13092041015625,0.30932918781372365,0.3015959581183805,2341.487395695359,0.0,30.159595811838052,1.0,0.012880528790069127,True,True,call,FILTERED (IV rank top-tercile)
call,2014-10-24,2014-11-28,161.36312866210938,172.97530211453568,170.2104949951172,0.37335402695953945,0.36402017628555094,2102.4472456281123,0.0,36.40201762855509,1.0,0.017314117014945545,True,True,call,FILTERED (IV rank top-tercile)
call,2014-12-09,2015-01-15,169.61082458496094,181.61604560810082,164.3931121826172,0.38461810944867736,0.3750026567124604,2229.1946550564767,0.0,37.50026567124604,1.0,0.01682233787264126,True,True,call,FILTERED (IV rank top-tercile)
call,2015-01-16,2015-02-20,166.5490264892578,182.15330625310588,174.48699951171875,0.4980751021708656,0.48562322461659396,1870.0953849927182,0.0,48.5623224616594,1.0,0.025967831828989027,True,True,call,FILTERED (IV rank top-tercile)
call,2015-03-09,2015-04-15,172.1079864501953,184.06379335791584,174.5937957763672,0.38305193617159716,0.37347563776730724,2283.9266020085843,0.0,37.34756377673072,1.0,0.01635234851412723,True,True,call,FILTERED (IV rank top-tercile)
call,2015-05-07,2015-06-12,173.29949951171875,185.20870378822727,174.24526977539062,0.38229188166669914,0.3727345846250317,2312.3430210460265,0.0,37.273458462503164,1.0,0.016119346534339832,True,True,call,FILTERED (IV rank top-tercile)
call,2015-06-16,2015-07-23,174.44444274902344,186.3652920690597,175.23460388183594,0.38193123864300915,0.3723829576769339,2334.0422187445356,0.0,37.238295767693394,1.0,0.0159544225329924,True,True,call,FILTERED (IV rank top-tercile)
call,2015-07-28,2015-09-03,174.5259552001953,185.3766471092444,163.037109375,0.34738201849166117,0.3386974680293696,2439.3196599019343,0.0,33.86974680293696,1.0,0.013884915273588453,True,True,call,FILTERED (IV rank top-tercile)
call,2015-09-04,2015-10-09,160.56922912597656,180.74175743761322,168.72877502441406,0.6317487946221831,0.6159550747566286,1869.013081851795,0.0,61.595507475662856,1.0,0.03295616712036857,True,True,call,FILTERED (IV rank top-tercile)
call,2015-10-12,2015-11-18,168.88796997070312,181.47187880273233,174.93043518066406,0.4030077450181402,0.3929325513926867,2158.66177135041,0.0,39.293255139268666,1.0,0.018202599249574746,True,True,call,FILTERED (IV rank top-tercile)
call,2015-11-19,2015-12-24,174.77960205078125,188.03896689336494,173.4002227783203,0.4260120497553004,0.4153617485114179,2211.1917316083977,0.0,41.53617485114179,1.0,0.01878451979418755,True,True,call,FILTERED (IV rank top-tercile)
call,2015-12-29,2016-02-04,174.8502655029297,187.80668317549456,161.52996826171875,0.4149614991602171,0.4045874616812116,2241.822288970228,0.0,40.45874616812116,1.0,0.018047258414361524,True,True,call,FILTERED (IV rank top-tercile)
call,2016-02-05,2016-03-11,158.45274353027344,175.06813112705063,170.9384765625,0.5272131964002309,0.5140328664902251,1802.084597919529,0.0,51.403286649022505,1.0,0.02852434714128659,True,True,call,FILTERED (IV rank top-tercile)
call,2016-06-14,2016-07-21,176.2943572998047,192.96187034660812,184.2216644287109,0.5303445013402168,0.5170858888067114,1981.3272923467525,0.0,51.70858888067114,1.0,0.02609795417466122,True,True,call,FILTERED (IV rank top-tercile)
call,2016-09-15,2016-10-21,183.3783416748047,196.9409210862674,183.19171142578125,0.4351535028174034,0.4242746652469683,2353.73635887452,0.0,42.427466524696825,1.0,0.01802558148227963,True,True,call,FILTERED (IV rank top-tercile)
call,2016-11-01,2016-12-08,180.64903259277344,196.09393380895807,192.7545318603516,0.4932541179494976,0.48092276500076014,2116.5828067370812,0.0,48.09227650007601,1.0,0.022721660757612856,True,True,call,FILTERED (IV rank top-tercile)
call,2017-04-11,2017-05-18,203.30535888671875,217.43755356355717,204.78439331054688,0.4527808730073808,0.44146135118219626,2697.033845168752,0.0,44.146135118219625,1.0,0.01636840234589545,True,True,call,FILTERED (IV rank top-tercile)
call,2017-05-19,2017-06-23,206.11639404296875,217.28971613709058,211.31069946289065,0.35826184302877806,0.3493052969530586,3039.9262011424985,0.0,34.930529695305864,1.0,0.01149058476557026,True,True,call,FILTERED (IV rank top-tercile)
call,2017-08-11,2017-09-15,212.17112731933597,226.87804903593744,217.6524200439453,0.47298653772750754,0.4611618742843198,2818.846562155004,0.0,46.116187428431985,1.0,0.016359949508275552,True,True,call,FILTERED (IV rank top-tercile)
call,2017-11-16,2017-12-22,225.888916015625,238.0533971866341,234.8481292724609,0.3889944955859974,0.3792696331963475,3339.257166531225,0.0,37.92696331963475,1.0,0.01135790429673099,True,True,call,FILTERED (IV rank top-tercile)
call,2018-01-17,2018-02-23,245.47073364257807,259.05866048482284,241.16905212402344,0.4338368762946203,0.4229909543872548,3592.92108406581,0.0,42.29909543872548,1.0,0.01177289855497163,True,True,call,FILTERED (IV rank top-tercile)
call,2018-02-26,2018-04-04,243.96954345703125,261.73664967221436,232.30714416503903,0.5691231856616419,0.5548951060201008,3158.1697582243246,0.0,55.489510602010085,1.0,0.017570148171265173,True,True,call,FILTERED (IV rank top-tercile)
call,2018-04-05,2018-05-11,234.14047241210935,254.2601018511166,240.4954833984375,0.6434208355563769,0.6273353146674674,2733.58003580821,0.0,62.73353146674674,1.0,0.022949220672150158,True,True,call,FILTERED (IV rank top-tercile)
call,2018-05-14,2018-06-20,240.61016845703125,255.02081601544066,244.33775329589844,0.4610514466128919,0.44952516044756957,3416.0911293444415,0.0,44.952516044756955,1.0,0.013159050605708954,True,True,call,FILTERED (IV rank top-tercile)
call,2018-06-22,2018-07-27,243.248779296875,258.2568881801186,249.16314697265625,0.4824948007025256,0.47043243068496243,3411.2079406816365,0.0,47.043243068496245,1.0,0.013790787277276314,True,True,call,FILTERED (IV rank top-tercile)
call,2018-07-31,2018-09-06,249.0833740234375,263.89035555076856,255.1305389404297,0.47365804773236775,0.46181659653905854,3547.1509873895498,0.0,46.181659653905854,1.0,0.013019366758868153,True,True,call,FILTERED (IV rank top-tercile)
call,2018-09-07,2018-10-12,254.6346893310547,271.58019781176324,245.4260711669922,0.545026493015488,0.5314008306901008,3451.283021619249,0.0,53.14008306901008,1.0,0.015397196560274615,True,True,call,FILTERED (IV rank top-tercile)
call,2018-10-15,2018-11-21,244.0474853515625,268.0394195258065,235.7051239013672,0.7620269684747782,0.7429762942629088,2754.6918246843566,0.0,74.29762942629088,1.0,0.026971303563077947,True,True,call,FILTERED (IV rank top-tercile)
call,2018-11-23,2018-12-28,234.1308441162109,256.6766629440855,221.63217163085935,0.7187173139479945,0.7007493810992946,2636.8415675507845,0.0,70.07493810992946,1.0,0.02657533124943042,True,True,call,FILTERED (IV rank top-tercile)
call,2018-12-31,2019-02-06,223.57334899902344,249.95906816673897,243.9876708984375,0.8287120529644341,0.8079942516403232,2580.390106831422,0.0,80.79942516403233,1.0,0.031312872015018534,True,True,call,FILTERED (IV rank top-tercile)
call,2019-05-08,2019-06-14,258.3515014648437,281.4480317851767,259.9059753417969,0.7365411681248588,0.7181276389217374,2929.189761155749,0.0,71.81276389217373,1.0,0.024516255260922087,True,True,call,FILTERED (IV rank top-tercile)
call,2019-08-02,2019-09-06,264.2038269042969,284.9767607623355,269.1064758300781,0.6669542657815981,0.6502804091370581,3271.81119319578,0.0,65.02804091370581,1.0,0.019875242510613487,True,True,call,FILTERED (IV rank top-tercile)
call,2019-10-02,2019-11-08,261.28765869140625,286.0643445086812,280.2270202636719,0.7882683281083089,0.7685616199056012,2937.4996070773723,0.0,76.85616199056012,1.0,0.026163803326267398,True,True,call,FILTERED (IV rank top-tercile)
call,2020-01-28,2020-03-05,297.9665832519531,320.3177198888034,275.6981811523437,0.7157552454793077,0.6978613643423249,3794.004137788265,0.0,69.78613643423249,1.0,0.018393795552082527,True,True,call,FILTERED (IV rank top-tercile)
call,2020-03-06,2020-04-09,271.1405334472656,323.45642486138246,255.07579040527344,1.559796426091168,1.5208015154388888,3386.644400157714,0.0,152.0801515438889,1.0,0.04490585180327956,True,True,call,FILTERED (IV rank top-tercile)
call,2020-04-13,2020-05-20,252.74696350097656,302.9375739412494,272.2490234375,1.48710494972865,1.4499273259854337,3174.3684720110377,0.0,144.99273259854337,1.0,0.045676087661835625,True,True,call,FILTERED (IV rank top-tercile)
call,2020-05-21,2020-06-26,270.3694152832031,307.163253968817,276.3202209472656,1.1429056179478287,1.114332977499133,3183.0658374380832,0.0,111.43329774991331,1.0,0.035008166164606044,True,True,call,FILTERED (IV rank top-tercile)
call,2020-06-29,2020-08-05,280.3815612792969,322.3066821713479,305.8447570800781,1.2887467337221814,1.2565280653791269,3348.719628251392,0.0,125.65280653791268,1.0,0.037522641632296065,True,True,call,FILTERED (IV rank top-tercile)
call,2020-09-04,2020-10-09,315.47760009765625,359.5908590256923,320.6976928710937,1.3678926985831836,1.333695381118604,3729.278128368783,0.0,133.3695381118604,1.0,0.03576282956674978,True,True,call,FILTERED (IV rank top-tercile)
call,2020-10-20,2020-11-25,317.4893493652344,360.41555899218986,335.3157043457031,1.334214044969677,1.3008586938454352,3734.241459306442,0.0,130.0858693845435,1.0,0.034835955521929286,True,True,call,FILTERED (IV rank top-tercile)
call,2021-01-28,2021-03-05,350.64520263671875,399.53533617780414,356.2164611816406,1.5150764750485877,1.4771995631723729,4143.073318095278,0.0,147.7199563172373,1.0,0.035654680710586494,True,True,call,FILTERED (IV rank top-tercile)
