n_trades,guard,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,risk_med,win_rate,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,net_win,net_loss,gross_win,gross_loss,is_win,is_loss,oos_win,oos_loss,ftmo_pass_rate,instrument,timeframe,family,variant,params,dsr,oos_holds
78,PASS,0.7460733675205069,0.7118205659496767,-0.41954169118291473,4.19593215209743,78.54929169613874,0.19735956822960424,-0.1518987927212178,0.025483638053599322,-0.1773824307748171,202.49108928571513,0.358974358974359,2433,35,43,0.8082879046662191,0.6473462446408325,-1.4515861576073155,-3.017113045745305,34.17533277147611,48.01116237191184,34.81145766670893,46.65956349896391,15.546284218790223,19.233597495449384,18.629048552685887,28.77756487646245,0.0,UK100,D1,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",7.174662168238417e-08,False
44,PASS,1.0042167507590438,0.9541545357103313,-0.04616403812849283,4.644115529704203,84.45433820809474,0.08559916301895902,0.002481753213001839,0.030348071327462634,-0.027866318114460817,155.16260714285727,0.38636363636363635,2426,20,24,1.1357864606889743,0.8249197026060322,0.9083663104532367,-1.3763850357994731,25.51846875835595,26.744586755392234,26.005235966498308,25.896038825126226,12.62809618877578,11.118371829433068,12.890372569580176,15.626214925959166,0.0,UK100,D1,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",5.84453484130373e-06,False
36,PASS,0.5490737244078652,0.5271042919888164,-0.591471578739608,2.8626638739218713,90.90196044535261,0.2023619235800258,-0.3507204365716604,0.026783212163804405,-0.3775036487354649,165.12796428571437,0.2222222222222222,2276,15,21,0.6462384682377662,0.4502477575735306,-3.2204338492410387,-6.025809471874922,15.147983887954977,28.73811524243171,15.374064283420225,28.0,7.282766709141281,11.269472597322668,7.865217178813696,17.468642645109046,0.0,UK100,D1,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",1.5031279148626175e-08,False
54,PASS,0.9228502611805399,0.8714655607979409,-0.14370044439013913,6.6885871994181825,99.86526924565216,0.15409252990265135,-0.054884095039874826,0.04032602901813905,-0.09521012405801382,115.42875000000004,0.2777777777777778,2426,26,28,1.02213890915173,0.7388194041023899,0.15327747109603992,-2.051906456517846,34.85841313994379,39.99975983907654,35.451698472752746,38.415439604905984,19.141920192483695,18.727317804944455,15.716492947460093,21.27244203413208,0.0,UK100,D1,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",2.3840061033340513e-06,False
533,PASS,0.890219782233292,0.8397127927845601,-0.5628302156861595,1.2221460343654134,6.285307062114147,0.42373346106456383,-0.05669136502596965,0.02893878523665665,-0.08563015026262631,369.8222500000047,0.3977485928705441,2467,264,269,0.7418127393825593,0.9419238571740055,-2.0930554134726833,-0.4181453341600355,239.10343909643288,284.7443091864127,245.0288806481348,275.24537820697657,107.88871823287053,145.43929014035356,131.21472086356235,139.30501904605916,0.0,JP225,H4,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",1.4945731292537497e-09,False
397,PASS,0.9182358046647817,0.8767211763199021,-0.3935312593901436,0.7324864540592245,5.406785825488639,0.36598876760213545,-0.04383296352546401,0.024056990375836265,-0.06788995390130027,437.1255357142836,0.42065491183879095,2467,197,200,0.8132727076823832,0.9410719222884246,-1.5377322288021134,-0.456777149448043,191.67657276195737,218.62888446077358,195.42602429275135,212.82771081236055,89.53011408387664,110.08621491678271,102.14645867808073,108.54266954399087,0.0,JP225,H4,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",2.072764822159713e-08,False
424,PASS,0.89784376862236,0.8616517612945945,-0.40297779320868043,2.565219298960178,14.872811651145298,0.37022406609128067,-0.057771568327158206,0.022506129682002447,-0.0802776980091606,441.4316071428584,0.37735849056603776,2467,211,213,0.7983295689899655,0.9240001201321044,-1.4683916851614494,-0.5236909786343458,211.99172685193025,246.02947080781433,215.28606700610587,239.7812119768209,97.44529040657204,122.06148211428314,114.54643644535821,123.96798869353123,0.0,JP225,H4,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",3.581469810011701e-08,False
206,PASS,1.290172586688998,1.2344204095154734,0.44258460711370906,2.145258556060237,15.28983076559216,0.09645782289139754,0.15966685260753682,0.027098639079596615,0.1325682135279402,360.2557142857131,0.4368932038834951,2431,96,110,1.2810196588761327,1.1960667500164373,1.789860491301893,1.3203100561248537,143.80510300552612,116.49605101877047,146.24243629993902,113.35106466278641,67.37449961335365,52.59443065258094,76.43060339217247,63.90162036618952,0.0,JP225,H4,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.0014169080137373126,True
133,PASS,1.3076194107036385,1.2551863354600845,0.3960148741198786,3.120794530708555,23.153624860774865,0.11276690145233391,0.1816782098692931,0.026950858498216393,0.15472735137107668,346.56292857143126,0.39849624060150374,2435,65,68,1.255846466192726,1.2545494580807606,1.6971118930003304,1.6854643044730278,101.22074270198087,80.64200496962766,102.71221758541074,78.54901567279475,49.729145446312444,39.598109151888046,51.49159725566843,41.04389581773962,0.0,JP225,H4,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.0007722838914278579,True
252,PASS,1.611403875555643,1.5341824864935942,0.9379052691684594,3.319551056063005,16.237655453729964,0.1437528018956783,0.37030853345498227,0.035539007284135664,0.33476952617084654,275.8141339285721,0.3888888888888889,2425,113,139,1.7341020224004404,1.387574122938624,3.7936945939321296,2.2833328953311454,242.28907606735285,157.9271554722995,245.94640419221125,152.6286537615557,115.86492849803437,66.81552007975154,126.42414756931845,91.11163539254797,0.0,JP225,H4,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",0.06659525812688664,True
