opt_type,entry_date,exp_date,exit_date,exit_reason,days_held,dte_at_entry,width,width_pct,contracts,net_credit,realized_pnl,realized_pnl_sized,ret_on_credit,ret_on_max_loss,win,loss_amount,cell
call,2011-03-21,2011-04-27,2011-04-11,early_50%,21,37,1.983099060058592,0.02,16.548550303159576,12.528986366838224,9.769493599403294,161.67095626612092,0.7797513153387439,0.052586097745590726,True,0.0,2pct_UNFILTERED_early50pct
put,2011-04-04,2011-05-11,2011-04-20,early_50%,16,37,2.036902008056643,0.02,16.37679444292109,15.09973817461519,11.27564358284566,184.65889716790565,0.7467443112226689,0.05978904460775879,True,0.0,2pct_UNFILTERED_early50pct
put,2011-04-21,2011-05-27,2011-04-27,early_50%,6,36,2.0448515319824168,0.02,16.26419984655608,14.122372499708579,6.852353065975313,111.44803968418378,0.48521259909528053,0.03599628583292761,True,0.0,2pct_UNFILTERED_early50pct
call,2011-04-12,2011-05-19,2011-05-05,early_50%,23,37,2.00954223632813,0.02,16.40699286927371,12.480910170976614,6.192695691450603,101.60351405121209,0.4961734045527573,0.032857148726811926,True,0.0,2pct_UNFILTERED_early50pct
call,2011-05-06,2011-06-10,2011-05-16,early_50%,10,35,2.0512710571289006,0.02,16.080333565007987,12.817309574183911,7.328278730866247,117.84116644968263,0.5717485942312386,0.03810663251694481,True,0.0,2pct_UNFILTERED_early50pct
call,2011-05-17,2011-06-23,2011-05-25,early_50%,8,37,2.0355274963378918,0.02,16.226335858865326,12.686654483970594,6.062740625049115,98.37606560723404,0.47788332477323325,0.03176436663772171,True,0.0,2pct_UNFILTERED_early50pct
put,2011-04-28,2011-06-03,2011-05-27,early_50%,29,36,2.0804652404785173,0.02,15.98249225587946,14.34058556634713,9.153651962510036,146.2981716038325,0.6383039186343126,0.04725540184398654,True,0.0,2pct_UNFILTERED_early50pct
call,2011-05-26,2011-07-01,2011-06-03,early_50%,8,36,2.032928619384762,0.02,16.260005335860612,12.481237785413809,6.907018685181441,112.30816067593918,0.5533921237566136,0.036198102268868444,True,0.0,2pct_UNFILTERED_early50pct
call,2011-06-06,2011-07-13,2011-06-20,early_50%,14,37,1.9723995971679642,0.02,16.752286240878536,12.36525248998466,6.100438057748962,102.19628453815972,0.493353294863171,0.032997688809127894,True,0.0,2pct_UNFILTERED_early50pct
put,2011-05-31,2011-07-07,2011-06-30,early_50%,30,37,2.061970825195317,0.02,16.212486240058844,14.60375279398962,11.465777776686974,185.88876443611005,0.785125435799343,0.05984434736382383,True,0.0,2pct_UNFILTERED_early50pct
call,2011-06-21,2011-07-28,2011-07-14,early_50%,23,37,1.988475341796871,0.02,16.601816755890077,12.489231165938442,7.199863945586867,119.53082189197289,0.5764857620077424,0.03863452193517611,True,0.0,2pct_UNFILTERED_early50pct
put,2011-07-01,2011-08-05,2011-07-21,early_50%,20,35,2.057138671874995,0.02,16.295969931196936,14.56660428466941,10.131975391224092,165.11036631901513,0.6955619300983872,0.053006123327932204,True,0.0,2pct_UNFILTERED_early50pct
call,2011-07-15,2011-08-19,2011-08-01,early_50%,17,35,2.0228848266601602,0.02,16.404955644927334,12.715782016321981,9.473858910379425,155.41823521107406,0.7450472883397008,0.04997480585501547,True,0.0,2pct_UNFILTERED_early50pct
call,2011-08-02,2011-09-08,2011-08-10,early_50%,8,37,1.9276463317871162,0.02,17.210230401031367,12.169203849133165,6.150906063696671,105.85851053132063,0.5054485190610732,0.03405903508483344,True,0.0,2pct_UNFILTERED_early50pct
