instrument,timeframe,family,variant,params,n_trades,guard,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,risk_med,n_targets,n_stops,n_time,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,ftmo_pass_rate,ftmo_n_challenges
XAUUSD,H1,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",1353,PASS,0.9612637057438168,0.8300308384812417,-1.2796722318893305,-0.5849335317547051,1.2955635794715872,0.7507436063084232,-0.018390353336093842,0.06915356800332009,-0.08754392133941394,8.14935714285707,331,591,431,1601,982,371,0.8205912348589296,0.8573540401307718,-1.6586652820827152,-1.1837600849730656,0.0,95
XAUUSD,H1,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",981,PASS,1.0150582853160384,0.8974641466671557,-0.6419417641563248,0.10568987596822478,1.1653576338526417,0.5891039815061817,0.008042234595540022,0.06710850233626608,-0.059066267740726056,8.354500000000144,217,491,273,1599,738,243,0.8355854974773664,1.1121834017428154,-1.3649676978787082,0.8426353483141497,0.010526315789473684,95
XAUUSD,H1,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",659,PASS,1.1190145364247965,1.0067954851856282,-0.05724107262533426,0.2408755627143443,2.730746748074196,0.2569822492413892,0.06923409740286007,0.06500703675269322,0.004227060650166852,8.314071428571424,194,374,91,1592,521,138,0.9888328642694275,1.0817990285028463,-0.0920691097835862,0.5553331666452948,0.021052631578947368,95
XAUUSD,H1,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",1756,PASS,1.0950838248302082,0.9274615450702036,-0.583825272882872,-0.2763304619208133,0.4370231429740379,0.7036620377231741,0.047527604458018985,0.08740819638471126,-0.039880591926692265,6.312401785714314,584,830,342,1600,1319,437,0.8763416986600991,1.1142033453164182,-1.1830641558606205,0.9142455656437354,0.07368421052631578,95
XAUUSD,H1,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",497,PASS,1.010197453245372,0.8903464272182332,-0.5102241703266595,0.6540105729397063,3.5960214848406635,0.37112353804211645,0.005476324734535064,0.06918112371879959,-0.06370479898426451,7.809500000000071,114,250,133,1592,387,110,0.8821915168877922,0.9226313649118607,-0.9187622968870292,-0.5654718576412155,0.010526315789473684,95
XAUUSD,H1,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",325,PASS,1.0059639856271398,0.9043605139418099,-0.363190959805878,0.7916570026531015,5.654299279726529,0.25566057428956007,0.003575806837848204,0.06484504971783293,-0.06126924287998473,8.092571428571546,87,189,49,1590,264,61,0.9294402566535831,0.7930971050483558,-0.5532195193602442,-1.6763893917628045,0.0,95
XAUUSD,H1,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",621,PASS,0.9476894657825776,0.8216656745648736,-0.9616833132836663,0.8347705404866532,4.507302256231721,0.6296815854365397,-0.0331978426678567,0.09146078825376516,-0.12465863092162187,5.911821428571329,97,380,144,1592,489,132,0.8478124098631988,0.7206734207445682,-1.1995124984373593,-2.2961152112998175,0.031578947368421054,95
XAUUSD,H4,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",339,PASS,1.0926998718206344,1.0146325597655026,-0.4542624652565297,1.529610653797676,8.528129037455681,0.2558977574240106,0.040154165140979615,0.033528926104715924,0.0066252390362637,16.452375000000075,49,132,158,1590,264,75,1.0058730961744338,1.0464520931721144,0.03904021585666171,0.3040637320997606,0.0,95
XAUUSD,H4,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",259,PASS,1.0854889095442102,1.0220276462832245,0.004070478848506793,0.991937712717334,6.7734861383874545,0.1369903584301358,0.03877902139823586,0.028430589001649766,0.010348432396586093,20.747321428571468,72,106,81,1589,197,62,1.0429297217264626,0.9521600889365315,0.30244093524512633,-0.3425790947653535,0.0,95
XAUUSD,H4,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",275,PASS,1.242266085868566,1.1834841898834927,0.01591440913459235,3.0088948531786937,17.517829934587965,0.15773981169240758,0.11598422585369744,0.025404083687270016,0.09058014216642743,21.44514285714331,26,120,129,1587,206,69,1.1889725945245182,1.1633828714482095,1.124169643836371,0.9633438620538641,0.0,95
XAUUSD,H4,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",411,PASS,0.9793560327183319,0.9051778193534853,-0.6648996804639192,1.3339117283594686,5.746389575330724,0.3801672192958636,-0.01115102145265968,0.04259388511571022,-0.05374490656836989,12.667821428571415,81,205,125,1592,297,114,0.8877671104080843,0.9580037801939923,-0.8624693393267916,-0.29606602393138814,0.010526315789473684,95
XAUUSD,H4,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",228,PASS,1.148935602555183,1.07823028533906,0.08522015232729444,1.7223521039453373,8.527186919915337,0.23500337327906734,0.08604926449665531,0.03907181162854855,0.04697745286810674,14.07819642857146,67,129,32,1590,161,67,1.1766872267126884,0.8600760128513526,1.2190270380466433,-1.1549136693891897,0.010526315789473684,95
XAUUSD,H4,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",396,PASS,1.0047847460908843,0.9378776472993536,-0.4515553542456056,0.7432860919594464,4.970849763142068,0.2948858145458063,0.0021497296715361526,0.031184953931578996,-0.029035224260042847,17.274785714285713,91,153,152,1592,289,107,0.8986515417592261,1.069075748760863,-0.7902814279585225,0.45780706738451404,0.0,95
XAUUSD,H4,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",307,PASS,1.015014075604904,0.9191233454937056,-0.2787287897721427,0.36176936419099753,5.367905307748647,0.28358788371151544,0.007892214631252635,0.05301813869055483,-0.04512592405930219,11.345892857142644,97,155,55,1590,197,110,0.8530971501823622,1.0656606405721696,-1.288670844843743,0.4672032479231571,0.0,95
XAUUSD,H4,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",170,PASS,0.9246033590072495,0.8169014965502173,-0.2937360674325642,-1.4668931596841586,16.97234570114227,0.19169847811292667,-0.03200901893910923,0.0510841147114426,-0.08309313365055185,11.94849107142852,64,65,41,1578,101,69,0.6264458506901155,1.23903624916838,-3.663435078932053,1.5646544971071161,0.0,95
XAUUSD,H4,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",426,PASS,0.9389846931821423,0.8690383935975173,-0.6811082858958003,0.27665088673626903,3.9860698696620593,0.3385593541695168,-0.029076260559097882,0.036084644897091386,-0.0651609054561893,15.90721428571419,97,185,144,1590,300,126,0.8374880867531433,0.9579716961363547,-1.2940507283443237,-0.29874020871482,0.0,95
XAUUSD,H4,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",294,PASS,0.7539341712201157,0.7142882919079127,-1.234037033302308,0.9705749940822695,7.512710460355391,0.48957915561621923,-0.15389502644768357,0.030835038788072578,-0.18473006523575614,16.993535714285827,56,180,58,1592,225,69,0.6707453969668148,0.8842079277004256,-2.9023826334018836,-0.8593679729454886,0.0,95
XAUUSD,H4,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",193,PASS,1.0422370539853318,0.9928875442983351,-0.12233810380717249,1.683846516129249,10.029359453251113,0.2151038270124453,0.026568857238983397,0.03118804198423603,-0.004619184745252613,16.051500000000033,57,120,16,1556,141,52,0.8586353967707694,1.4450162436188527,-1.1353355797570266,2.73754216178459,0.0,95
XAUUSD,H4,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",511,PASS,1.0352216436779391,0.954257438880726,-0.40530387916360694,0.27769232078438316,2.803140797401052,0.35304971740545105,0.017598582206749806,0.04153507850746143,-0.023936496300711624,13.010196428571362,150,241,120,1594,395,116,0.9165567415539405,1.107039197197393,-0.6538396993025203,0.73617931551272,0.0,95
XAUUSD,H4,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",145,PASS,1.1080244241436568,1.048461129572998,-0.014362479819414247,2.423130492829077,16.961648427087415,0.17416536642933692,0.06055608931850565,0.03243173722736497,0.02812435209114069,16.2752857142857,38,77,30,1575,112,33,0.9590370356655148,1.4137623206066736,-0.3028857606206732,2.4682918120294093,0.0,95
XAUUSD,H4,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",95,PASS,1.0648863658785641,1.0117113818960781,0.02179262242041299,2.738813537241857,22.000198631461686,0.09128215511619535,0.04044233888382726,0.0328980791000504,0.007544259783776865,16.656857142857234,30,59,6,1525,74,21,0.9977717695942074,1.0618448562664893,-0.01651243117606054,0.4349810221974647,0.0,95
XAUUSD,H4,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",168,PASS,1.2761686555999334,1.1978270016224348,0.2334059708293713,3.5840858351198808,20.91874879976663,0.19894824233771333,0.1713261260027066,0.043058347333355576,0.12826777866935102,12.455866071428659,37,102,29,1579,130,38,1.0734289074578913,1.7508621638717172,0.49071166458517973,3.6794591047815524,0.0,95
