instrument,timeframe,family,variant,params,n_trades,guard,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,risk_med,win_rate,n_targets,n_stops,n_time,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,ftmo_pass_rate,ftmo_n_challenges
NAS100,H1,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",692,PASS,0.8711416996174244,0.7130037214981935,-1.3567615082679907,-1.8843892153388737,9.442343903755969,0.6558165593963367,-0.060735737018674185,0.0885889747113987,-0.14932471173007286,49.73648214285822,0.4653179190751445,262,307,123,2009,430,262,0.6869586870472514,0.759523754062077,-3.030312408387627,-2.265818097008596,0.0,94
NAS100,H1,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",1894,PASS,0.897506473633148,0.8039287799301112,-1.518416072904316,-0.48382351578936866,0.8832475596059202,0.8869947726550298,-0.053900230205433663,0.055866422101024604,-0.10976665230645828,76.41828571428596,0.4007391763463569,522,928,444,2017,1137,757,0.8062073391589403,0.8005186309816571,-1.866788736341887,-1.9935106366052517,0.031914893617021274,94
NAS100,H1,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",1222,PASS,1.0043407756500664,0.9351324616501909,-0.43478482232352883,0.17820996021521582,1.2053092011444866,0.6449131611037714,0.002504572129523908,0.04160574010765032,-0.0391011679781264,90.74582142857162,0.37561374795417346,297,682,243,2014,692,530,1.0165753891091758,0.8403873577844346,0.13096816128573843,-1.3996662200506824,0.07446808510638298,94
NAS100,H1,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",782,PASS,1.1307340649044169,1.0634266451810672,0.21154951368571673,0.46878568640878215,1.8281055577170187,0.2366191627182016,0.07989200031729235,0.03955208090060311,0.04033991941668925,92.48107142857134,0.38107416879795397,253,473,56,2007,449,333,1.0907493596037536,1.0273789182943445,0.6879336546872454,0.21279143794784386,0.031914893617021274,94
NAS100,H1,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",2391,PASS,0.9821592589423963,0.8746629520065845,-1.1429154222796585,-0.35756728976780583,0.5977958034167026,0.9077883801472298,-0.010040966173442047,0.06527157559519765,-0.0753125417686397,63.312053571429715,0.4098703471350899,816,1321,254,2016,1386,1005,0.8604233746810963,0.894183756804361,-1.4186223756621994,-1.100505208767103,0.0851063829787234,94
NAS100,H1,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",582,PASS,1.1924159706448683,1.1100332431284445,0.3433422949537575,0.870160168705257,3.254194236789701,0.19623616777016964,0.10200835822588128,0.041013308440533434,0.060995049785347824,93.21403571428527,0.4261168384879725,153,299,130,1994,332,250,1.2078587577050652,0.9958689348596781,1.4142145624328,-0.03151705257375299,0.02127659574468085,94
NAS100,H1,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",406,PASS,1.2390918168335732,1.1652094606414154,0.44170260761583086,0.9650406830941638,4.684418473167076,0.14544449129963163,0.14039159388048672,0.039346277682623755,0.10104531619786299,100.91257142857103,0.39901477832512317,139,236,31,1996,232,174,1.256156958291055,1.0564115046057605,1.713900932883483,0.4245453352037997,0.0,94
NAS100,H1,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",702,PASS,1.2271685664230036,1.1315382288670293,0.4498692493209309,1.2671995958280828,3.650548079296366,0.20630186465020695,0.14030449622164895,0.05425517760391663,0.08604931861773234,68.24311607142863,0.35185185185185186,141,425,136,1994,399,303,1.1581445144626712,1.098475170943932,1.083129318933825,0.7002120745716166,0.07446808510638298,94
NAS100,H4,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",398,PASS,1.1361897534995393,1.0883896947614615,-0.26378772242409637,1.379445344095048,8.68269662779539,0.1984895213700383,0.060402194446016036,0.020174662864275602,0.04022753158174042,194.31654464285748,0.46733668341708545,47,161,190,1998,237,161,1.0868832317167307,1.0905394668500425,0.5747723641706909,0.6042943161019431,0.0,94
NAS100,H4,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",311,PASS,1.1672143045321757,1.13018658609764,0.26356702016618483,1.0291367495161416,6.121965238584306,0.09719354868843282,0.08116851282326842,0.016815017243470818,0.0643534955797976,243.31275000000278,0.48231511254019294,89,144,78,1998,183,128,1.1629818907071041,1.0859070925008096,1.1293707949968692,0.6330758003784395,0.0,94
NAS100,H4,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",355,PASS,1.1631964934394499,1.1281544930627179,-0.0900580672155613,2.694954884564078,15.030076144100093,0.22226843383534994,0.08593086405809815,0.017158172766916776,0.06877269129118138,233.54821428571267,0.428169014084507,31,178,146,2008,214,141,1.1258577239967085,1.1316385796075719,0.8057380847985947,0.8236274350852146,0.0,94
NAS100,H4,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",580,PASS,1.0468167758733984,0.9951486413251723,-0.4847743197103731,1.5888621163290548,6.093569937697243,0.40250433415808007,0.026198747507692192,0.029001571206813993,-0.002802823699121798,129.06607142857047,0.4017241379310345,134,311,135,2012,344,236,0.9131904769227903,1.1245796167534508,-0.6769617474151549,0.8602659833451202,0.02127659574468085,94
NAS100,H4,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",347,PASS,1.155703993612964,1.1036066977423737,0.10170749286355107,2.0012971009168488,9.710397001313883,0.1520506005469178,0.09451647152838932,0.0296806058947061,0.06483586563368321,128.3092857142874,0.38328530259365995,112,210,25,2006,203,144,1.137041551471374,1.0571512993859067,0.9989901673864626,0.4247842373087368,0.010638297872340425,94
NAS100,H4,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",547,PASS,1.1197061160524462,1.0711040778243885,-0.20366650649449697,0.9164718135866297,4.474125223418984,0.24587714212581907,0.053942759170839606,0.021093827882832504,0.03284893128800711,175.83612500000163,0.48080438756855576,140,229,178,2012,321,226,0.9982533766109974,1.179546068638843,-0.012517153861810055,1.2076914678784159,0.0,94
NAS100,H4,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",408,PASS,0.8044241099528554,0.7310609930568707,-1.0897229349799704,0.18276293908840838,4.865936540602352,0.5442219777038576,-0.11992170467855802,0.0548639942155493,-0.1747856988941073,80.01791071428579,0.3553921568627451,128,246,34,2012,254,154,0.7174121883911758,0.7535764911006675,-2.619796129044831,-2.333803513867291,0.0,94
NAS100,H4,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",217,PASS,0.8309067078143202,0.7299485270642001,-0.6976878537001351,-1.1184957092478456,10.991347757931301,0.2786010057014622,-0.08271785756909295,0.05890649943386789,-0.14162435700296083,76.46744642857084,0.45622119815668205,83,99,35,2011,135,82,0.7005637331226944,0.7776427200824515,-2.7435100439266513,-2.1492505882355406,0.0,94
NAS100,H4,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",627,PASS,0.9219465235053368,0.8676143289251136,-0.5095494987324992,0.4517766632805316,2.0934624500311214,0.3883336343438522,-0.04171281679162916,0.03164228057440198,-0.07335509736603113,140.10071428571428,0.4019138755980861,181,308,138,2011,370,257,0.8478546307870798,0.8968121732288132,-1.2618817999280023,-0.8534491749996453,0.010638297872340425,94
NAS100,H4,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",338,PASS,1.0974869839475212,1.0625081904922566,-0.045575401946757445,1.462601165059711,7.014162803682787,0.18489359228432165,0.05733138937879239,0.019787018289561226,0.03754437108923118,191.18671428571452,0.3905325443786982,88,195,55,2008,200,138,1.0203871201157346,1.1242619366922173,0.14966604589568186,0.8600243788464004,0.0,94
NAS100,H4,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",218,PASS,0.928499512227796,0.9020578665818911,-0.2855013957005123,1.7705387213054766,11.633471215239467,0.27566287209762685,-0.047312305982605,0.018760974574359702,-0.06607328055696465,196.86464285714283,0.3256880733944954,65,144,9,2008,125,93,0.869594839348795,0.94770689727244,-1.0370880898491288,-0.39597517203727706,0.0,94
NAS100,H4,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",617,PASS,1.084175620025588,1.0328219501824243,0.03536166689394265,0.3464363015277132,1.964591137093802,0.31339370238710146,0.04419369978348917,0.026461330033792776,0.01773236974969641,137.36839285714268,0.44084278768233387,208,314,95,2008,363,254,0.9737461227464808,1.120367637887773,-0.20292651357321154,0.8798357458052489,0.031914893617021274,94
NAS100,H4,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",177,PASS,1.5153670343596095,1.4690292721137477,0.6685644328947276,2.394025838463048,14.687374796566571,0.1370800864990763,0.2671474612039427,0.019318090842937518,0.2478293703610052,208.6639285714282,0.4745762711864407,55,91,31,2004,104,73,1.367015488369421,1.6275619624749353,2.351559847500261,3.5996896243437346,0.0,94
NAS100,H4,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",106,PASS,1.4034874295221396,1.3618745323145567,0.44246586256172743,3.2818841874646036,26.921532239116075,0.06408668296562205,0.21883423238455443,0.018724537699785753,0.20010969468476875,220.44221428571382,0.4528301886792453,37,57,12,1997,61,45,1.1204845538082047,1.7534809273573864,0.8314747309549804,4.108010982019444,0.0,94
NAS100,H4,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",209,PASS,1.4196571720234163,1.368519209415214,0.47505010791714813,3.2974257198385613,18.89320331861984,0.10763345012670048,0.25902375809528977,0.02562013873535667,0.2334036193599331,156.4979464285716,0.37799043062200954,45,128,36,2004,119,90,1.3815067297166652,1.3514964012925679,2.258738277774706,2.0846088189694942,0.0,94
US30,M5,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",15553,PASS,0.9884456995521274,0.632902478282129,-8.745848108297245,-0.2384704932250789,0.26669748694675244,1.0,-0.006096461080844457,0.24528139796087745,-0.2513778590417219,35.11235714286158,0.36867485372596925,2960,7636,4957,1922,8193,7360,0.6732634348632234,0.5904660506679313,-8.030304939436073,-11.336282651910178,0.06382978723404255,94
US30,M5,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",12917,PASS,0.9926158622201285,0.6676793996821165,-7.436739263522974,-0.19039555176254822,0.44172241074160246,0.9999999999998769,-0.003955059809831743,0.2171550908465597,-0.2211101506563915,39.93249999999534,0.40620887202910894,4137,6646,2134,1922,6822,6095,0.6970835019275116,0.6359200600962345,-7.133890313727747,-9.104131394841232,0.05319148936170213,94
US30,M5,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",12674,PASS,1.0139864350275605,0.7408957351187192,-4.999909501501536,0.04634136779776816,0.5040299180162902,0.999999999989838,0.008102567267326229,0.19165676733833728,-0.18355420007101103,44.10644642857005,0.3422755246962285,1534,6969,4171,1922,6666,6008,0.7781167409264682,0.7020340370328002,-4.140284091081131,-6.738896401651867,0.06382978723404255,94
US30,M5,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",21457,PASS,0.9906843583066027,0.591762064843981,-11.50386342827805,-0.4788510569772019,0.2668304839889535,1.0,-0.005638863299046339,0.3314064546689496,-0.33704531796799597,25.928785714288097,0.34846437060166846,5726,12620,3111,1922,11095,10362,0.6527234148364329,0.5339084897505421,-10.524187177879258,-15.583358705188004,0.031914893617021274,94
US30,M5,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",12673,PASS,1.014414721841327,0.6503104111192708,-8.129662653103669,-0.2584184354771797,0.7338862533738459,1.0,0.009104659144037295,0.29997564835841406,-0.2908709892143767,28.803214285711874,0.34900970567347905,3815,7899,959,1922,6557,6116,0.7065887476499125,0.5958680149962039,-7.11565229830341,-11.043816108882249,0.02127659574468085,94
US30,M5,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",20108,PASS,0.9949750682343488,0.6349933037132963,-9.918742909632837,-0.41277563783678634,0.16734390885775818,1.0,-0.0026118539105061604,0.2397772002146924,-0.2423890541251986,35.370624999997744,0.4022777004177442,6105,9855,4148,1922,10415,9693,0.68955735083478,0.5820614173532775,-8.949328397721738,-13.38046420632325,0.02127659574468085,94
US30,M5,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",8643,PASS,0.9701273758032513,0.5370304494150778,-8.270716115339823,-0.8784966150639364,1.4454695334261354,0.9999999999999896,-0.016953797233536894,0.34171388218128246,-0.35866767941481936,25.691714285712806,0.391877820201319,2976,4807,860,1922,4752,3891,0.5724560572578787,0.49749539175725016,-8.56980770925955,-9.651431030469439,0.010638297872340425,94
US30,M5,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",4051,PASS,0.9780832022114881,0.47033157664004177,-6.761794373992227,-1.3222154499777847,2.631926132896999,0.999999138771049,-0.010140882682310769,0.32669072136317745,-0.3368316040454883,26.507500000006985,0.45741792150086397,1721,1796,534,1922,2291,1760,0.5117108089982979,0.422645347329145,-7.779666906336267,-8.281068018976567,0.0,94
US30,M5,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",17096,PASS,0.9829082396358174,0.6187577625381077,-9.084072051930828,-0.6007995703363154,0.5514016245442885,1.0,-0.008835068369645144,0.24323527680637053,-0.2520703451760157,34.75650000000314,0.4051824988301357,4978,8391,3727,1922,9043,8053,0.6534990844426425,0.5827057078363614,-8.668486195913932,-11.105617178691503,0.010638297872340425,94
US30,M5,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",12808,PASS,0.988384421147375,0.6833596896360359,-7.010479620477878,-0.5068650415721494,0.7619678727699228,0.9999999999999897,-0.007007460914328877,0.23205911205450694,-0.23906657296883585,35.28653571428731,0.35399750156152404,3368,7518,1922,1922,6634,6174,0.7397846143717081,0.6275180707388422,-5.918452060558426,-9.497231293534618,0.07446808510638298,94
US30,M5,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",8895,PASS,1.00977503798773,0.7226558841511032,-4.96830328887729,-0.46207604619151094,0.8617021157210023,0.9999999986009755,0.006154486827696372,0.22140892599010917,-0.21525443916241283,36.66678571428565,0.3497470489038786,2670,5530,695,1922,4601,4294,0.7716030587510023,0.6735304422331879,-4.277418981782516,-6.511580331910772,0.0851063829787234,94
US30,M5,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",23949,PASS,0.9783227508103093,0.5742828951673999,-12.088809154644771,-0.6266784847834634,0.7112671922185503,1.0,-0.012041690730840366,0.30198645830489446,-0.3140281490357348,26.89328571428632,0.3952983423107437,8051,12892,3006,1922,12435,11514,0.6221165687009251,0.526450576053497,-10.911909194968985,-15.811597024018326,0.0425531914893617,94
US30,M5,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",6868,PASS,1.002443123095369,0.7056136476392063,-4.658268777829815,-0.5050037492213878,0.6155771878410419,0.9999999033284882,0.0014810139587028797,0.22284201146553093,-0.22136099750682803,37.16678571428747,0.3523587652882935,1860,4059,949,1922,3501,3367,0.7486644763197221,0.6640965316866894,-4.064662543556753,-6.1970265153061925,0.0851063829787234,94
US30,M5,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",4522,PASS,1.0356451254653283,0.7667048313199207,-2.906465137502919,-0.6915252902485143,1.2510575186556556,0.9998016247393736,0.022033534721223064,0.19559554642038787,-0.17356201169916483,41.89371428571394,0.35758513931888547,1354,2754,414,1922,2276,2246,0.8638868526052221,0.6775592988413228,-1.7835198703084871,-4.788759369589577,0.09574468085106383,94
US30,M5,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",8539,PASS,1.0179514201380173,0.6882101573961441,-5.1951218229073755,-0.6035537755006912,0.927601828205824,0.9999999999953965,0.012423781230519394,0.2951316498456604,-0.2827078686151411,27.67564285714616,0.2828200023421946,1736,5835,968,1922,4354,4185,0.7476965971159479,0.6315287685728386,-4.363185319387925,-7.072630442026394,0.0851063829787234,94
US30,M15,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",5234,PASS,1.0330175864476108,0.8112309169000723,-2.413747282245585,0.12136241114173617,0.3554616279995959,0.998665180936537,0.01722960948180812,0.1313884048236134,-0.11415879534180527,66.49942857143105,0.38956820787160873,1084,2535,1615,1922,2665,2569,0.8442400271634084,0.7793289618005106,-2.0980341752629683,-3.1564470973594303,0.1595744680851064,94
US30,M15,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",4498,PASS,1.0086419945928546,0.8135479392225503,-2.330983659969957,-0.0373500630278398,0.4780910377220957,0.9953081726903501,0.0044891200100479894,0.1139396142080928,-0.1094504941980448,78.75325000000157,0.4195197865718097,1396,2206,896,1922,2279,2219,0.8461822757382009,0.7814438823156685,-1.9989891482520485,-3.057232922890388,0.09574468085106383,94
US30,M15,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",4589,PASS,1.0093791506986565,0.8555787960543644,-1.6694109972862916,0.46799401028434134,0.5315930409234961,0.9954336061719172,0.005468093956883341,0.09980525440807851,-0.09433716045119517,82.99100000000908,0.3458269775550229,612,2523,1454,1922,2375,2214,0.8797011973791219,0.830544103246213,-1.3337932040953646,-2.059668820187862,0.14893617021276595,94
US30,M15,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",7362,PASS,0.9937937333934291,0.7494412987796013,-4.127318453270315,-0.07393131170798493,0.3839674580436627,0.9999992899736616,-0.003727236712959091,0.17596458015432723,-0.1796918168672863,47.98453571429127,0.3576473784297745,1949,4300,1113,1922,3765,3597,0.8264866015669875,0.6768947223314058,-2.8780767856260345,-6.297754559997188,0.11702127659574468,94
US30,M15,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",4334,PASS,0.975134619229648,0.7901581271216565,-2.732638822607096,0.21804885826310558,0.6012840333111682,0.9992321618121793,-0.015349746061257908,0.13311898041017872,-0.14846872647143664,58.390178571427896,0.3553299492385787,1176,2620,538,1921,2249,2085,0.8706622740670283,0.7097351632663091,-1.7717861936207453,-4.268197370983744,0.11702127659574468,94
