entry_date,exp_date,S0,K,S_exit,prem_paid_total,payoff,realized_pnl,ret_on_prem,expired_worthless
2019-04-01,2019-05-01,253.81390380859372,241.12320861816403,262.1971130371094,0.03155472487952798,0.0,-0.03155472487952798,-1.0,True
2019-06-03,2019-07-03,247.3355865478516,234.968807220459,269.7835998535156,0.030143937724137072,0.0,-0.030143937724137072,-1.0,True
2019-08-01,2019-08-30,268.5466003417969,255.11927032470703,264.05035400390625,0.03208914919371206,0.0,-0.03208914919371206,-1.0,True
2019-09-03,2019-10-03,264.05035400390625,250.84783630371092,263.42822265625,0.031076942749122836,0.0,-0.031076942749122836,-1.0,True
2019-11-01,2019-11-29,275.138427734375,261.3815063476562,285.0978698730469,0.03174283984050294,0.0,-0.03174283984050294,-1.0,True
2019-12-02,2019-12-31,285.0978698730469,270.84297637939454,293.3815612792969,0.0322432309901687,0.0,-0.0322432309901687,-1.0,True
2020-01-02,2020-01-31,293.3815612792969,278.71248321533204,293.2632141113281,0.032547607902069405,0.0,-0.032547607902069405,-1.0,True
2020-02-03,2020-03-04,293.2632141113281,278.6000534057617,285.177978515625,0.031889965620415184,0.0,-0.031889965620415184,-1.0,True
2020-04-01,2020-05-01,236.32565307617188,224.50937042236328,259.2843322753906,0.025395685799793625,0.0,-0.025395685799793625,-1.0,True
2020-06-01,2020-07-01,279.0246887207031,265.07345428466795,285.9622802734375,0.02941638295143134,0.0,-0.02941638295143134,-1.0,True
2020-08-03,2020-09-02,300.6968994140625,285.66205444335935,329.4109802246094,0.03111016504262619,0.0,-0.03111016504262619,-1.0,True
2020-10-01,2020-10-30,309.6394958496094,294.1575210571289,301.9190673828125,0.031409010023693874,0.0,-0.031409010023693874,-1.0,True
2020-11-02,2020-12-02,301.9190673828125,286.82311401367184,339.1342163085937,0.03003471792852239,0.0,-0.03003471792852239,-1.0,True
2021-01-04,2021-02-03,347.1631774902344,329.80501861572264,354.5636901855469,0.033874453080605535,0.0,-0.033874453080605535,-1.0,True
2021-03-01,2021-03-31,353.1800842285156,335.52108001708984,369.2142639160156,0.033794423297690356,0.0,-0.033794423297690356,-1.0,True
2021-04-01,2021-04-30,369.2142639160156,350.75355072021483,388.7496032714844,0.03464323655395397,0.0,-0.03464323655395397,-1.0,True
2021-05-03,2021-06-02,388.7496032714844,369.3121231079101,391.5722961425781,0.03576545183617709,0.0,-0.03576545183617709,-1.0,True
2021-07-01,2021-07-30,400.0780334472656,380.0741317749023,409.8449401855469,0.03610878867290148,0.0,-0.03610878867290148,-1.0,True
2021-08-02,2021-09-01,409.8449401855469,389.3526931762695,422.26611328125,0.03627350003287402,0.0,-0.03627350003287402,-1.0,True
2021-10-01,2021-10-29,402.3724060058594,382.2537857055664,430.604248046875,0.034909115298834885,0.0,-0.034909115298834885,-1.0,True
2021-11-01,2021-12-01,430.604248046875,409.07403564453125,422.4000244140625,0.036621395776592125,0.0,-0.036621395776592125,-1.0,True
2022-01-03,2022-02-02,446.8989562988281,424.5540084838867,430.3293762207031,0.03725954712325474,0.0,-0.03725954712325474,-1.0,True
2022-03-01,2022-03-31,410.8334655761719,390.29179229736326,426.2769775390625,0.033604858914300435,0.0,-0.033604858914300435,-1.0,True
2022-04-01,2022-04-29,426.2769775390625,404.96312866210934,388.8630065917969,0.03419045368942718,0.25375972469452157,0.21956927100509438,6.421946693061651,False
2022-05-02,2022-06-01,388.8630065917969,369.419856262207,386.5883483886719,0.03565874598686345,0.0,-0.03565874598686345,-1.0,True
2022-07-01,2022-07-29,357.6025390625,339.722412109375,390.53326416015625,0.0321643876507768,0.0,-0.0321643876507768,-1.0,True
2022-08-01,2022-08-31,390.53326416015625,371.0066009521484,374.5987548828125,0.03443936319949473,0.0,-0.03443936319949473,-1.0,True
2022-09-01,2022-09-30,374.5987548828125,355.8688171386719,339.9685974121094,0.03238995534472253,0.1447996595719658,0.11240970422724328,3.470511244331147,False
2022-10-03,2022-11-02,339.9685974121094,322.9701675415039,356.8062438964844,0.03164639434333667,0.0,-0.03164639434333667,-1.0,True
2022-12-01,2022-12-30,388.03521728515625,368.6334564208984,365.6734619140625,0.03544472140830405,0.05066811403660773,0.015223392628303682,0.4294967494013684,False
2023-01-03,2023-02-02,365.6734619140625,347.38978881835936,398.5182800292969,0.03374641451386056,0.0,-0.03374641451386056,-1.0,True
2023-03-01,2023-03-31,378.89739990234375,359.95252990722656,392.9461975097656,0.03428776251519594,0.0,-0.03428776251519594,-1.0,True
2023-04-03,2023-05-03,392.9461975097656,373.2988876342773,391.6311645507813,0.03488226791526047,0.0,-0.03488226791526047,-1.0,True
2023-06-01,2023-06-30,401.0663146972656,381.0129989624023,427.0553283691406,0.03489814992609212,0.0,-0.03489814992609212,-1.0,True
2023-07-03,2023-08-02,427.0553283691406,405.70256195068356,433.6546325683594,0.03643391261715288,0.0,-0.03643391261715288,-1.0,True
2023-09-01,2023-09-29,433.8665466308594,412.1732192993164,413.2863159179688,0.036282229002695864,0.0,-0.036282229002695864,-1.0,True
2023-10-02,2023-11-01,413.2863159179688,392.62200012207035,408.6263732910156,0.033859871739549505,0.0,-0.033859871739549505,-1.0,True
2023-12-01,2023-12-29,441.24609375,419.18378906249995,461.3912963867188,0.03544196938896762,0.0,-0.03544196938896762,-1.0,True
2024-01-02,2024-02-01,461.3912963867188,438.32173156738287,474.8745727539063,0.03632464944254228,0.0,-0.03632464944254228,-1.0,True
2024-03-01,2024-03-28,493.2017211914063,468.54163513183596,509.3302917480469,0.03807473608759357,0.0,-0.03807473608759357,-1.0,True
2024-04-01,2024-05-01,509.3302917480469,483.86377716064453,487.2071533203125,0.0385482117264042,0.0,-0.0385482117264042,-1.0,True
2024-06-03,2024-07-03,513.5173950195312,487.8415252685547,538.70703125,0.038090751607037746,0.0,-0.038090751607037746,-1.0,True
2024-08-01,2024-08-30,538.0718994140625,511.1683044433594,550.6443481445312,0.03912496462960051,0.0,-0.03912496462960051,-1.0,True
2024-09-03,2024-10-03,550.6443481445312,523.1121307373047,556.3899536132812,0.03942810301396782,0.0,-0.03942810301396782,-1.0,True
2024-11-01,2024-11-29,557.1935424804688,529.3338653564452,590.4208374023438,0.03916294235614252,0.0,-0.03916294235614252,-1.0,True
2024-12-02,2024-12-31,590.4208374023438,560.8997955322266,576.21533203125,0.04068382067879853,0.0,-0.04068382067879853,-1.0,True
2025-01-02,2025-01-31,576.21533203125,547.4045654296875,591.6903076171875,0.03897271607394401,0.0,-0.03897271607394401,-1.0,True
2025-02-03,2025-03-05,591.6903076171875,562.105792236328,573.2461547851562,0.03923488860366056,0.0,-0.03923488860366056,-1.0,True
2025-04-01,2025-05-01,551.62890625,524.0474609375,550.7216796875,0.03586080267676779,0.0,-0.03586080267676779,-1.0,True
2025-06-02,2025-07-02,581.2128295898438,552.1521881103515,613.6505737304688,0.03775773226166253,0.0,-0.03775773226166253,-1.0,True
2025-08-01,2025-08-29,625.1531372070312,593.8954803466796,637.98095703125,0.03981599024967849,0.0,-0.03981599024967849,-1.0,True
2025-09-02,2025-10-02,637.98095703125,606.0819091796875,663.7210693359375,0.03982819216346271,0.0,-0.03982819216346271,-1.0,True
2025-11-03,2025-12-03,676.45556640625,642.6327880859375,678.2706298828125,0.04139650980930002,0.0,-0.04139650980930002,-1.0,True
2026-01-02,2026-01-30,678.3152465820312,644.3994842529297,688.3120727539062,0.04071454485261691,0.0,-0.04071454485261691,-1.0,True
2026-02-02,2026-03-04,688.3120727539062,653.8964691162109,681.5082397460938,0.04050376699185022,0.0,-0.04050376699185022,-1.0,True
2026-04-01,2026-05-01,648.6688842773438,616.2354400634765,718.7982177734375,0.03743743931040627,0.0,-0.03743743931040627,-1.0,True
2026-06-01,2026-06-16,754.5361328125,716.809326171875,748.4019775390625,0.04269919237459507,0.0,-0.04269919237459507,-1.0,True
