entry_time,exit_time,side,reason,entry_mid,exit_mid,risk_price,gross_R,cost_R,net_R,ret_frac,instrument,or_minutes,target
2015-06-11 14:07:00+00:00,2015-06-11 14:30:00+00:00,long,stop,4511.5435,4496.414500000001,15.128999999998996,-1.0,0.1827095460704728,-1.1827095460704729,-0.011827095460704729,NAS100,30,2R
2015-06-12 14:04:00+00:00,2015-06-12 14:34:00+00:00,long,stop,4475.646500000001,4458.4015,17.2450000000008,-1.0,0.12779222542765428,-1.1277922254276542,-0.011277922254276542,NAS100,30,2R
2015-06-15 15:00:00+00:00,2015-06-15 19:59:00+00:00,long,time,4420.487499999999,4432.915,26.062999999999192,0.4768253846449402,0.0869942710931232,0.389831113551817,0.00389831113551817,NAS100,30,2R
2015-06-16 15:15:00+00:00,2015-06-16 19:59:00+00:00,long,time,4446.9335,4455.3544999999995,22.511499999999614,0.3740754725362375,0.06010486540212884,0.3139706071341087,0.003139706071341087,NAS100,30,2R
2015-06-17 15:23:00+00:00,2015-06-17 16:53:00+00:00,short,target,4462.5869999999995,4442.618999999999,9.984000000000378,2.0,0.19081211488380692,1.809187885116193,0.01809187885116193,NAS100,30,2R
2015-06-18 14:04:00+00:00,2015-06-18 19:59:00+00:00,long,time,4510.553,4530.5275,28.79399999999987,0.6937035493505714,0.08880252674168272,0.6049010226088887,0.006049010226088887,NAS100,30,2R
2015-06-19 14:34:00+00:00,2015-06-19 19:59:00+00:00,short,time,4518.414500000001,4508.478,21.159999999999854,0.46958884688094393,0.05249040370983021,0.4170984431711137,0.004170984431711137,NAS100,30,2R
2015-06-22 14:06:00+00:00,2015-06-22 16:27:00+00:00,long,stop,4551.496,4537.817499999999,13.678500000000895,-1.0,0.1610996498153932,-1.1610996498153932,-0.011610996498153931,NAS100,30,2R
2015-06-23 14:00:00+00:00,2015-06-23 19:59:00+00:00,short,time,4540.427,4547.527,11.16650000000027,-0.6358303855281595,0.19280887878923103,-0.8286392643173905,-0.008286392643173905,NAS100,30,2R
2015-06-24 14:01:00+00:00,2015-06-24 16:10:00+00:00,long,stop,4548.5975,4536.402,12.19549999999981,-1.0,0.17440206736091451,-1.1744020673609146,-0.011744020673609147,NAS100,30,2R
2015-06-26 14:00:00+00:00,2015-06-26 14:58:00+00:00,long,stop,4519.0855,4496.413500000001,22.67199999999957,-1.0,0.0943888978696207,-1.0943888978696208,-0.010943888978696208,NAS100,30,2R
2015-06-29 15:10:00+00:00,2015-06-29 19:59:00+00:00,short,time,4426.404,4379.4735,32.15949999999975,1.4593044046083041,0.04591850806138191,1.4133858965469221,0.014133858965469221,NAS100,30,2R
2015-06-30 14:00:00+00:00,2015-06-30 17:53:00+00:00,short,stop,4393.9195,4412.527,18.607500000000073,-1.0,0.11600543235254554,-1.1160054323525455,-0.011160054323525456,NAS100,30,2R
2015-07-01 14:01:00+00:00,2015-07-01 14:31:00+00:00,long,stop,4444.581,4428.904,15.67699999999968,-1.0,0.13787564808318198,-1.137875648083182,-0.01137875648083182,NAS100,30,2R
2015-07-02 14:00:00+00:00,2015-07-02 19:59:00+00:00,short,time,4433.4865,4430.4845000000005,11.832500000000437,0.25370800760611767,0.23087845573631094,0.02282955186980673,0.0002282955186980673,NAS100,30,2R
2015-07-06 14:01:00+00:00,2015-07-06 19:59:00+00:00,long,time,4419.52,4419.1685,27.01300000000083,-0.013012253359517958,0.0700620886239937,-0.08307434198351166,-0.0008307434198351165,NAS100,30,2R
2015-07-07 14:00:00+00:00,2015-07-07 18:58:00+00:00,short,stop,4393.4405,4425.9310000000005,32.49050000000079,-1.0,0.08637781867007067,-1.0863778186700708,-0.010863778186700708,NAS100,30,2R
2015-07-08 14:01:00+00:00,2015-07-08 19:59:00+00:00,short,time,4371.916,4351.5015,32.17000000000007,0.6345819086105009,0.06513522723033867,0.5694466813801622,0.005694466813801622,NAS100,30,2R
2015-07-10 14:41:00+00:00,2015-07-10 15:01:00+00:00,short,stop,4400.011,4411.2765,11.26549999999952,-1.0,0.09222854866628595,-1.092228548666286,-0.01092228548666286,NAS100,30,2R
2015-07-13 14:14:00+00:00,2015-07-13 19:59:00+00:00,long,time,4480.772,4493.605,23.743499999999585,0.5404847642512626,0.07096600838124242,0.4695187558700201,0.0046951875587002015,NAS100,30,2R
2015-07-14 14:00:00+00:00,2015-07-14 19:59:00+00:00,long,time,4512.198,4524.6585,13.004500000000917,0.9581683263484448,0.13990284363104094,0.8182654827174038,0.008182654827174039,NAS100,30,2R
2015-07-15 14:07:00+00:00,2015-07-15 18:36:00+00:00,long,stop,4542.656999999999,4527.3105,15.34649999999965,-1.0,0.139284162186821,-1.139284162186821,-0.01139284162186821,NAS100,30,2R
2015-07-16 14:52:00+00:00,2015-07-16 19:59:00+00:00,long,time,4572.376,4593.3565,13.373499999999694,1.5688114554903463,0.07815489138969035,1.490656564100656,0.01490656564100656,NAS100,30,2R
2015-07-17 14:04:00+00:00,2015-07-17 19:59:00+00:00,long,time,4638.0885,4659.8724999999995,14.431499999999687,1.5094757994664534,0.24272950126460005,1.2667462982018534,0.012667462982018533,NAS100,30,2R
2015-07-20 14:20:00+00:00,2015-07-20 14:54:00+00:00,short,stop,4658.25,4671.6785,13.428499999999985,-1.0,0.18987144878430223,-1.1898714487843023,-0.011898714487843022,NAS100,30,2R
2015-07-21 14:00:00+00:00,2015-07-21 14:44:00+00:00,long,stop,4684.713,4669.177,15.536000000000058,-1.0,0.123127417288877,-1.123127417288877,-0.01123127417288877,NAS100,30,2R
2015-07-22 14:00:00+00:00,2015-07-22 19:59:00+00:00,long,time,4639.35,4623.307000000001,37.10100000000057,-0.43241422064093743,0.06111013854073921,-0.49352435918167664,-0.004935243591816766,NAS100,30,2R
2015-07-23 14:20:00+00:00,2015-07-23 15:57:00+00:00,long,stop,4633.1025,4616.748,16.35450000000037,-1.0,0.11585674202818536,-1.1158567420281853,-0.011158567420281854,NAS100,30,2R
2015-07-24 14:16:00+00:00,2015-07-24 18:20:00+00:00,short,target,4608.6205,4562.6835,22.96849999999995,2.0,0.0851176967368354,1.9148823032631646,0.019148823032631646,NAS100,30,2R
2015-07-27 14:32:00+00:00,2015-07-27 17:36:00+00:00,long,stop,4541.605,4515.54,26.0649999999996,-1.0,0.04884727891809014,-1.04884727891809,-0.0104884727891809,NAS100,30,2R
2015-07-28 14:20:00+00:00,2015-07-28 16:16:00+00:00,short,stop,4509.3845,4542.248,32.863499999999476,-1.0,0.05701478410698889,-1.0570147841069888,-0.010570147841069888,NAS100,30,2R
2015-07-29 14:00:00+00:00,2015-07-29 18:01:00+00:00,short,stop,4557.376,4576.51,19.134000000000015,-1.0,0.11126703041705854,-1.1112670304170584,-0.011112670304170584,NAS100,30,2R
2015-07-30 14:00:00+00:00,2015-07-30 15:25:00+00:00,short,stop,4542.4695,4574.142,31.672499999999673,-1.0,0.05293173360170549,-1.0529317336017054,-0.010529317336017054,NAS100,30,2R
2015-07-31 14:00:00+00:00,2015-07-31 19:59:00+00:00,short,time,4593.0985,4594.798000000001,23.346999999999753,-0.0727930783398571,0.060666387437358756,-0.13345946577721585,-0.0013345946577721585,NAS100,30,2R
