n_trades,guard,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,risk_med,win_rate,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,net_win,net_loss,gross_win,gross_loss,is_win,is_loss,oos_win,oos_loss,ftmo_pass_rate,instrument,timeframe,family,variant,params,dsr,oos_holds
159,PASS,0.6863964757325249,0.6399775604151868,-0.8573054704490531,1.8388903807885486,20.094662376473604,0.43542309717474187,-0.22948965411659708,0.04615723988770537,-0.2756468940043024,66.80178571428587,0.2641509433962264,2421,99,60,0.665548923671931,0.5990133915876099,-3.1275443522967477,-3.872278839612795,77.9086006064768,121.73645675316088,79.86460463776177,116.3534596423007,49.882838185482996,74.94991939927131,28.025762420993786,46.78653735388956,0.0,UK100,H4,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",7.869073666770399e-11,False
275,PASS,0.8747534722810181,0.7971881815437271,-0.5311981163448872,2.733079306601852,17.762496890831894,0.45825810797797395,-0.0904737016595791,0.06579666711996046,-0.15627036877953956,49.73121428571358,0.26545454545454544,2425,170,105,0.6506934360149375,1.0609683944860409,-3.0674179956249676,0.4151169785387035,168.91838610693043,211.8927375213038,173.77009313153823,198.65036108792248,88.64611395678114,136.2332998157771,80.27227215014929,75.65943770552671,0.0,UK100,H4,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",1.9979204874298116e-08,False
281,PASS,0.8992572807599556,0.8407992918300036,-0.4095585568356795,1.5961739366499041,13.785675653681427,0.3639961449200807,-0.051949418691846404,0.033297488558884814,-0.08524690725073121,97.44596428571458,0.40213523131672596,2440,173,108,0.8322430972414272,0.8540564095285522,-1.2696924123643898,-1.1170357589045017,126.51216668541502,150.4665476228705,130.3038674078314,144.90165406024022,76.10578208701217,91.44657653427731,50.40638459840287,59.01997108859321,0.0,UK100,H8,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",6.598702284536831e-08,False
211,PASS,0.8464410000127517,0.7978221220519772,-0.49442014723485406,0.862654133622175,12.24468442069412,0.35116467831265885,-0.0847893366921983,0.03052423707136526,-0.11531357376356355,110.82058928571405,0.3886255924170616,2432,129,82,0.8002226814512436,0.794040867503243,-1.6614630130033365,-1.7079017952701074,96.01416902107925,120.34533308519119,98.61548375303137,116.50603379508522,58.90607614313598,73.61210511592458,37.108092877943285,46.73322796926662,0.0,UK100,H8,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",1.3372758131746746e-08,False
217,PASS,0.7725943327133346,0.7380784729005018,-0.6107456011040507,3.1657992398376287,29.94500612983769,0.42701568233851034,-0.13683526889134334,0.02484215021863031,-0.16167741910997369,118.46125000000029,0.33640552995391704,2433,132,85,0.7486133917360829,0.7225144167224358,-1.9577898945206405,-2.193012212944643,98.86451637167656,133.94851631854084,100.88068398341761,130.57393733283914,59.79912611985754,79.87985090833,39.06539025181903,54.068665410210855,0.0,UK100,H8,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",8.373330596726252e-09,False
119,PASS,0.7793059841329988,0.7405232334945308,-0.48599488054505513,2.4902986455457223,30.212848970479982,0.27845013599041046,-0.14486535924221547,0.031022460766843663,-0.1758878200090591,92.79278571428586,0.31092436974789917,2418,73,46,0.6228796161057566,0.9367691692255656,-3.4591914541013247,-0.47873822347981176,59.73418451365429,80.66483509473234,60.87359672166772,78.11257447149134,31.413199938096753,50.43221695789643,28.320984575557528,30.232618136835892,0.0,UK100,H8,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",3.6853545386801676e-08,False
81,PASS,0.8999207948276075,0.8562852206623174,-0.21271057030926024,3.182598933895367,41.335878470154384,0.17789595253231663,-0.06671947011492832,0.03224311002599072,-0.09896258014091905,99.21664285714269,0.3333333333333333,2411,50,31,0.9721976804348093,0.6895656045463184,-0.21020917979336023,-2.7300461686582747,47.760959647076845,55.77692863849129,48.595722920690804,54.0,31.987067732480337,32.90181449329762,15.773891914596504,22.875114145193656,0.0,UK100,H8,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",1.6845464293987188e-06,False
152,PASS,0.9625831416086587,0.9069130739166449,-0.16821918217748258,4.303234586154725,35.42435107524084,0.3067337520242413,-0.02626558273805447,0.04192752012122532,-0.06819310285927978,69.10068750000028,0.28289473684210525,2420,93,59,0.9019675433192677,0.9145247628325414,-0.707625210543555,-0.6069319041343417,100.98596342899806,111.35131506360858,102.70735844066628,106.69972701685056,60.87988240943567,67.49675513311253,40.10608101956238,43.85455993049606,0.0,UK100,H8,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",3.1473001317447254e-06,False
97,PASS,0.8360994581586357,0.781605885068375,-0.3470861274362574,2.2280103947543686,44.17287702039147,0.1698038695569375,-0.08578498046171056,0.033247654382860384,-0.11903263484457097,166.91905357142878,0.3917525773195876,2423,60,37,0.583120451453522,1.1354093720992058,-3.7397575207526748,0.9120513173832604,41.32231754535798,52.86848312528135,42.44832361753753,50.76946672232346,19.749263367046918,33.86823994565563,21.573054178311065,19.000243179625727,0.0,UK100,D1,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",2.2921059573197137e-07,False
82,PASS,0.7010222301874964,0.6618311836418197,-0.5575214553400094,0.5881798540852241,36.30943954153726,0.20473419579817526,-0.17443512872182054,0.02976568867533836,-0.20420081739715887,177.79974999999968,0.36585365853658536,2433,48,34,0.4760224580677182,1.0071330863750967,-5.61441148488827,0.051648582789666525,32.77064559349104,49.515112620058076,33.53827292569822,47.84195348088751,15.32424874425833,32.19228102485519,17.446396849232713,17.322831595202878,0.0,UK100,D1,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",4.466877443672677e-09,False
