,A|MomoRot US-sector widened 27-univ §12.2 (N12/K5),"A|MomoRot US-sector §12 (N12/K5, headline)",A|MomoRot country-ETFs §17 (N12/K5),A|MomoRot crypto-sectors §17 (N12/K5),A|ORB §10 best cell 2018-2025 (NAS100 OR30 2R),A|ORB §10 same cell 2013-2017 (out-of-regime),A|Sneaky Pivot §9 best cell 2018-2025 (NAS100 swing/sneaky/session),A|Sneaky Pivot §9.4 same cell 2013-2017 (out-of-regime),A|VRP naked SVXY §20 (thr 1.2),A|VRP naked SVXY §20 (thr 1.5),A|VRP §21-A fixed 10% sizing (thr 1.2),A|VRP §21-A fixed 20% sizing (thr 1.2),A|VRP §21-B vol-of-vol breaker +20% (thr 1.2),A|VRP §21-C paired VIXY hedge h=1.0 (thr 1.2),B|ICT-SMC BTCUSDT in-regime 2018-2025 (no out-of-regime window -- see docstring),B|ICT-SMC EURUSD in-regime 2018-2025,B|ICT-SMC EURUSD out-of-regime 2013-2017 (full 5yr),B|ICT-SMC SPX500 in-regime 2018-2025,"B|ICT-SMC SPX500 out-of-regime 2017 (1yr, not a full regime test)",B|ICT-SMC XAUUSD in-regime 2018-2025,"B|ICT-SMC XAUUSD out-of-regime 2017 (1yr, not a full regime test)",C|Bollinger BTCUSDT,C|Bollinger ETHUSDT,C|Bollinger EURUSD,C|Bollinger NAS100,C|Bollinger SPX500,C|Bollinger US30,C|Bollinger XAUUSD,C|Ichimoku BTCUSDT,C|Ichimoku ETHUSDT,C|Ichimoku EURUSD,C|Ichimoku NAS100,C|Ichimoku SPX500,C|Ichimoku US30,C|Ichimoku XAUUSD,C|MACD BTCUSDT,C|MACD ETHUSDT,C|MACD EURUSD,C|MACD NAS100,C|MACD SPX500,C|MACD US30,C|MACD XAUUSD,C|MACD-slow-n3 BTCUSDT,C|MACD-slow-n3 ETHUSDT,C|Pairs GLD-SLV N1.5,C|Pairs GLD-SLV N2.0,C|Pairs NAS100-US30 N1.5,C|Pairs NAS100-US30 N2.0,C|Turtle Sys1 BTCUSDT,C|Turtle Sys1 ETHUSDT,C|Turtle Sys1 EURUSD,C|Turtle Sys1 NAS100,C|Turtle Sys1 SPX500,C|Turtle Sys1 US30,C|Turtle Sys1 XAUUSD,C|Turtle Sys2 BTCUSDT,C|Turtle Sys2 ETHUSDT,C|Turtle Sys2 EURUSD,C|Turtle Sys2 NAS100,C|Turtle Sys2 SPX500,C|Turtle Sys2 US30,C|Turtle Sys2 XAUUSD,D|Credit-spread FILTERED 1pct (SPY),D|On-chain active-address surge H20 (BTCUSDT)
C|Ichimoku NAS100,0.2499004836771711,0.24583471000838905,0.24730210454998885,0.10270427560715314,0.01661839004610942,-0.04464945295439979,-0.07159809690337252,-0.020021796005030866,0.22999761175743305,0.19090416473952462,0.22999761175743388,0.22999761175743386,0.2366964953601882,-0.03349688412596409,0.01710965140370936,0.015068255323714667,-0.05397046531352848,0.07892050576519477,0.19936847484968642,0.04939832697765721,0.030471963727372917,-0.07118866631127183,-0.08987372062053631,-0.057503884514647934,-0.39406516525592694,-0.22483315863969755,-0.13401243702814086,0.06872586061739713,0.08547426693112085,0.09922973021184288,0.050767084475797766,1.0,0.3385834388787737,0.13165338434217855,-0.04673898063610637,0.02965494857732479,0.024480651375889364,0.009424274589967953,0.08952620788886476,0.05310605193005893,0.04650135220362223,0.014665417767523774,0.02312828866619063,0.03551409916811961,-0.0014796891338420377,-0.006791755772002416,-0.2018705806371451,-0.17596565910840373,0.04485955827596687,0.054919101788836085,0.04603876634703102,0.4626048947520134,0.30343733066707984,0.16006953031514576,-0.06788373920559539,0.08438657359516887,0.10780784208201598,0.08259388766492934,0.5913313773721818,0.428278498001421,0.2005579558028415,-0.06842406049776463,-0.016976621369219683,0.012322990957773965
C|Ichimoku SPX500,0.241977964227781,0.25997574249400984,0.2968964719098785,0.14203576762922449,-0.0025931822959813083,-0.03263105821163167,-0.05005712831770829,-0.004658946060210423,0.16366649403646708,0.12748568589468284,0.16366649403646577,0.16366649403646616,0.2301059805229931,-0.1741649811893269,0.003641574490396531,0.01841753128668628,-0.11398509269898831,0.10550998509593287,0.2328152593131833,0.049829559792436355,-0.053024507603066214,-0.09642794608896359,-0.06330656485473837,-0.06388550000871787,-0.23860067830277976,-0.4785064196919009,-0.4971901920563535,0.007521885599285043,0.054860671309808824,0.07152998135711378,0.038578806800234684,0.3385834388787737,1.0,0.6353576858514706,0.08082298784679905,0.010669767559880292,0.053779175430731026,0.0568128357825397,0.045686480578852606,0.11892401618354902,0.22963062057486391,0.011322698123706463,0.002107768567926614,0.02681830959797736,-0.04242242765071166,-0.06844607654008532,-0.05954699487571812,-0.05679590850831353,0.10360101681461835,0.10016014510609508,0.05799648176665548,0.2862121060921609,0.4838714389739817,0.3850359507215291,-0.021018022116713622,0.10892866570406987,0.08711500678870927,0.033588127490540146,0.36852310588671666,0.6357815557278714,0.4366227492007595,-0.009976998208025084,-0.1588504739576404,-0.014928872340281852
C|Ichimoku US30,0.14602187248679765,0.17832433821895577,0.1505375580963637,0.06044495254123476,-0.006632851626778826,-0.004299259336965803,-0.04712483291154201,-0.0674140596407834,0.11384966007286453,0.060799655889451375,0.11384966007286396,0.11384966007286434,0.1889459270562854,-0.13516597150512286,-0.009883584227585637,0.010821725834988456,-0.025928625309674373,0.04119874057849956,0.282810257913984,0.019173682055379834,-0.03363717736927605,-0.09310173237789675,-0.07453763618670016,-0.049663683544055176,-0.14111469936979315,-0.4266302247955941,-0.5756765216885993,0.03964346310143142,0.03165928925203886,0.047221539643881816,0.03869226367082716,0.13165338434217855,0.6353576858514706,1.0,0.07937525728369264,0.01353012167003302,0.03296065332848352,0.005958786969754831,0.044208873483486066,0.09432095273934649,0.2526610318269576,0.001721851711303184,-0.0268546528864535,-0.007982054878169964,-0.04481860854961432,-0.07478634974444766,-0.005905428391472938,-0.011000963047769867,0.10019367910811605,0.09478712019382211,0.04214008876377517,0.1759418285107066,0.3573887935091938,0.4669770656627599,-0.038273142389425335,0.1006364818892086,0.07465131730643139,0.038086996895647596,0.22535145875521304,0.42500699223464194,0.5849860184671299,-0.01897888047628848,-0.17620309025058006,-0.046838530173882495
C|Ichimoku XAUUSD,0.03417689601116991,0.008773366600865095,0.012773769220701843,-0.009131014711448204,-0.0026473242564183665,-0.08288923328100131,0.114844108268389,-0.012222352890237443,-0.018058250497494703,-0.014553357412362786,-0.018058250497494367,-0.01805825049749441,-0.042533325194580945,0.01377656125637034,-0.004504265169845632,0.06389665641633856,-0.0813000565431486,-0.002655553748583046,-0.23601372614628194,0.1348805743399334,-0.03367062868675377,0.03613415963865901,-0.02243279762755289,-0.084153330710612,0.06089410015019653,-0.027503679869040638,-0.03332749781603578,-0.6828347097608416,-0.014705874178970891,0.0019723195482942275,0.15448992624698518,-0.04673898063610637,0.08082298784679905,0.07937525728369264,1.0,-0.0557788269897525,-0.04162532148941764,0.023143903787684987,-0.04894600861343169,-0.02483995555662492,0.02703646222970403,0.2960583154435513,-0.030254961015809143,-0.007809566980339724,-0.11235174855422872,-0.11115911868829274,0.027041426604435464,0.02865192024927332,-0.04426918162606417,0.015669107505953662,0.06574323715085931,-0.05069925902929743,-0.0075177038141788464,-0.008765635249494592,0.661814225220094,-0.02432185189713436,0.04971083204082701,0.08599934715545729,-0.04103008963479227,-0.017449506940295893,-0.014947909710405336,0.7336377959117468,-0.03918227236532987,0.0459631031565175
C|MACD BTCUSDT,-0.045542845710897555,-0.044579948923797144,-0.026998354267653814,-0.15552636041181334,0.02347749428892398,,-0.01048879285319868,,-0.01535410699877865,0.020337143589961915,-0.015354106998778273,-0.01535410699877856,-0.047432597340575075,0.09566687166540808,0.03805865701102227,0.009115989704059059,,-0.0311849233024704,,-0.007422503179782979,,-0.5208517871112931,-0.32165754172343364,-0.004733275349376094,-0.08262018672714506,-0.1060821113267796,-0.04746174529346208,0.055199731528132255,0.16223756250963906,0.03475029720836776,-0.026487155474961156,0.02965494857732479,0.010669767559880292,0.01353012167003302,-0.0557788269897525,1.0,0.5860709665065487,-0.004048839155328964,0.136040904884081,0.1435370108338708,0.05184950073804765,-0.027962449176514408,0.5348415762938026,0.2987105656190369,-0.007830667499110315,-0.019865855006798272,-0.033471749803950866,-0.04238323050783169,0.3782546941684374,0.1985671099477135,-0.008083099076497492,0.036213218938158924,0.0843688615229663,0.05429835550735768,-0.035420077918524334,0.15462720692902227,0.010826802580544482,-0.025671799944816717,-0.005373615928532391,0.004199895816053398,0.03333241339900908,-0.0256700046256631,-0.01866236346617688,-0.07790305297212508
C|MACD ETHUSDT,-0.03631781532490965,-0.04356435862444444,-0.030953341661253634,-0.1109991776622198,0.03620569263546604,,-0.01570298316488939,,-0.0018029051599148136,0.022739703323727864,-0.0018029051599145359,-0.001802905159914673,-0.0165644780717159,0.06782433079584745,0.0219324301849636,-0.02846925704910788,,-0.02268476730611436,,0.0007866574442359466,,-0.40424807601055895,-0.526058496244017,0.0009795633246972833,-0.10747774079323705,-0.14150641531860647,-0.06834209393337516,0.05824707471020142,0.13120688491760701,0.11596143118593835,-0.013446130584775139,0.024480651375889364,0.053779175430731026,0.03296065332848352,-0.04162532148941764,0.5860709665065487,1.0,-0.012683489910483152,0.15726679471125588,0.18381890781020052,0.09840352109392136,-0.010060701479233705,0.29066749916162277,0.546689920694319,-0.011431090113628778,-0.026028079264172155,-0.04788730696998829,-0.04849002853681177,0.2873021090875102,0.33728578084094923,-0.013558021665353416,0.03499771645413092,0.08208816056424632,0.05039284333365689,-0.02616583605207709,0.15143846696946475,0.08574012047385106,-0.028821659413948916,-0.010696353321833474,0.016067814962013146,0.025870131897936625,-0.03382127267023452,-0.03415122412923684,-0.06555443855706189
C|MACD EURUSD,-0.013271758827001011,-0.015133032287315355,-0.0044819719302563515,0.014956882864327515,0.00041417141847176697,0.05298223986625848,0.0036741407557489524,0.01420545715037819,-0.00995005768251753,-0.006038465436964217,-0.00995005768251686,-0.00995005768251709,0.0006879341660832209,0.013044105496602438,0.004182032265891405,0.13378788698421779,0.07137430799801146,0.005337759154415388,0.08739085241224712,0.052609144770974975,0.0824039500203606,0.02279341086814288,0.03735616535567655,-0.4624146865381191,-0.04350538220050841,-0.08289774072676305,-0.04893074305966403,-0.01808232505699712,-0.01955633012855022,0.02251797604688303,0.09929545468733673,0.009424274589967953,0.0568128357825397,0.005958786969754831,0.023143903787684987,-0.004048839155328964,-0.012683489910483152,1.0,0.07002742739188564,0.08645778849106818,0.07999132556697365,0.07245817139007153,0.011947959073813505,0.013003057703927765,0.0333504984008817,0.020857785901692457,0.014453783251519647,0.01651499770841426,-0.01953306162364043,-0.032607577876680144,0.3155222759873266,0.0338050637308304,0.03381036745625994,0.05432065737518827,-0.014034274060373858,-0.04444577029031976,-0.01508207760680207,0.05146209340731294,0.009029236435261656,0.014546763713010032,0.01855297418615395,-0.02055285329446888,-0.049114157667648616,0.025945336233672144
C|MACD NAS100,-0.1879893807678394,-0.2026102155022046,-0.17127032865531064,-0.034593802090477195,0.030010267856383804,-0.009125202749995566,-0.06858787818692573,0.05999050514602274,-0.14498707743258085,-0.10841059122419888,-0.1449870774325805,-0.14498707743258102,-0.1489315060474648,0.14534905795578343,0.009423895700797673,-0.009464907374530835,0.016519778521445243,0.047058948562560585,-0.22504091001597043,-0.01764138469648751,-0.049291483961265675,-0.12325000196836577,-0.14345944612487832,-0.04126814497254268,-0.5609119591416228,-0.3207608177590744,-0.19815650217367256,0.042967802428588456,0.0736208490991095,0.07007898169619445,-0.008343943297965638,0.08952620788886476,0.045686480578852606,0.044208873483486066,-0.04894600861343169,0.136040904884081,0.15726679471125588,0.07002742739188564,1.0,0.5216966584527417,0.26585894891893974,0.0014182029464845356,0.019277232738766404,0.03681445307096132,-0.004918684258340752,-0.00906284958186664,-0.10341402578874885,-0.08631710361097936,0.06931225338350719,0.06862122312187688,-0.0017021191703450254,0.3637416111913563,0.2648824123675286,0.15061273118747917,-0.026656586918782622,0.031512143681529485,0.04019351451608796,-0.020648987963404013,0.07939287721974597,0.060269360434506744,0.05327449757235031,-0.03467386390814156,-0.31080027924152814,-0.0553500684161193
C|MACD SPX500,-0.18990700642318487,-0.22647240581985617,-0.16814502863060896,-0.0644930425518026,0.010976579459368155,-0.034936567733459295,-0.04983917116933581,-0.009786691153964225,-0.1743808002142257,-0.08837457517396645,-0.1743808002142246,-0.17438080021422503,-0.14606451360476672,0.2005470305566498,0.017036940824139365,-0.002359722459239493,0.02921588564209884,0.006923427929934533,-0.09929802017061741,-0.017625933813502474,-0.028840016718420743,-0.1596997663408752,-0.1248745350422462,-0.06872771703184874,-0.30281600254321434,-0.5888448560080958,-0.36166564218160324,0.076171255973844,0.06335903647687874,0.022677404124108423,0.031744561281968176,0.05310605193005893,0.11892401618354902,0.09432095273934649,-0.02483995555662492,0.1435370108338708,0.18381890781020052,0.08645778849106818,0.5216966584527417,1.0,0.5565242893538429,0.005241684586328614,0.03437162494550693,0.032796888589773664,-0.02648061226342418,-0.04685634247111832,-0.058145180647913484,-0.04601470703681177,0.055108381172719975,0.06128727115448437,-0.005873060566899456,0.16691058589542718,0.3260845651889981,0.231460531945913,-0.054093732627438045,0.042668544251843334,0.015199666892164653,-0.013922680480147342,-0.028542150150609815,0.06513544142225419,0.08241078597674999,-0.046230298219585124,-0.3267870980660913,-0.07518326529009127
C|MACD US30,-0.16946030939604254,-0.19665371973481183,-0.13131399913005345,-0.03602403794305334,0.009604709052875523,0.027594918628335643,0.016080703151881155,0.05038402499651655,-0.17543083981301713,-0.10197921395935429,-0.17543083981301724,-0.17543083981301733,-0.12990530612887896,0.1349576018557652,-0.008355815160332866,0.02265773857656643,0.057963925391386804,0.017839945199291656,-0.05188475573126735,0.026753156771503913,0.0835520007577822,-0.10776523714229194,-0.08770565491702645,-0.061396129714632756,-0.19811590522652173,-0.5351138372104575,-0.6190114432333133,0.046522128424838195,0.016697972517806928,0.012188019625715809,0.005002246147680244,0.04650135220362223,0.22963062057486391,0.2526610318269576,0.02703646222970403,0.05184950073804765,0.09840352109392136,0.07999132556697365,0.26585894891893974,0.5565242893538429,1.0,0.06997182288489129,-0.017097688561946475,0.0045440458946746825,-0.016774328946187668,-0.04130383586081448,-0.031676647514488676,-0.0352269983162769,0.01709722669545063,0.027630007018816446,0.02251415827192984,0.10497300479881501,0.23223784478943765,0.3841513578922365,-0.03600337417661756,0.02854289355043341,0.016223679703956637,-0.01615675864305461,-0.007475960786483285,0.11374095844281246,0.14415131179310017,-0.032145211110918157,-0.3512945113577223,-0.06302885230840047
C|MACD XAUUSD,-0.004454149276308882,-0.019165770805496342,0.006999730907387181,-0.034219063402695676,0.0021205505547868477,0.05274115988805033,0.1020825845991039,0.0774718145937785,-0.03096225173659741,-0.03983566504566932,-0.03096225173659735,-0.030962251736597387,-0.02341301703944134,0.002275122589199117,-0.022764437396252342,0.03045090934120656,0.054522101329588776,0.0017598701288617715,-0.08998477591913472,0.008288006555943084,0.02514139280972448,0.006396978862833811,-0.019538362060112616,-0.0931562458126225,0.002531030240653178,-0.028452315873016526,-0.03773042745011779,-0.4669040841395158,0.002645689407184082,0.012344790647241869,0.07394464026072983,0.014665417767523774,0.011322698123706463,0.001721851711303184,0.2960583154435513,-0.027962449176514408,-0.010060701479233705,0.07245817139007153,0.0014182029464845356,0.005241684586328614,0.06997182288489129,1.0,-0.017854221354921474,0.01358917997517468,-0.01195689643299873,-0.032751038847715096,0.029706390136828957,0.030053018807243023,-0.01594465711247884,-0.0046971445694316,0.0938926772338432,-0.00986827106678694,-0.015638493350960476,0.00659562491818663,0.365008572583829,-0.0018473175462970053,0.0051764221819520445,0.05372719593124545,-0.03148908983479684,-0.03013481137317013,-0.016937427825495788,0.18807131567147253,-0.051247407775683124,0.029423018906617082
C|MACD-slow-n3 BTCUSDT,0.08214077694996233,0.10317242496492711,0.10944026028408987,0.24966252510093376,0.004443833961176533,,-0.050035168735969034,,0.04475063299949428,0.03773438628290962,0.044750632999493674,0.04475063299949404,0.07140748225057922,-0.04293346996630622,0.06189224257568945,0.0212486309960282,,0.013319379415530432,,-0.0008670665220011105,,-0.27888051328749786,-0.11846237097419507,0.01800084384972923,-0.009787031700644344,-0.003756928722781092,0.011190500045037131,0.004072134889637832,0.04165197618763572,0.010951245304057066,-0.053583240255336416,0.02312828866619063,0.002107768567926614,-0.0268546528864535,-0.030254961015809143,0.5348415762938026,0.29066749916162277,0.011947959073813505,0.019277232738766404,0.03437162494550693,-0.017097688561946475,-0.017854221354921474,1.0,0.6672885347892151,-0.014055039157172784,-0.009791911166268452,0.021974828061404807,0.020428743893711805,0.335730837265764,0.1630869269411194,-0.013898489817534063,0.015786439122455014,0.07699586425736432,0.04239305513995398,0.006882648805083935,0.1409409227032342,0.043951417607645656,-0.025035045265608083,-0.0018901459707938632,0.03524616569125717,0.014610646231480638,0.009936063775158837,0.0651785797513984,0.4465830811798176
C|MACD-slow-n3 ETHUSDT,0.09768033329418191,0.11256434681765837,0.11806896612758429,0.34793802529753115,0.010643052693967063,,-0.038652882144498954,,0.07589669251109406,0.05410727413753299,0.07589669251109349,0.0758966925110937,0.11043007187713018,-0.07633299252182496,0.03617097616137887,-0.0291538434259353,,0.026845558194556876,,0.020572257069305846,,-0.1486881569259176,-0.31796631665098507,0.01593820733979863,-0.04819690964790331,-0.015861130227199493,0.012997338658398921,-0.005324231853755743,-0.010081797926653754,0.13207255788729724,-0.03838518963107782,0.03551409916811961,0.02681830959797736,-0.007982054878169964,-0.007809566980339724,0.2987105656190369,0.546689920694319,0.013003057703927765,0.03681445307096132,0.032796888589773664,0.0045440458946746825,0.01358917997517468,0.6672885347892151,1.0,-0.022973232833827403,-0.018521630848187674,0.005684016023054471,0.01298101601096738,0.22403486230485786,0.3391184986312061,-0.008799561034015923,0.044074802970130264,0.07234292439852426,0.02924387937590793,0.02320856129864825,0.09375808661235717,0.15655286747854336,-0.011525543717487922,0.03734936197878026,0.05506577919752432,0.013223576369948939,0.01186829646930243,0.07202375528794042,0.35929734734172164
C|Pairs GLD-SLV N1.5,-0.12803084815522722,-0.0364769914834356,-0.023620870192775194,-0.06815430934452654,-0.011965916429186927,-0.008650703038811184,-0.026230183995230732,0.009602698514928149,0.020903052283691794,-0.0007375585299205728,0.02090305228369189,0.020903052283691687,0.015463199378614274,-0.014037758922812902,-0.02298879543904479,-0.02589326591132966,0.031105693040905012,-0.012061661859299987,0.012146588907789604,-0.012883841748097738,0.09113927036095072,0.04773962313353803,0.024376970540714055,0.022811168437999612,0.026314155766293108,0.05590566394361332,0.05416914273839866,0.09426280324870717,-0.02955196548189452,-0.02328911169501253,-0.04391979690454924,-0.0014796891338420377,-0.04242242765071166,-0.04481860854961432,-0.11235174855422872,-0.007830667499110315,-0.011431090113628778,0.0333504984008817,-0.004918684258340752,-0.02648061226342418,-0.016774328946187668,-0.01195689643299873,-0.014055039157172784,-0.022973232833827403,1.0,0.8570666202137533,0.002276609814571561,0.012541661340813408,-0.04167938190184311,-0.025731245891042254,-0.025661426243728337,-0.00019244491766209315,-0.027299994452323117,-0.04231444717481022,-0.09880379349832494,-0.006816837285516885,-0.04232725626815133,-0.0517675274937223,-0.002228100602401754,-0.03858860084331767,-0.05511236184484329,-0.09635057043683998,0.0855637756897815,-0.00504923401264008
C|Pairs GLD-SLV N2.0,-0.14493369172116555,-0.056974161017777095,-0.050400221596712036,-0.06613173523249681,0.003828041896888375,-0.002974321173467207,-0.01642236389445203,0.010066462064597848,0.013559256216713724,-0.0005601455653378361,0.013559256216713804,0.013559256216713712,0.013223912851646771,-0.005390969238444343,-0.028652978586903643,-0.034173310876590084,0.024711563056712772,0.003338792221548018,0.06811860621070776,-0.02948906504820765,0.13442857729228957,0.05699764249925746,0.033293997565412695,0.03484502930985831,0.0314918355247451,0.08903684720298162,0.07830885468912262,0.09427406656870252,-0.03629408476196158,-0.012441550263121668,-0.043827579306533096,-0.006791755772002416,-0.06844607654008532,-0.07478634974444766,-0.11115911868829274,-0.019865855006798272,-0.026028079264172155,0.020857785901692457,-0.00906284958186664,-0.04685634247111832,-0.04130383586081448,-0.032751038847715096,-0.009791911166268452,-0.018521630848187674,0.8570666202137533,1.0,0.009799153607191831,0.012281345665251702,-0.039655631429773415,-0.025119916733520084,-0.03432827105468623,-0.003139887971080352,-0.048225276806199265,-0.05004887447847559,-0.09461095121932336,-0.007386752173676587,-0.03915055428714977,-0.057019299221699286,-0.010288439285584337,-0.05545553190333403,-0.06679119872380847,-0.09723288299815061,0.08395488279845742,0.01845440586739723
C|Pairs NAS100-US30 N1.5,-0.02817634229578977,-0.007682377961262745,-0.004869567777905224,-0.012390649789376124,0.019380706477379873,0.0528488613513372,0.05455544480045841,0.030253668927304526,0.007548913877923891,-0.007141968276670521,0.00754891387792397,0.007548913877923905,0.001997482436234239,-0.01613844927663183,-0.002212359438437558,0.03457963369967068,0.03381597440700775,-0.018580069567813037,0.15855270057268078,0.026751305977872935,-0.02357754853301289,0.06523871985652231,0.07540934919070373,-0.00973983744369838,0.26513755457354515,0.12400097085596645,0.05060350716003173,-0.05800922481144773,-0.03136248444768376,-0.05867871305181253,-0.006608245703815481,-0.2018705806371451,-0.05954699487571812,-0.005905428391472938,0.027041426604435464,-0.033471749803950866,-0.04788730696998829,0.014453783251519647,-0.10341402578874885,-0.058145180647913484,-0.031676647514488676,0.029706390136828957,0.021974828061404807,0.005684016023054471,0.002276609814571561,0.009799153607191831,1.0,0.916061105017386,-0.044917785837212475,-0.0441796503158166,0.014900142202983769,-0.22612310107140565,-0.1227780499153106,-0.026496846142330492,0.025328498467126228,-0.0561524330900006,-0.05433750804780657,-0.010761951405783694,-0.25556296178995375,-0.11592822487240902,-0.022821417103245322,0.0031728071964261377,0.07893526029625128,0.03178315329498975
C|Pairs NAS100-US30 N2.0,-0.029586492574871837,-0.007010253175406624,-0.0056444709224114315,-0.011948725608251649,0.009154079473542007,0.056657137157050286,0.03025749775757057,0.03569804599512854,0.006188636020949041,-0.014595363601106094,0.006188636020949043,0.006188636020949067,0.0017067158353591134,-0.012401733880576256,-0.010316723395988847,0.0460041043236032,0.025057735200938323,-0.022114371779737862,0.18899234640454796,0.012072024126586861,-0.010905398279114043,0.06969046017995215,0.07063200693208498,-0.01104706232188058,0.22029215276320815,0.11116254830327899,0.05546223731588009,-0.050884642010670944,-0.025409079279790758,-0.04844759957011354,-0.007942588715158183,-0.17596565910840373,-0.05679590850831353,-0.011000963047769867,0.02865192024927332,-0.04238323050783169,-0.04849002853681177,0.01651499770841426,-0.08631710361097936,-0.04601470703681177,-0.0352269983162769,0.030053018807243023,0.020428743893711805,0.01298101601096738,0.012541661340813408,0.012281345665251702,0.916061105017386,1.0,-0.048123884638957,-0.02830303046938587,0.017685918111097848,-0.17361417487885486,-0.09789330617107633,-0.038355553091947284,0.01738307485999656,-0.055777121726012846,-0.04856193928384342,0.0008705948180008505,-0.2166851264475729,-0.10415880244107553,-0.034681767004452586,0.0041587044491713035,0.07264865735197157,0.031089739573995714
C|Turtle Sys1 BTCUSDT,0.035682354182615464,0.026157108868315012,0.02384690488117591,0.1671345506420631,-0.01242180704512803,,-0.045750587233528796,,0.020877313258958186,0.0221761530651302,0.020877313258957985,0.02087731325895804,0.027653294906628108,0.0013085704407050326,0.09457313324218844,0.012455937752902525,,0.0009448945440401656,,0.01350295333306892,,-0.7307124022449201,-0.46158286860126285,-0.02824764953730039,-0.04571436288277686,-0.11429900583620335,-0.08056757261279958,0.03453079654712994,0.4262675125908039,0.29016891164639164,-0.004660291765022434,0.04485955827596687,0.10360101681461835,0.10019367910811605,-0.04426918162606417,0.3782546941684374,0.2873021090875102,-0.01953306162364043,0.06931225338350719,0.055108381172719975,0.01709722669545063,-0.01594465711247884,0.335730837265764,0.22403486230485786,-0.04167938190184311,-0.039655631429773415,-0.044917785837212475,-0.048123884638957,1.0,0.5177006931207097,0.035333716577450304,0.0720702524150258,0.12097788604525533,0.0624485583420587,-0.054458218790384476,0.7244933442479364,0.4062211903964633,0.033638875974241055,0.06124895475645654,0.09777283778822941,0.07552134179673084,-0.04397305413759122,-0.055769861167793276,0.1492993993513031
C|Turtle Sys1 ETHUSDT,0.019204897613452586,0.00805285694027035,0.00976848090105188,0.19160870578774017,-0.00024272626693952565,,-0.004829418853463472,,0.032297861996647616,0.03581573725499444,0.03229786199664748,0.03229786199664756,0.05245721985847398,-0.008576982525593546,0.030491030408592874,0.01604310537114057,,0.004627772975110731,,-0.0012346666251631482,,-0.45351571214247965,-0.7625358205027584,-0.005484138311804082,-0.0841557088371244,-0.11827708557058725,-0.07321934222331837,0.013581189171745977,0.27565352920007424,0.5430437216891718,0.00465820339953398,0.054919101788836085,0.10016014510609508,0.09478712019382211,0.015669107505953662,0.1985671099477135,0.33728578084094923,-0.032607577876680144,0.06862122312187688,0.06128727115448437,0.027630007018816446,-0.0046971445694316,0.1630869269411194,0.3391184986312061,-0.025731245891042254,-0.025119916733520084,-0.0441796503158166,-0.02830303046938587,0.5177006931207097,1.0,-0.003413234561392932,0.07648696653995894,0.11355303201696491,0.06137291234803373,-0.008515116130623423,0.4867422003728743,0.7465702042655141,0.01742872298031104,0.08418363957848148,0.09426161423706357,0.08156032334969808,-0.00346281496993507,-0.0615238116565465,0.11953498924277568
C|Turtle Sys1 EURUSD,0.02652842260969288,0.009078054134159666,0.03403697950006702,0.06126744906676013,-0.023435476660428813,0.015900104773290354,0.007072622537914007,0.06564454647131451,0.0010240481154799833,-0.0036697592543561697,0.0010240481154799373,0.0010240481154799906,0.01348624900154168,-0.017976954312352442,0.016453270690615144,0.20754597152168233,0.18344038961937167,-0.0026236168754266735,0.0864952799710449,0.06363047316580887,0.13903390333556667,-0.026149292430160617,-0.01778022252929184,-0.7691913785235943,-0.03788309685128402,-0.05155045518925311,-0.032443022377515694,-0.09147426284278298,0.022703733314967264,0.04898658655859193,0.5653678978495663,0.04603876634703102,0.05799648176665548,0.04214008876377517,0.06574323715085931,-0.008083099076497492,-0.013558021665353416,0.3155222759873266,-0.0017021191703450254,-0.005873060566899456,0.02251415827192984,0.0938926772338432,-0.013898489817534063,-0.008799561034015923,-0.025661426243728337,-0.03432827105468623,0.014900142202983769,0.017685918111097848,0.035333716577450304,-0.003413234561392932,1.0,0.013640913967598462,0.012981815085846646,0.05394006227962699,0.0842397914429632,0.007869424985345418,0.043116114678215016,0.7045819869996212,0.022365020522824467,0.031951835544138295,0.04210716819958086,0.05422857622198475,-0.043546177327905146,0.01305741457493675
C|Turtle Sys1 NAS100,0.10903188030723782,0.09572292185097316,0.11553763865966139,0.09451350835115652,0.025585509255227193,-0.028615922957660165,-0.13445967576719078,-0.1128114686286242,0.13106515525789925,0.15716290972565156,0.1310651552578989,0.131065155257899,0.16659852612944098,0.016049452181026293,-0.0037723844380921205,-0.005058519484074757,0.01795470273053045,0.12453570239154133,0.15537321590188533,-0.03810137218527607,-0.04355837547398303,-0.07476841038353571,-0.10721995804864926,-0.03737600600848641,-0.7222499047552313,-0.3802586610331034,-0.20161751065800915,0.04754169229763906,0.08131443633353075,0.09653444438611464,0.009375927051175856,0.4626048947520134,0.2862121060921609,0.1759418285107066,-0.05069925902929743,0.036213218938158924,0.03499771645413092,0.0338050637308304,0.3637416111913563,0.16691058589542718,0.10497300479881501,-0.00986827106678694,0.015786439122455014,0.044074802970130264,-0.00019244491766209315,-0.003139887971080352,-0.22612310107140565,-0.17361417487885486,0.0720702524150258,0.07648696653995894,0.013640913967598462,1.0,0.552937213988102,0.2846734223816464,-0.05151363755570095,0.08495672545441867,0.10012631157016298,0.03367891658534833,0.7231842989313644,0.48887713873971966,0.29851529453727504,-0.05414626525447267,-0.23805844535064577,-0.0059493551624840825
