instrument,timeframe,family,variant,params,n_trades,guard,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,risk_med,win_rate,n_targets,n_stops,n_time,n_obs,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,ftmo_pass_rate,ftmo_n_challenges,dsr,oos_holds,dsr_survives,ftmo_clears,SURVIVOR
NAS100,M5,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",16324,PASS,0.9976245049096972,0.6173333596174213,-9.13105034641342,-0.3635168439600315,0.4713174668909325,1.0,-0.0012508269634164,0.2654938538456317,-0.2667446808090482,20.635785714285703,0.3728252879196275,3124,8057,5143,2018,9517,6807,0.5830189762360253,0.6687596017470097,-10.905387276217484,-8.740137830863777,0.0212765957446808,94,0.0,False,False,False,False
NAS100,M5,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",13624,PASS,0.993160735236529,0.6470040683131194,-8.214759057006596,-0.4238894110550858,0.6206537933689518,0.9999999999999984,-0.0036809280148753,0.2363442222938907,-0.240025150308766,23.49418750000132,0.4083235466823253,4367,7071,2186,2018,7889,5735,0.6185211958669642,0.6882571312553409,-9.68582826787631,-7.949432111487466,0.0425531914893617,94,0.0,False,False,False,False
NAS100,M5,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",13367,PASS,1.0303932246611434,0.7377185525716256,-5.268896361336631,-0.0173703447432938,0.3022164477126225,0.9999999999979344,0.0175896020297881,0.2058819527478026,-0.1882923507180145,25.6463571428576,0.3496670905962444,1614,7390,4363,2018,7879,5488,0.7148776456416033,0.7719372992727428,-6.2449476736151,-4.722698134693604,0.1063829787234042,94,0.0,False,False,False,False
NAS100,M5,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",22597,PASS,1.0252418979893865,0.5973305915310942,-11.352861803000843,-0.4229240851457049,0.4334238011315365,1.0,0.0150128910217615,0.3442399535437134,-0.3292270625219519,15.346571428570314,0.3560207107138116,6064,13067,3466,2018,13140,9457,0.5924776323702389,0.6041461417603423,-12.721969771979264,-12.157286381504116,0.0,94,0.0,False,False,False,False
NAS100,M5,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",13521,PASS,1.0154828277027996,0.6392617725573985,-8.216933974546137,-0.2190918922348549,0.4867032148176728,1.0,0.0097386047190331,0.3099997617763624,-0.3002611570573292,17.077500000001237,0.3493824421270616,4043,8407,1071,2018,7818,5703,0.6479855348623872,0.6274796544326781,-8.80390203202202,-9.272870171486089,0.0106382978723404,94,0.0,False,False,False,False
NAS100,M5,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",21274,PASS,1.0179597544892136,0.6342498847489516,-9.95634010729071,-0.4101450386032954,0.2997598972993187,1.0,0.0092186226763844,0.2510090059702541,-0.2417903832938696,20.778250000001208,0.4089498918868102,6493,10318,4463,2018,12387,8887,0.6250677053748328,0.64718120765813,-11.271122926780738,-10.538829852118283,0.0319148936170212,94,0.0,False,False,False,False
NAS100,M5,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",9594,PASS,0.9235053303167464,0.4926227492187095,-9.322216849644258,-1.3522131846755585,4.577711507605539,1.0,-0.0443262243619278,0.3667039830629954,-0.4110302074249233,14.019169642856468,0.3782572441109026,3199,5466,929,2018,5840,3754,0.4640175582211164,0.539982005798856,-10.737555776403,-9.479579275914622,0.0,94,0.0,False,False,False,False
NAS100,M5,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",4543,PASS,0.9315208683786024,0.4120750198438542,-7.4163625920002465,-1.6938154121949285,5.132567610490675,0.9999999900294764,-0.0321955629227143,0.3662871325221563,-0.3984826954448707,14.208892857142928,0.4364957076821483,1869,2046,628,2018,2800,1743,0.395076508149201,0.4404446303554815,-8.773556367949372,-8.689389318557419,0.0,94,0.0,False,False,False,False
NAS100,M5,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",18487,PASS,0.9536767548168044,0.5840593865245925,-9.733670632248437,-0.7817436351992022,1.2068095811197357,1.0,-0.0242521940504013,0.2587626101504378,-0.2830148042008392,19.730928571427285,0.3964948342078217,5261,9208,4018,2018,10893,7594,0.5604232822696964,0.6193699541238972,-10.915408494094327,-9.823137936224558,0.0,94,0.0,False,False,False,False
NAS100,M5,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",13265,PASS,1.0372617901971013,0.7005340219298585,-6.245097687037666,-0.4179683303815154,0.593509478509783,0.9999999999999766,0.0220945231065422,0.2472044820415062,-0.2251099589349639,20.73071428571529,0.3640407086317376,3573,7666,2026,2018,7738,5527,0.7047255590607949,0.6946078536973299,-6.6462341529552615,-6.942171360330723,0.0744680851063829,94,0.0,False,False,False,False
NAS100,M5,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",9244,PASS,1.046789051971103,0.7289416748591733,-4.91246488586185,-0.4970724818583922,0.6941675576959834,0.999999998918851,0.0291525169610274,0.2400400897551027,-0.2108875727940753,21.30289285714207,0.3580700995240156,2823,5695,726,2018,5492,3752,0.7027693563551433,0.7692349852129412,-5.91865508622284,-4.366643103181032,0.0638297872340425,94,0.0,False,False,False,False
NAS100,M5,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",25003,PASS,1.0105575827306164,0.5719086376885385,-11.6257091682729,-0.7292079710420573,0.6543918821343553,1.0,0.0057783761088489,0.3230232377472514,-0.3172448616384024,15.830571428570693,0.4027116745990481,8515,13301,3187,2018,14599,10404,0.554399512082624,0.597434617084203,-12.606365469198662,-12.422651752373056,0.0212765957446808,94,0.0,False,False,False,False
NAS100,M5,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",7027,PASS,1.056084774741331,0.7251016936562101,-4.287395529446174,-0.4696122392197204,0.7106602223634657,0.9999997662814588,0.0331433883185087,0.237219849358789,-0.2040764610402802,21.690999999999804,0.3657321758929842,1914,4045,1068,2018,4080,2947,0.7149738609782358,0.7394739839239615,-4.853516694269207,-4.428081388192006,0.0851063829787234,94,0.0,False,False,False,False
NAS100,M5,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",4702,PASS,1.050997981965051,0.7652963517203308,-2.920724151135909,-0.6361871532199379,1.1648379654219476,0.9998918820408902,0.0313942483121851,0.207704241736452,-0.1763099934242669,24.18342857142943,0.3626116546150574,1404,2861,437,2018,2757,1945,0.7295223889192742,0.8187328928006393,-3.924062808973016,-2.331135080634996,0.1170212765957446,94,0.0,False,False,False,False
NAS100,M5,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",8741,PASS,1.1092797148106188,0.7359654341728142,-4.366410640918184,-0.4362602446361113,0.7590467344691021,0.9999999997293736,0.073268387250414,0.3077886780755902,-0.2345202908251761,16.570607142855806,0.3016817297792015,1826,5781,1134,2018,5087,3654,0.7410408129214586,0.7287802030074182,-4.673928279853426,-4.821000742639387,0.0957446808510638,94,0.0,False,False,False,False
NAS100,M15,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",5397,PASS,1.0301931981882582,0.7991015934380165,-2.637068049232949,0.1851591225030912,0.4731607204621335,0.9992636096857908,0.0158309219030734,0.1385843023883587,-0.1227533804852853,39.17785714285674,0.3963312951639799,1087,2644,1666,2018,3139,2258,0.7804438828754646,0.825751572972545,-3.177832824847314,-2.374482773888096,0.1063829787234042,94,0.0,False,False,False,False
NAS100,M15,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",4711,PASS,0.9990622389894708,0.7935436886350703,-2.6762263451133714,0.055548516887469,0.3343078458355899,0.9981857566346604,-0.0004917985839872,0.1227888562039789,-0.1232806547879662,44.998875000001135,0.421142008066228,1458,2353,900,2018,2720,1991,0.7663011931522588,0.8324231142937332,-3.289850744044005,-2.219139229372168,0.0638297872340425,94,0.0,False,False,False,False
NAS100,M15,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",4873,PASS,1.054206174173552,0.8828574373880338,-1.399933436450158,0.3904030022550986,0.2771090710601256,0.992775499489067,0.0315166088159492,0.1084200068438815,-0.0769033980279323,49.18514285714264,0.3562487174225323,676,2688,1509,2018,2842,2031,0.8377358376118159,0.9493599459621104,-1.926039268041904,-0.5830263373137701,0.1382978723404255,94,0.0,False,False,False,False
NAS100,M15,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",7762,PASS,1.0335846408596578,0.7681152626238091,-3.866944089340949,0.0070544081391056,0.4318730470261416,0.9999985868270456,0.0197631766695715,0.1833263997299481,-0.1635632230603765,28.67175000000134,0.3696212316413295,2051,4443,1268,2018,4481,3281,0.7900964910178251,0.7389041642888975,-3.69760866389686,-4.853436417722246,0.0851063829787234,94,0.0,False,False,False,False
NAS100,M15,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",4734,PASS,1.0412838577457604,0.8272728151536299,-2.2126025532804907,0.2891190948860445,0.7201595196158173,0.998315904006912,0.0248369944587377,0.1449108956862584,-0.1200739012275207,34.344214285714315,0.3692437684833122,1326,2799,609,2017,2723,2011,0.8537276108779559,0.7922162926557111,-2.002029632931861,-2.8567379247345737,0.1276595744680851,94,0.0,False,False,False,False
NAS100,M15,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",7364,PASS,1.030986270195391,0.7990733068728566,-3.2170776647183734,-0.0928520588566877,0.408266853493143,0.9998959324983636,0.0157867472946745,0.1335358253365538,-0.1177490780418793,38.79544642857218,0.4265344921238457,2241,3557,1566,2018,4270,3094,0.807158026680156,0.7881133833368323,-3.313788223969957,-3.710673653445196,0.0851063829787234,94,0.0,False,False,False,False
NAS100,M15,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",3649,PASS,0.9399941434208764,0.6552019858857274,-3.8883564428970057,-1.0690528738638825,2.6647530676610773,0.9998883538637824,-0.0343684800897327,0.2052580943624935,-0.2396265744522263,25.11021428571439,0.3921622362291038,1225,2046,378,2018,2164,1485,0.6290298843281424,0.6946019658252282,-5.0690618038626765,-4.083076715465846,0.0531914893617021,94,0.0,False,False,False,False
NAS100,M15,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",1937,PASS,0.8651433738473308,0.5321643859400661,-3.940497630564138,-2.0269891325096165,7.162367706160575,0.99568614672635,-0.0645016701841238,0.2124795612678103,-0.2769812314519341,24.38007142857168,0.4403717088280847,746,876,315,2018,1214,723,0.5133707736220138,0.5643739566272167,-6.148488056310799,-5.072532358184136,0.0,94,0.0,False,False,False,False
NAS100,M15,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",6554,PASS,0.9495192624819492,0.7180515927814157,-3.983220091643736,-0.7449981506248038,1.0898343031754707,0.9999915713671084,-0.0262912945637514,0.1451142708351245,-0.1714055653988759,35.37121428571663,0.4031126029905401,1877,3232,1445,2018,3850,2704,0.7211979116060874,0.7136276361024069,-4.3097136758494825,-4.424288405493278,0.0319148936170212,94,0.0,False,False,False,False
NAS100,M15,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",4752,PASS,0.9867259678474286,0.801168854641794,-2.466432083550618,-0.3718618951932819,0.7278042940931528,0.999038555726398,-0.0077643510104069,0.1247207319919107,-0.1324850830023177,40.22507142857194,0.3728956228956229,1161,2693,898,2018,2751,2001,0.7841676241144766,0.8253427361137524,-2.8095148257593863,-2.32127235090699,0.1063829787234042,94,0.0,False,False,False,False
NAS100,M15,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",3267,PASS,0.9332962216664076,0.7747893874667887,-2.437778871839478,-0.4190785848283991,0.6534529078433091,0.9974637705819416,-0.0432399566278634,0.1210393650695562,-0.1642793216974197,40.39278571428804,0.3348637894092439,916,2090,261,2017,1876,1391,0.7809910754280035,0.7665150803526112,-2.5561274027456107,-2.796054551522167,0.0744680851063829,94,0.0,False,False,False,False
NAS100,M15,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",8745,PASS,1.03109172505072,0.7576301836608434,-4.209950442677518,-0.4397347415602387,0.6399172761978376,0.9999993070232552,0.0165628715523039,0.1697109134903285,-0.1531480419380246,29.579678571428303,0.4172670097198399,2915,4479,1351,2018,5064,3681,0.7502780183595501,0.7679568877066021,-4.638174818667933,-4.420114518537366,0.0957446808510638,94,0.0,False,False,False,False
NAS100,M15,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",2337,PASS,0.9683474397744266,0.7983597106254888,-1.7566248814922203,-0.2883494064497249,0.938853939509618,0.9726806325480548,-0.0183337635763584,0.1133374902526835,-0.1316712538290419,42.24942857142924,0.3744116388532306,538,1305,494,2018,1369,968,0.7691571453838543,0.8405763227737452,-2.4490881064711574,-1.5199775754006095,0.0957446808510638,94,0.0,False,False,False,False
NAS100,M15,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",1415,PASS,1.064445560044352,0.9124302087991358,-0.6295878224541007,-0.2018607368555318,1.6816526109242242,0.6914837800470474,0.0388767305660971,0.0969306520341562,-0.0580539214680591,50.774928571427154,0.3759717314487632,409,843,163,2018,825,590,0.8814161049880701,0.9567045291509948,-1.0976382052398468,-0.3884711033245956,0.0744680851063829,94,0.0,False,False,False,False
NAS100,M15,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",2852,PASS,1.0301891000837844,0.8328542166271171,-1.5753990485438536,-0.205108712131882,1.1499036814261223,0.989848523426202,0.019655478260616,0.1460117107730346,-0.1263562325124186,32.53189285714325,0.3169705469845722,503,1820,529,2018,1668,1184,0.8184765860083284,0.8533500145771669,-1.9457302538019328,-1.4818987535385264,0.1914893617021276,94,0.0,False,False,False,False
NAS100,M30,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",2881,PASS,1.046158734010434,0.8833846642579085,-1.1397860956868902,0.28025839718286,0.3037637669531041,0.9133570490815576,0.0238704128959141,0.0908351580472602,-0.0669647451513461,59.47916071428517,0.398125650815689,601,1382,898,2018,1647,1234,0.8254304631402394,0.964756451592974,-1.8129927698434127,-0.3540062417026898,0.1170212765957446,94,0.0,False,False,False,False
NAS100,M30,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",2303,PASS,1.0269958305786102,0.8891529053036749,-0.9963429062785564,0.0428206739175585,0.3376528699718881,0.8333337127607209,0.0137506533304925,0.0749530317304686,-0.061202378399976,70.95871428571445,0.4311767260095527,698,1120,485,2018,1345,958,0.8268018082652826,0.9837851977801478,-1.6912915688921055,-0.1499546718814575,0.0851063829787234,94,0.0,False,False,False,False
NAS100,M30,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",2370,PASS,1.1072104524336366,0.9893512553491556,-0.2486774016211509,0.647127700168188,0.2484908000142334,0.6989677678581177,0.0588393399410997,0.0651460942757196,-0.0063067543346199,76.42880357142894,0.3776371308016877,295,1225,850,2018,1400,970,0.9282429269654302,1.081535393579754,-0.6071269156732715,0.6147137269907227,0.2127659574468085,94,0.0,False,False,False,False
NAS100,M30,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",4238,PASS,1.026047670682034,0.8501538057861165,-1.7005704109539408,0.2495089281564873,0.4452124827588117,0.991137812663862,0.0149381411540464,0.1115038074559203,-0.0965656663018739,43.81564285714194,0.3784804152902312,1037,2358,843,2018,2444,1794,0.8391840244412734,0.8649571900591415,-1.925628793431553,-1.6669586105479712,0.1702127659574468,94,0.0,False,False,False,False
NAS100,M30,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",2141,PASS,1.0798973065648576,0.939258822312143,-0.4924357735714095,0.7868860105996853,1.716473423493608,0.6769567295052812,0.0470534584218489,0.0861165354081098,-0.0390630769862608,52.39392857142775,0.3736571695469406,619,1238,284,2015,1271,870,0.9334522563759018,0.9475851931306396,-0.6389458923730885,-0.4959677469470581,0.2127659574468085,94,0.0,False,False,False,False
NAS100,M30,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",4049,PASS,1.0030750399355062,0.85399667904933,-1.640571115287291,0.0558732713692622,0.1752027978266146,0.974592746173754,0.00153499561345,0.0813115373442777,-0.0797765417308277,59.19132142857052,0.4280069152877254,1140,1893,1016,2018,2339,1710,0.852985558489109,0.8553420602136315,-1.7235965815042915,-1.7737607106840627,0.0957446808510638,94,0.0,False,False,False,False
NAS100,M30,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",2084,PASS,0.9681250491886556,0.7637446226625489,-1.964246085934268,-1.054877663186056,3.076865675262266,0.963139324822486,-0.017819073275283,0.1325523984003191,-0.1503714716756022,35.319821428572595,0.3997120921305182,699,1133,252,2018,1247,837,0.7740101200827428,0.7485690063121561,-2.508832532535336,-2.7413859258376,0.0531914893617021,94,0.0,False,False,False,False
NAS100,M30,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",1211,PASS,0.8926337755973959,0.6459206516149142,-2.364922658152003,-1.985555553518488,8.560329715273529,0.9113618908052988,-0.0515984198742856,0.1446143244013855,-0.1962127442756712,33.67910714285608,0.4640792733278282,491,556,164,2010,727,484,0.6345059346882069,0.6629516071140849,-4.080904114883883,-3.8151806755071984,0.0,94,0.0,False,False,False,False
NAS100,M30,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",3544,PASS,0.9245423483121484,0.7708471712513478,-2.425733100265145,-0.8327664941999188,1.4318425981564151,0.9924870051769792,-0.0389479922569409,0.0920801919616972,-0.1310281842186382,52.63166071428577,0.4068848758465011,962,1719,863,2018,2050,1494,0.7917385217441527,0.7431085663695857,-2.4231790161555296,-3.1897650276387237,0.0212765957446808,94,0.0,False,False,False,False
NAS100,M30,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",2499,PASS,0.9865648885653624,0.8639503503919402,-1.2469781995989748,-0.166977501202388,0.6301649104119753,0.9384854135831312,-0.0081615493442323,0.0818018114183335,-0.0899633607625658,57.29671428571237,0.3597438975590236,656,1481,362,2017,1433,1066,0.8209107866784863,0.9230001774958376,-1.7277486945723572,-0.7492340000123031,0.0638297872340425,94,0.0,False,False,False,False
NAS100,M30,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",1460,PASS,1.0021458249678743,0.9104366288607044,-0.604902132445911,-0.1355218381909865,1.3123490361956511,0.6772193622783587,0.0012977517729066,0.0588618044800249,-0.0575640527071183,72.59249999999975,0.3602739726027397,391,861,208,2014,839,621,0.9740007432894952,0.8308799226868703,-0.231519440472387,-1.5582803910830183,0.1276595744680851,94,0.0,False,False,False,False
NAS100,M30,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",4416,PASS,0.984636519572464,0.8121890267902779,-2.2728281411951907,-0.4584454808202067,1.05238674173428,0.9947814317545284,-0.0081397729143806,0.1026203735422567,-0.1107601464566373,45.72522321428551,0.4141757246376811,1376,2241,799,2018,2551,1865,0.8122072689285537,0.8121637687719392,-2.3894366184107065,-2.5052136061712584,0.1276595744680851,94,0.0,False,False,False,False
NAS100,M30,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",1099,PASS,0.9816806326263618,0.872520236789528,-0.7832322980331963,0.043490015700192,1.5957671309212018,0.7225096747098483,-0.0108860587855251,0.0707430791684298,-0.081629137953955,63.238928571427095,0.3721565059144677,271,637,191,2018,644,455,0.8871009355883752,0.8526332955119332,-0.9432120822850087,-1.3239377997380393,0.0212765957446808,94,0.0,False,False,False,False
NAS100,M30,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",734,PASS,1.010856557248209,0.9194358057077304,-0.4066272326171994,0.3525987502333149,2.837129903732991,0.4517593812450421,0.0064195348206748,0.057110536716239,-0.0506910018955642,73.93485714285816,0.3787465940054496,191,428,115,1994,419,315,1.0008964044076003,0.8194251021071715,0.0072319745554454,-1.593356966728882,0.0212765957446808,94,0.0,False,False,False,False
NAS100,M30,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",1357,PASS,0.9874822765281622,0.8656920548545441,-0.8841452959689826,0.1880122620587001,1.8790051724354464,0.8630082139618431,-0.0084797049830699,0.0914568389971229,-0.0999365439801929,49.202678571428805,0.2969786293294031,242,904,211,2018,797,560,0.8523695921153199,0.8849268917656691,-1.2793211586466315,-0.9912930513177526,0.1063829787234042,94,0.0,False,False,False,False
NAS100,H1,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",1429,PASS,1.0115179855546073,0.9196038419474536,-0.6625139334835519,0.5828182899638571,1.074316205028853,0.6327467952587361,0.0056994183260824,0.0478692156571518,-0.0421697973310693,92.87185714285442,0.4247725682295311,232,657,540,2014,824,605,0.9113636812905266,0.9306642765782046,-0.7061469261024607,-0.5698976639264208,0.0425531914893617,94,0.0,False,False,False,False
NAS100,H1,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",1225,PASS,0.994026722312792,0.911608263819122,-0.623623613130799,0.345904091520012,0.5857316058005524,0.5468965554216428,-0.0029840943410817,0.04338250124802,-0.0463665955891017,105.95567857142667,0.4440816326530612,330,579,316,2014,706,519,0.9355574392506024,0.8810793542118789,-0.5229593000351421,-1.009870565082,0.0106382978723404,94,0.0,False,False,False,False
NAS100,H1,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",1336,PASS,1.021837482604993,0.944603700648713,-0.502059593278675,1.316619673571896,2.5368875792749543,0.6203510972148943,0.0121386342875418,0.0445673912690142,-0.0324287569814724,106.97698214285629,0.3675149700598802,136,697,503,2017,784,552,0.8935218194535028,1.0154675675935132,-0.8311415984666306,0.1115840976523833,0.1063829787234042,94,0.0,False,False,False,False
NAS100,H1,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",1978,PASS,1.0826534817741436,0.975422239565898,-0.2148025014716056,0.5169096919407719,0.7989187039309509,0.4958635050630494,0.046295647983155,0.0609791553842041,-0.014683507401049,66.65167857142751,0.3882709807886754,510,1074,394,2017,1143,835,0.9889706318121418,0.9574758454564224,-0.0951186527723509,-0.3971003579953947,0.1382978723404255,94,0.0,False,False,False,False
NAS100,H1,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",1248,PASS,1.1038396973155826,0.9976079737346576,-0.0484667135843506,0.92421731289,2.1739697681121006,0.3936106995859195,0.0602712026806003,0.0617511034491598,-0.0014799007685594,65.18960714285822,0.3830128205128205,357,705,186,2014,738,510,0.9442298828194174,1.0785812858218349,-0.4793394562468445,0.6458032356957885,0.0957446808510638,94,0.0,False,False,False,False
NAS100,H1,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",1871,PASS,1.029276487557126,0.941262256947846,-0.4647536381523922,0.3002765135665847,0.6647659109259783,0.5448333202752593,0.014361103184199,0.0446492021426137,-0.0302880989584146,89.47489285714073,0.4350614644575094,531,870,470,2017,1078,793,0.9907850897505448,0.8796448925501748,-0.0774814483270268,-1.1757319689531327,0.1063829787234042,94,0.0,False,False,False,False
NAS100,H1,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",1247,PASS,0.8912288314105231,0.7673413150092336,-1.551824873229925,-0.8973290913847092,3.447362512877585,0.8595284750733495,-0.0632580821072063,0.0842040855452601,-0.1474621676524665,51.60971428571793,0.3913392141138733,402,710,135,2017,759,488,0.7705859062403879,0.7621537639399962,-2.3483671471627434,-2.4088010331844827,0.0,94,0.0,False,False,False,False
NAS100,H1,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",692,PASS,0.8711416996174244,0.7130037214981935,-1.3567615082679907,-1.8843892153388735,9.442343903755969,0.6558165593963367,-0.0607357370186741,0.0885889747113987,-0.1493247117300728,49.73648214285822,0.4653179190751445,262,307,123,2009,430,262,0.6869586870472514,0.759523754062077,-3.030312408387627,-2.265818097008596,0.0,94,0.0,False,False,False,False
NAS100,H1,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",1894,PASS,0.897506473633148,0.8039287799301112,-1.518416072904316,-0.4838235157893686,0.8832475596059202,0.8869947726550298,-0.0539002302054336,0.0558664221010246,-0.1097666523064582,76.41828571428596,0.4007391763463569,522,928,444,2017,1137,757,0.8062073391589403,0.8005186309816571,-1.866788736341887,-1.993510636605252,0.0319148936170212,94,0.0,False,False,False,False
NAS100,H1,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",1222,PASS,1.0043407756500664,0.9351324616501908,-0.4347848223235288,0.1782099602152158,1.2053092011444866,0.6449131611037714,0.0025045721295239,0.0416057401076503,-0.0391011679781264,90.74582142857162,0.3756137479541734,297,682,243,2014,692,530,1.0165753891091758,0.8403873577844346,0.1309681612857384,-1.3996662200506824,0.0744680851063829,94,0.0,False,False,False,False
NAS100,H1,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",782,PASS,1.1307340649044169,1.0634266451810672,0.2115495136857167,0.4687856864087821,1.8281055577170189,0.2366191627182016,0.0798920003172923,0.0395520809006031,0.0403399194166892,92.48107142857134,0.3810741687979539,253,473,56,2007,449,333,1.0907493596037536,1.0273789182943445,0.6879336546872454,0.2127914379478438,0.0319148936170212,94,0.0,True,False,False,False
