instrument,timeframe,family,variant,params,bh_sharpe,bh_max_dd,n_cands,n_trades,guard,n_long,n_short,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,gross_R_total,net_R_total,risk_med,risk_med_bps,win_rate,gross_win_rate,n_targets,n_stops,n_time,n_obs,n_ruin_days,equity_final,trades_per_day,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,top_year_R,top_year_share,n_years,n_pos_years,yr_2018,yr_2019,yr_2020,yr_2021,yr_2022,yr_2023,yr_2024,yr_2025,yr_2026
XOM,D1,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",0.5349903340046964,0.6100659284529986,34,32,PASS,13,19,0.9790373395190941,0.9466198762813028,-0.05542603191278894,-0.5657831917123217,59.26615528562029,0.05433837319060729,-0.010481330240452925,0.016756892746429337,-0.02723822298688225,-0.3354025676944936,-0.871623135580232,1.7941798146381878,233.29931710053307,0.5,0.5,15,16,1,1965,0,0.989750826806775,0.01628498727735369,20,12,1.1870654881426155,0.6402413573965843,1.3281026699404437,-3.3984458178160883,3.9162481583768045,,9,4,0.9760840974837373,-3.0695857788728147,-1.0332634361762452,3.9162481583768045,0.9219246759008755,0.9872087800408134,-2.09903229355595,-0.3730560694164069,-1.098151269361046
XOM,D1,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",0.5349903340046964,0.6100659284529986,198,110,PASS,37,73,1.0539685264376075,1.0322846675547994,0.05361437544440076,1.6856270629131425,23.054623362221665,0.12334394429663856,0.027307581451847553,0.010779913963769584,0.016527667488077966,3.003833959703231,1.8180434236885763,2.990734189956896,384.9420377916252,0.4636363636363636,0.4636363636363636,31,52,27,2154,0,1.0115417961611788,0.0510677808727948,69,41,0.918955798596489,1.2480597295549642,-0.6285957272700927,1.6301753225228441,6.191895247027805,3.4058016251697887,9,4,4.204930445952343,2.890052197551088,-3.0808290315981632,-3.5182965850389976,-3.488108302944225,6.191895247027805,-0.26210139148214306,4.51398503876353,-5.6334841945426595
XOM,D1,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.5349903340046964,0.6100659284529986,191,69,PASS,23,46,0.8523725490318768,0.8390227477736466,-0.23533138634354125,3.3881050302660194,46.10612228941345,0.19293903088919379,-0.09554389436459951,0.009653658431344263,-0.10519755279594373,-6.592528711157366,-7.258631142920117,3.719672901700875,404.3985421557254,0.3333333333333333,0.3333333333333333,17,44,8,2072,0,0.9246495295958974,0.033301158301158304,34,35,1.466593341943698,0.4117729624287381,2.7695013886418685,-6.742283927132607,5.439454687849099,,9,5,3.27495377241981,1.9058947171149012,5.439454687849099,-1.0550353125699317,-1.0434529740301974,-5.038377903591005,0.07607167823632177,-12.124785050470784,1.3066452421216674
XOM,D1,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.5349903340046964,0.6100659284529986,161,51,PASS,18,33,0.9401428349202547,0.9272665042513223,-0.08884585518057964,4.261163164634792,57.83898639303768,0.1605121195913709,-0.03994864984102895,0.009039200659888162,-0.04898785050091714,-2.0373811418924763,-2.498380375546774,4.103201973062369,453.3049942056027,0.3137254901960784,0.3137254901960784,16,34,1,2032,0,0.9705861322410942,0.025098425196850394,25,26,1.550397667723686,0.49202239452301055,3.248253269752002,-5.219462194564509,4.971707426597884,,9,5,0.9430246026702875,3.933935043773393,-0.022862016096775184,4.971707426597884,-2.050921363048129,-8.107088856962967,0.9171436947779201,-6.062055230617199,2.9787363233588136
XOM,D1,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",0.5349903340046964,0.6100659284529986,290,149,PASS,69,80,0.9634631962309238,0.9429094489359268,-0.11859771343730081,1.3604356673268014,14.526437338007836,0.15787092554418342,-0.021150671252394376,0.012325734692152444,-0.03347640594454681,-3.151450016606762,-4.987984485737474,2.799412578572003,321.84506355064144,0.40268456375838924,0.40268456375838924,51,85,13,2155,0,0.9415853058980352,0.0691415313225058,80,69,1.0965488805324843,0.7853828618833166,0.7044362788771086,-1.8415072493940061,4.7093987388535625,,9,5,-0.8178821936818805,2.352470635640055,0.8672335425986839,-2.8408084741943815,4.7093987388535625,2.513514842188769,1.6129097645559134,-11.524240115745501,-1.8605812259526984
XOM,D1,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.5349903340046964,0.6100659284529986,42,35,PASS,21,14,1.3052612457760806,1.285121437415443,0.23892314539345902,5.814521679700352,86.09876606479682,0.06852933968447472,0.17443499758633185,0.009881077554667666,0.1645539200316642,6.105224915521615,5.759387201108247,3.8817566748492567,420.9434772996999,0.42857142857142855,0.42857142857142855,11,20,4,2106,0,1.055634833374917,0.016619183285849954,16,19,2.203371186490192,0.78936777111447,5.699749633624517,-1.7433652482857651,4.020541741721161,0.6980849874006578,9,5,-0.3932457892539871,-2.065561257397496,4.020541741721161,3.983238735433229,2.9774182464415793,-1.034956892996179,0.25661647167901647,-2.9674484085455113,0.982784354026434
XOM,D1,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.5349903340046964,0.6100659284529986,28,27,PASS,16,11,1.3749999999999996,1.3546712001391084,0.25844428632515637,6.850487672165436,106.01468013231607,0.0779400732747016,0.22222222222222196,0.010043048690253567,0.2121791735319684,5.999999999999993,5.728837685363147,3.737676777669236,420.43202174631483,0.4074074074074074,0.4074074074074074,11,16,0,2069,0,1.0558219998575151,0.01304978250362494,14,13,2.625068784405528,0.5914405049702693,7.25149976625244,-3.8286212144686815,2.977422815932343,0.5197254625557794,9,5,-1.0471753945818072,2.9577862466387073,2.9706951780715936,1.992640388235093,2.977422815932343,0.9823431185723608,-2.0490405134227623,-2.0466960118950492,-1.009138142187332
XOM,D1,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",0.5349903340046964,0.6100659284529986,49,44,PASS,25,19,1.030022257340246,1.0107708854241908,0.010664560609945853,7.733884220336587,110.23484161181956,0.16689113026977842,0.021152044944264148,0.013462144308442602,0.007689900635821554,0.9306899775476225,0.3383556279761484,2.883979782812993,311.67348247159845,0.29545454545454547,0.29545454545454547,9,31,4,2107,0,0.9974423008740049,0.0208827717133365,19,25,2.278246608808677,0.40567183292717107,5.555433602594307,-6.503226425742017,6.027388988961542,17.81376897737433,9,5,3.121066888228178,-3.1205030126414925,6.027388988961542,5.977651647244305,0.9698909952554349,-2.067711924469392,-7.099704263124137,-5.446769496846864,1.9770458053685724
JNJ,D1,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",0.6257046445221927,0.27366256174194875,158,86,PASS,61,25,0.635371790796584,0.6162670866464045,-0.6671605213244118,1.7230959964750743,45.291587206045996,0.2136428895411225,-0.205714847385297,0.014483528912870037,-0.22019837629816696,-17.691476875135542,-18.93706036164236,4.2966634384466715,299.7360087609342,0.38372093023255816,0.38372093023255816,8,45,33,2156,0,0.823595883162241,0.039888682745825604,50,36,0.47883036245991356,0.787033737397288,-5.128880569019486,-1.7038165359129696,3.6499103204520367,,9,2,-5.276917727824486,-6.882715267478348,-1.4425089059884173,3.6499103204520367,-4.298208936569777,-0.9337310143901667,-6.394639785844822,2.8595154027748473,-0.21776444677322904
JNJ,D1,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",0.6257046445221927,0.27366256174194875,158,68,PASS,46,22,0.8191354470463389,0.7984847750678687,-0.29659734034516905,1.560681475446257,39.502437728644495,0.1752869167217068,-0.1007103145426813,0.01310812998803349,-0.11381844453071477,-6.848301388902328,-7.739654228088604,4.906400914346833,328.2375142350834,0.38235294117647056,0.38235294117647056,17,35,16,2149,0,0.9218422540233201,0.0316426244765007,37,31,0.5817345276580208,1.0907015805807574,-4.003119379400587,0.6398305202344965,3.9491087296715945,,9,3,-1.3516724694739701,-4.944436473305518,-3.2581859210834425,0.7609787609106295,-0.42987546693419443,-0.6357182713679548,-4.098372328434978,2.268519211929226,3.9491087296715945
JNJ,D1,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",0.6257046445221927,0.27366256174194875,266,75,PASS,49,26,0.5929468791668943,0.5806111218123078,-0.6850902249418641,3.652703650256519,82.01935327763934,0.23792401021166198,-0.2522060315182749,0.010686312170355147,-0.26289234368863007,-18.91545236387062,-19.716925776647255,5.192016425759732,403.46582943854094,0.3466666666666667,0.3466666666666667,3,45,27,2156,0,0.8171002158649918,0.034786641929499075,46,29,0.40807089269965446,0.9353074525855404,-6.320288025503079,-0.44342120339742686,4.828268307074612,,9,3,-4.069763906879199,-6.876025649539396,-6.353742855015979,1.1995360525225738,-2.621612472718386,-3.3561389634003236,-3.6099727206885373,4.828268307074612,1.1425264319973767
JNJ,D1,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",0.6257046445221927,0.27366256174194875,180,118,PASS,68,50,1.1082339839141915,1.0714101810620504,0.11809449143113203,2.8584848739263027,26.895733142233873,0.08861746702535019,0.05986272758887675,0.019542935927208856,0.040319791661667895,7.063801855487457,4.7577354160768115,2.8154663321252116,206.3701290591527,0.4067796610169492,0.4067796610169492,28,64,26,2120,0,1.038720064605182,0.05566037735849057,66,52,0.8736345269473095,1.3653686618654635,-0.9829600220804711,2.2248605935375303,9.332672552851442,1.961578721110785,9,4,-0.025195257039869023,0.6269360218061117,-4.24228756530341,-0.00625728022030736,-1.3861644769670218,9.332672552851442,1.6885470983252073,-2.0742254845918042,0.843709807216463
JNJ,D1,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",0.6257046445221927,0.27366256174194875,115,66,PASS,44,22,0.9566859178631983,0.9286445909698494,-0.09920880131461268,3.629626249538466,43.93543746163213,0.15235358518903208,-0.028586594721654594,0.01945384926584107,-0.048040443987495664,-1.8867152516292032,-3.170669303174714,2.849173560512966,211.45243771125158,0.3333333333333333,0.3333333333333333,20,43,3,2054,0,0.9627771596198249,0.03213242453748783,40,26,0.5131631865058919,1.9541645048479097,-5.0181409409255995,4.997193193290396,5.874642965991951,,9,5,-5.173388180357913,-5.155874891968899,-4.189643761504007,2.855596535952797,-3.7319550658635485,0.1582676999530046,5.874642965991951,3.8529963588426996,2.3386890357792014
JNJ,D1,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",0.6257046445221927,0.27366256174194875,180,110,PASS,63,47,1.1960441334051346,1.162290119124169,0.250061988497024,1.9363154656654884,24.489618972831913,0.06158149607933736,0.08850807907938932,0.014051106304867283,0.07445697277452203,9.735888698732825,8.190267005197423,3.841247803891733,284.21349496946107,0.4727272727272727,0.4727272727272727,32,46,32,2121,0,1.0784786542505997,0.05186232909005186,60,50,1.1276764209060892,1.203679255662296,0.8720769885287919,1.3440328939075177,5.250743571748931,0.6410955306361665,9,5,1.5729018922790319,-0.6009893582629613,-1.7177903014542946,5.184372929404718,-0.9295768637560189,5.250743571748931,3.0318896191910483,-3.9975940358143074,0.39630955186127803
JNJ,D1,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",0.6257046445221927,0.27366256174194875,60,55,PASS,17,38,0.9987296764831727,0.9597686164251505,-0.05076223067279772,2.1605782106603044,43.40398986661168,0.09083105528946273,-0.000720384628564866,0.02262671701461352,-0.023347101643178398,-0.03962115457106763,-1.2840905903748119,2.959780913008956,183.09472405098282,0.41818181818181815,0.41818181818181815,20,31,4,2103,0,0.983475193753035,0.02615311459819306,17,38,1.3101369248912884,0.8345515343057501,1.9958441428835816,-1.3701907961866373,4.8949730756309915,,8,5,-3.2567821297360524,0.8824949277599019,4.8949730756309915,0.08558317070833454,,1.2250756763028783,1.7896856514612192,-5.231320758995692,-1.6738002035063932
JNJ,D1,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",0.6257046445221927,0.27366256174194875,22,19,PASS,5,14,1.0078947523081858,0.9609642624113091,-0.0316583129049264,-0.6753500005354492,97.52196972138324,0.03144057558295991,0.0037396195144038537,0.022635633438016497,-0.018896013923612627,0.07105277077367322,-0.3590242645486399,2.9825541218584988,180.59168000493966,0.5263157894736842,0.5263157894736842,9,9,1,1801,0,0.9955201006831847,0.010549694614103275,6,13,0.6543141971068217,1.1151904413226827,-2.843032689247567,0.8316032996611895,1.9537106145430323,,8,3,-1.0119122653039636,-0.010015903715434968,0.9884980826803431,-1.0305089183301224,,1.9101454006502019,1.9537106145430323,-0.08803341868993209,-3.070907856382764
JNJ,D1,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",0.6257046445221927,0.27366256174194875,193,101,PASS,32,69,0.8560277950953596,0.8289569058873695,-0.29439846834637723,1.2234551213241796,28.13076323106946,0.137758318935969,-0.0726337469521385,0.015178947093656598,-0.08781269404579509,-7.336008442165989,-8.869082098625304,3.7855527348490625,264.8040587147724,0.42574257425742573,0.42574257425742573,22,48,31,2135,0,0.9102486573145012,0.047306791569086654,50,51,0.9429124386696334,0.7266584424931267,-0.4213600483013584,-2.292247464956765,3.1914517038044554,,9,4,-3.519540347000629,1.1876758735992703,3.1914517038044554,-2.5927323833492784,0.33284998299957147,1.7312597981219608,-1.7551712924770282,-6.76889617843573,-0.6759792558879001
JNJ,D1,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.6257046445221927,0.27366256174194875,201,74,PASS,40,34,1.034272378128347,1.0135888958973256,0.018653019978604194,3.6576016724070515,41.1835051019394,0.10974975214096908,0.021316379474027435,0.01275312896221778,0.008563250511809634,1.5774120810780303,0.633680537873913,4.361246188877075,320.22910547720466,0.35135135135135137,0.35135135135135137,22,46,6,2113,0,0.9995000314488388,0.03502129673450071,40,34,1.3797984920560107,0.7056236287724621,2.318784146119643,-2.5921939420496267,4.4404991523067086,7.0074728304031595,9,3,-0.07058236578451993,-0.02684797623684987,4.4404991523067086,-0.1324592524641346,3.8797647752883657,-1.110839760120217,0.8824944097587957,-2.1399755927849564,-5.088372852089279
JNJ,D1,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.6257046445221927,0.27366256174194875,139,45,PASS,19,26,1.1376260599987125,1.115877742368583,0.12082243708463816,5.009014424541341,65.23024338012274,0.061637111834960644,0.08602775893129563,0.01265535598585438,0.07337240294544126,3.8712491519083034,3.301758132544857,4.283959285352381,311.47885466246646,0.35555555555555557,0.35555555555555557,16,27,2,2055,0,1.0288816241972745,0.021897810218978103,28,17,1.1463945296585403,1.068445551920857,0.996390122735312,0.48237275007001673,4.8970605068417505,1.483167545972637,9,4,-1.5662083068542312,-2.096660866751641,-1.6311570506857076,4.8970605068417505,2.93520661078155,-2.1186496583327026,2.9080787641603547,0.9842132303933875,-1.0101250970079048
JNJ,D1,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",0.6257046445221927,0.27366256174194875,264,127,PASS,61,66,1.0215818352816743,0.9906779418389053,-0.017240590010065462,1.5657985539771586,18.248456349423314,0.09973201293635053,0.011776984021070443,0.016955367286905568,-0.005178383265835158,1.4956769706759463,-0.657654674761065,3.3290477637062708,240.02095851672092,0.41732283464566927,0.41732283464566927,44,67,16,2148,0,0.9850294459830865,0.059124767225325885,79,48,0.8898042225126709,1.1671197159295816,-0.8742730919608056,1.1695002746649719,8.232105405335233,,9,4,-3.889206767275666,-3.343343648572363,4.026482663336284,3.753945167295651,-5.4941533294328355,8.232105405335233,4.869889248222968,-3.0585734513483818,-5.754799962321954
JNJ,D1,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.6257046445221927,0.27366256174194875,43,37,PASS,25,12,1.0255964047662613,1.0054702858520879,0.005380114483176752,4.883319370879801,84.44797428093253,0.07784317347556532,0.01564681744549147,0.012259192613587837,0.0033876248319036155,0.5789322454831844,0.12534211878043378,4.3364096051815295,324.09479429021866,0.3783783783783784,0.3783783783783784,9,22,6,2109,0,0.9980322705470295,0.017543859649122806,22,15,1.283590152267237,0.7125082791674179,1.8073478354903676,-2.470623819066816,3.9782454284553985,31.73909510357183,9,5,3.9782454284553985,-4.554840431020333,1.7291866496993418,2.956751432508055,-0.7759150510566566,-4.0604165778706,-2.0746820198136975,1.949567617545579,0.9774450703333466
JNJ,D1,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.6257046445221927,0.27366256174194875,36,31,PASS,18,13,0.6640516322363758,0.6515820137929549,-0.384195316181604,4.1431394973545315,103.70049794693846,0.09889278930183712,-0.23841497067095907,0.011684969585423218,-0.25009994025638227,-7.390864090799731,-7.753098147947851,4.588694508614253,365.9849532677147,0.2903225806451613,0.2903225806451613,7,22,2,2037,0,0.9230796075623625,0.01521845851742759,18,13,0.704525367702565,0.588219726893079,-2.48029230515001,-3.8727876115094797,1.981995019904741,,9,5,0.5080539027353282,-4.076328144249201,0.05902067730771221,1.981995019904741,-2.0547365072934323,-5.070072948455927,0.9700685169260193,0.9391409825444708,-1.0102396473675619
JNJ,D1,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",0.6257046445221927,0.27366256174194875,52,49,PASS,28,21,1.0436357702121843,1.0195306696192654,0.02063188131990087,6.97088605687635,95.2240046902318,0.08983519623985937,0.03012081307471251,0.016410650200623555,0.013710162874088948,1.475919840660913,0.6717979808303585,3.254499465054039,248.70662677069112,0.30612244897959184,0.30612244897959184,8,33,8,2109,0,1.0004571088658145,0.023233760075865337,30,19,1.0008468657398146,1.045915854921249,0.005909935663524495,0.3021809231982227,2.9183403425694916,4.344074298887217,9,7,1.9709939046071983,-5.424961111831527,0.6126483550021895,1.8844738924113187,0.9738986533849983,-4.0805554371608,0.8613298407550574,2.9183403425694916,0.9556295410924331
WMT,D1,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",0.7655482218302505,0.2573966396131769,171,88,PASS,76,12,1.4164476553687237,1.381806734200568,0.45760058810257,4.02476928601043,40.06724377766979,0.10625205224542254,0.19341480434979308,0.013420325947632568,0.17999447840216048,17.02050278278179,15.839514099390122,1.4626049406228532,311.61704556217836,0.45454545454545453,0.4659090909090909,23,38,27,2131,0,1.1634122201068897,0.041295166588456125,53,35,0.9746239466430553,2.2524721475379157,-0.17729974114563127,5.772350479911143,6.932539037267721,0.4376737186360185,9,5,-4.409537316845762,6.6607699172686585,4.592596317255646,-0.2477457925265134,-7.31337246481886,3.4740199646917294,6.932539037267721,-0.07361799289913096,6.223862429996635
WMT,D1,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",0.7655482218302505,0.2573966396131769,171,69,PASS,60,9,1.2109174758949146,1.1870513309104223,0.23339781052632946,2.5230097984504205,35.33556653340962,0.12155623244972781,0.1072355261658001,0.011012516339506229,0.09622300982629382,7.399251305440207,6.639387678014274,1.910988011982358,406.20396542697944,0.463768115942029,0.463768115942029,25,34,10,2137,0,1.0635801246567569,0.03228825456247075,42,27,0.7528962715595395,2.2799406358194227,-2.1089688992309266,6.4190238991453645,6.412122351288182,0.9657701375868346,9,6,-3.5548645253319178,3.44353290757394,3.6587687572026235,-3.102650729410956,-6.72205982340946,0.4159141042377168,6.412122351288182,0.7754436614738716,5.313180974390277
WMT,D1,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",0.7655482218302505,0.2573966396131769,245,78,PASS,56,22,0.9994544437439788,0.9809236128252583,-0.02397385632208087,6.1063550406836535,80.10561542778838,0.17418272839006677,-0.00030121916475357193,0.01035437796961476,-0.010655597134368347,-0.02349509485077861,-0.8311365764807311,1.9355813778881092,402.7386774732255,0.3717948717948718,0.3717948717948718,8,40,30,2124,0,0.9847525898641649,0.03672316384180791,45,33,0.644626816403012,1.5289169518499537,-2.835656649982037,2.7451904554826503,9.280861112754122,,9,5,0.7593740413097865,1.996250320356368,-3.7771378448651967,-7.138911202708874,-1.4344966588238044,-4.030981360738422,9.280861112754122,0.8965565827413725,2.6173484334939183
WMT,D1,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",0.7655482218302505,0.2573966396131769,167,112,PASS,72,40,1.1840022683666978,1.1491262999658947,0.23279658365675251,3.184652467074949,27.0393546150769,0.1819457393082339,0.1044573932183994,0.018238845254744927,0.08621854796365448,11.699228040460733,9.656477371929302,1.2035014288932402,221.74873728733868,0.4017857142857143,0.4017857142857143,33,61,18,2125,0,1.0902768206575348,0.05270588235294118,59,53,1.0627400949749715,1.25205606769266,0.4428233900290294,1.6216635701537914,11.446220560061374,1.1853412087242838,9,4,2.723890779708122,10.137346077795714,-4.344800075277632,-3.037463851659893,-3.2701373373710667,-5.144901113502424,11.446220560061374,2.1424831582417534,-0.9961608260666454
WMT,D1,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",0.7655482218302505,0.2573966396131769,104,63,PASS,46,17,1.294193369079234,1.2600159713956194,0.2963865560792224,4.286064894903157,45.80538268743323,0.12713520465450304,0.17278023263383566,0.01758124406775833,0.15519898856607733,10.885154655931647,9.777536279662872,1.2785283337382793,238.07727678717785,0.4126984126984127,0.4126984126984127,22,37,4,2119,0,1.0956527291116807,0.02973100519112789,33,30,1.1787925763582248,1.3553095104071626,1.218441776383553,2.2242162513560513,8.222686192932185,0.8409773134808252,9,4,5.885668683855617,8.222686192932185,-5.103661226628718,-5.1526129995378485,-0.2225039870133465,-0.5496704060217952,7.7965955981529085,-2.111003156948999,1.012037580872869
WMT,D1,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",0.7655482218302505,0.2573966396131769,167,103,PASS,65,38,1.0803867127495943,1.0536227458851986,0.08561335288348142,1.838493973217136,24.539644363016798,0.1630849996978351,0.04034812106763398,0.013057362319800491,0.0272907587478335,4.1558564699663005,2.8109481510268504,1.5760555504663571,314.5597873808523,0.44660194174757284,0.44660194174757284,31,49,23,2125,0,1.0219771904337343,0.04847058823529412,56,47,1.0664104412459936,1.0385794383458509,0.475511500705887,0.2783315036138924,8.75729069457242,3.1154223500612606,9,4,1.7621506002129323,7.12663470603912,-1.578811572703543,-3.282470939834834,-2.145784404996479,-8.60688078745242,8.75729069457242,1.379047399615065,-0.6002275444254127
WMT,D1,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",0.7655482218302505,0.2573966396131769,73,59,PASS,11,48,1.0509820153065825,1.0104872146283075,0.013098285836293909,2.3403773241263575,41.5448665492433,0.12226754491105582,0.02808696990271557,0.022162433007393467,0.005924536895322113,1.6571312242602185,0.34954767682400467,0.9547160760789524,177.76828787429702,0.4067796610169492,0.4067796610169492,22,32,5,2159,0,0.9993537236538894,0.02732746641963872,27,32,1.9567914615575683,0.5690929176728544,4.966663792185047,-4.343539145803393,3.6090638339787633,10.324954429023148,9,6,2.4118324465245524,0.2892971915813125,2.9863575384696093,0.8471196374074794,3.6090638339787633,-1.6160140264410854,-9.34758896486568,2.960601856994838,-1.7911218368257842
WMT,D1,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",0.7655482218302505,0.2573966396131769,32,28,PASS,6,22,0.834708178081295,0.7946944499309162,-0.19102392814109612,-1.4907553300273293,92.33038315994504,0.07365151492441702,-0.0735729380171132,0.020332238575011652,-0.09390517659212484,-2.06004226447917,-2.6293449445794956,1.2142826149151986,207.47065807537894,0.4642857142857143,0.4642857142857143,10,12,6,2127,0,0.9729557769440409,0.013164080865068171,12,16,3.175624031953437,0.2798422679197996,8.213977627027164,-9.30907681785812,1.9653550281012029,,7,3,1.7777293280719544,-0.10857462672168372,1.9653550281012029,,1.319392731739849,,-5.259107492680448,-1.0535806304681314,-1.2705592826222392
WMT,D1,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",0.7655482218302505,0.2573966396131769,230,106,PASS,22,84,0.8661950800630863,0.8413211451004841,-0.2760806546566844,1.314489094923282,26.710928447590117,0.15382370341870275,-0.06796838189199556,0.013975029317333491,-0.08194341120932906,-7.204648480551529,-8.68600158818888,1.5134451432846738,294.4823831665312,0.4339622641509434,0.4339622641509434,25,51,30,2159,0,0.9115351793468238,0.04909680407596109,50,56,1.3839384810661777,0.5451013796496399,2.2558528208147957,-4.512184812147344,4.349111211957503,,9,5,-0.8615238407592605,3.6314956232676794,-2.7692180130172965,4.349111211957503,3.0717580603621357,0.005894933549067671,-14.344962777584191,2.2112012792521303,-3.9797580652166475
WMT,D1,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.7655482218302505,0.2573966396131769,177,72,PASS,35,37,0.9654333090741978,0.9473974893261299,-0.07316558574141756,3.603364796813985,44.54874366938601,0.10241275158950439,-0.021512155996156038,0.01163420392645164,-0.03314635992260768,-1.5488752317232346,-2.3865379144277528,1.6187943862368641,352.7183814000674,0.3611111111111111,0.3611111111111111,19,44,9,2130,0,0.9703284278359957,0.03380281690140845,40,32,1.044972750018702,0.833291500699867,0.32054717115533143,-1.3215614438269878,2.948381858858215,,9,4,-0.06868382114650617,-0.43827217754698466,1.0425170844977003,-1.323085526140434,1.8873843144603688,-6.452831881878596,2.2523629692092326,-2.2343107347407485,2.948381858858215
WMT,D1,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.7655482218302505,0.2573966396131769,122,42,PASS,20,22,0.878457342250658,0.8629257831866205,-0.15706023103769481,4.439384502286783,72.4505116414346,0.09926236320913409,-0.08102843849956134,0.011398902810794146,-0.09242734131035547,-3.4031944169815764,-3.88194833503493,1.6234363491254697,365.6686707955915,0.3333333333333333,0.3333333333333333,12,28,2,2017,0,0.9582822562520363,0.020823004462072386,23,19,0.7434949065879842,1.0220946976531446,-2.142858829476924,0.15796717919126255,2.0622599089756957,,9,3,-0.03441166269241447,-1.050323549101191,2.0622599089756957,-3.0828264496939397,-2.0448830829703146,-3.0774293873482685,1.9436498425212494,1.429129882602067,-0.02711383732781325
