entry_time,exit_time,side,reason,entry_mid,exit_mid,risk_price,gross_R,cost_R,net_R,ret_frac,instrument,target,stop,trigger
2017-01-10 15:05:00+00:00,2017-01-10 16:06:00+00:00,long,target,19873.75,19943.500500000002,29.131499999999505,2.3943325953007264,0.07784678955769658,2.3164858057430298,0.023164858057430297,US30,range,sneaky,c3
2017-01-13 15:01:00+00:00,2017-01-13 20:59:00+00:00,short,time,19912.582000000002,19884.178,37.167999999997846,0.7642057684030326,0.18562521066509902,0.5785805577379335,0.005785805577379335,US30,range,sneaky,c3
2017-01-18 15:00:00+00:00,2017-01-18 17:25:00+00:00,long,stop,19793.588499999998,19765.3045,28.28399999999965,-1.0,0.17718792435652886,-1.1771879243565289,-0.011771879243565288,US30,range,sneaky,c3
2017-02-01 15:06:00+00:00,2017-02-01 20:59:00+00:00,short,time,19934.713,19886.484,20.479499999997643,2.3549891354771804,0.2370056078029521,2.1179835276742285,0.021179835276742286,US30,range,sneaky,c3
2017-02-07 15:01:00+00:00,2017-02-07 20:59:00+00:00,short,time,20132.132,20087.4075,26.867999999998574,1.664601012356805,0.052500691528959156,1.6121003208278457,0.01612100320827846,US30,range,sneaky,c3
2017-02-10 15:05:00+00:00,2017-02-10 15:32:00+00:00,short,stop,20224.7775,20239.677499999998,14.899999999997817,-1.0,0.306752385067159,-1.306752385067159,-0.01306752385067159,US30,range,sneaky,c3
2017-03-20 14:02:00+00:00,2017-03-20 17:44:00+00:00,long,stop,20922.412,20902.8215,19.590500000002066,-1.0,0.35259567749670867,-1.3525956774967087,-0.013525956774967087,US30,range,sneaky,c3
2017-03-21 14:00:00+00:00,2017-03-21 14:24:00+00:00,short,target,20935.379500000003,20882.7585,26.694499999997788,1.9712300286578577,0.19016187725937633,1.7810681513984814,0.017810681513984815,US30,range,sneaky,c3
2017-04-06 14:00:00+00:00,2017-04-06 19:59:00+00:00,long,time,20680.6,20664.8505,71.94999999999709,-0.21889506601805025,0.0646543571924974,-0.28354942321054766,-0.002835494232105477,US30,range,sneaky,c3
2017-04-11 14:00:00+00:00,2017-04-11 14:22:00+00:00,long,stop,20623.35,20582.3505,40.99949999999808,-1.0,0.16205447017647318,-1.1620544701764732,-0.011620544701764733,US30,range,sneaky,c3
