part,variant,window,thr,direction,H,insufficient,n,n_obs,net_sharpe,gross_sharpe,net_pf,cagr,total_return,ending_cap,max_dd,top_year,skew,ekurt,ev_mean,ev_win_rate,guard_ok,subA_sharpe,subB_sharpe,subA_end,subB_end,pct_in_btc,n_switch
1,level,60,2.0,long,5.0,False,60,240,-0.4793469346688254,0.5092196740457551,0.9268103693357712,-0.039712189137741216,-0.2936094739498166,70639.05260501834,0.5534935184552565,,0.13283460366539573,3.253713633638722,0.0038228799608375497,0.6166666666666667,True,-1.2078388753161606,0.3720933496749113,69455.3971196482,101704.19511579655,,
1,level,60,2.0,long,20.0,False,47,893,0.749708656274315,0.9440089904197674,1.1261673669267427,0.0818880576197265,0.9706480866671547,197064.8086667155,0.6188641236644028,0.6381374187691006,-0.06525321049719938,4.764351230831332,0.03546478232728059,0.574468085106383,True,0.6481421604672277,0.9289598072698049,126519.01116775878,155759.04905343888,,
1,level,60,2.0,short,5.0,False,60,240,-1.4908146950038708,-0.5092196740457551,0.79216300621213,-0.08799578168788946,-0.5461989518612214,45380.10481387786,0.6951814492316192,,-0.15848992342416757,3.182376889530532,-0.0038228799608375497,0.38333333333333336,True,0.156172422329858,-3.4286636452598205,95344.24141432397,47596.062584079904,,
1,level,60,2.0,short,20.0,False,47,893,-1.1370154379947828,-0.9440089904197674,0.8349850753576077,-0.24667607503660516,-0.9129565648526502,8704.343514734976,0.9549119540563318,,0.07690552156293037,4.808972611308372,-0.03546478232728059,0.425531914893617,True,-0.8581813437460024,-1.5839672243140834,30205.941482512128,28816.66019175202,,
1,level,90,1.0,long,5.0,False,246,984,-0.18570189671845802,0.8864766355960237,0.9703108234685378,-0.08775333639710015,-0.5461913036831436,45380.869631685644,0.7911872854378345,,-0.5521134581975629,8.498311035949026,0.005872863836291345,0.5772357723577236,True,0.22200242334482892,-0.7495361995074098,89002.93615003877,50988.05904019136,,
1,level,90,1.0,long,20.0,False,102,1938,0.42400311206960156,0.6476093301313544,1.0694910583425106,0.042631481845102126,0.4322439839696972,143224.39839696971,0.8594221147225936,0.6150500825209514,-0.13873293033823833,6.526185200516162,0.024088523407791707,0.5098039215686274,True,0.8567000892880587,-0.13479705202370668,248018.73873619374,57747.41018633702,,
1,level,90,1.0,short,5.0,False,246,984,-1.9522053380608921,-0.8864766355960237,0.7294846461304185,-0.3450857318558348,-0.9737724020129152,2622.7597987084882,0.980025295667088,,0.5908492670483415,8.671055463115094,-0.005872863836291345,0.42276422764227645,True,-1.4836019607635444,-2.6373134522514268,18646.305858113745,14065.841345014876,,
1,level,90,1.0,short,20.0,False,102,1938,-0.8697331049907915,-0.6476093301313544,0.8713506434617277,-0.36918536323393736,-0.9810267535404753,1897.3246459524712,0.9908739511119256,,0.14529242681474938,6.504181372125302,-0.024088523407791707,0.49019607843137253,True,-1.1078921267560822,-0.5865465479983126,6284.043867876647,30192.733944003576,,
1,level,90,1.5,long,5.0,False,150,600,-0.30024383321191334,0.742087438508576,0.9526985533957174,-0.06606596553684585,-0.44371106877341526,55628.893122658475,0.6884870232464233,,0.18615893865853203,4.682663537825346,0.0050068722980539555,0.58,True,0.4843793974995476,-1.4645205283868163,109499.54872371994,50802.851492124915,,
1,level,90,1.5,long,20.0,False,72,1368,0.6545544633691123,0.8640939862234802,1.1102828534755167,0.09620431049599198,1.207619900980529,220761.99009805292,0.6562039585771712,0.698586562756048,-0.41308765773368095,7.026395962009616,0.03268964761289492,0.5833333333333334,True,0.7578483873498567,0.5232762016051982,171903.19998816686,128422.26911031845,,
