instrument,timeframe,family,variant,params,bh_sharpe,bh_max_dd,n_cands,n_trades,guard,n_long,n_short,gross_pf,net_pf,sharpe,skew,ekurt,max_dd,gross_R_mean,cost_R_mean,net_R_mean,gross_R_total,net_R_total,risk_med,risk_med_bps,win_rate,gross_win_rate,n_targets,n_stops,n_time,n_obs,n_ruin_days,equity_final,trades_per_day,bars_per_day,is_trades,oos_trades,is_pf,oos_pf,is_sharpe,oos_sharpe,top_year_R,top_year_share,n_years,n_pos_years,yr_2018,yr_2019,yr_2020,yr_2021,yr_2022,yr_2023,yr_2024,yr_2025
US30,M1,trend,0,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 5, 'k_atr': 0.5, 'R': 2.0, 'H': 24}",0.5467350671711283,0.3698627922971112,177475,75146,PASS,40623,34523,1.0089532651325472,0.36121428749306167,-21.89342148427144,-0.3788236067544219,-0.25811946474644776,1.0,0.00475433340854995,0.6006974303517842,-0.5959430969432342,357.2691383188946,-44782.73996289628,14.618026785714392,4.416103826907955,0.32518031565219707,0.40354776035983286,14798,37302,23046,1922,0,9.428242460984375e-246,39.09781477627472,1016.9348249027238,39629,35517,0.4152159100054827,0.30824454558128866,-18.95591611177907,-24.600634365362964,-2657.2252760615575,,8,0,-4362.468078767178,-6364.946136881697,-2657.2252760615575,-4118.22218210046,-2797.853496353518,-8662.140464226459,-9654.63671456489,-6165.2476139405235
US30,M1,trend,1,"{'ema_trend': 200, 'ema_fast': 50, 'ema_pull': 20, 'swing': 10, 'k_atr': 0.5, 'R': 1.5, 'H': 48}",0.5467350671711283,0.3698627922971112,177475,62264,PASS,33428,28836,0.9944092761420368,0.3922738614482965,-21.473654977227817,-0.39311786565527024,-0.28133185185901777,1.0,-0.0030754920075489337,0.5337263890248057,-0.5368018810323548,-191.4924343580268,-33423.43232059854,16.363571428573778,4.959954379282184,0.37048695875626364,0.41685404085828087,20938,33222,8104,1922,0,6.661702581970598e-171,32.39542143600416,1016.9348249027238,33153,29111,0.4448630629791246,0.3391523806609854,-19.074910694490487,-23.75021767869456,-2092.258012938372,,8,0,-3297.8667045930356,-4742.872694948944,-2092.258012938372,-2960.942098744698,-2248.504673991644,-6475.7157716383645,-7049.653220298807,-4555.619143444672
US30,M1,trend,2,"{'ema_trend': 100, 'ema_fast': 30, 'ema_pull': 10, 'swing': 5, 'k_atr': 1.0, 'R': 3.0, 'H': 48}",0.5467350671711283,0.3698627922971112,268378,59892,PASS,31736,28156,1.0056522958791227,0.4939508796707153,-18.319978686825042,-0.4340435247506654,-0.2566547406538495,1.0,0.0033674025778876906,0.47133830933153953,-0.46797090675365177,201.68047519484958,-28027.713547289713,18.00571428571675,5.4384745049251135,0.3078541374474053,0.3546216523074868,7305,34198,18389,1922,0,3.832307457717259e-142,31.161290322580644,1016.9348249027238,31730,28162,0.544891765138438,0.4416668413319751,-15.346167580247464,-20.87559277840976,-1495.0467708543679,,8,0,-2692.7775988308845,-4000.7376129004588,-1495.0467708543679,-2710.51420547118,-1868.082112208475,-5378.031633302867,-6093.233294937028,-3789.290318784452
US30,M1,breakout,0,"{'N': 20, 'k_atr': 1.0, 'R': 2.0, 'H': 24}",0.5467350671711283,0.3698627922971112,167929,107756,PASS,54712,53044,0.9764593442844207,0.30268266103201136,-23.775403596298453,-0.2716726849086538,-0.5078802622470269,1.0000000000000002,-0.01461729186680626,0.8104922969222077,-0.825109588789014,-1575.1009023995753,-88910.50884954899,10.542910714288155,3.16253639749618,0.3020527859237537,0.3548108690003341,29561,65516,12679,1922,84,0.0,56.064516129032256,1016.9348249027238,55959,51797,0.3519890824106901,0.2576905317588377,-21.72819682198163,-25.942861939247134,-5310.658056349174,,8,0,-8026.704502247324,-12367.095423823986,-5310.658056349174,-8030.850711111628,-5686.4943241021765,-16681.364456281022,-19909.690547138813,-12897.650828494865
US30,M1,breakout,1,"{'N': 50, 'k_atr': 1.0, 'R': 2.0, 'H': 48}",0.5467350671711283,0.3698627922971112,101506,64203,PASS,33002,31201,0.9806524716584152,0.33989293830869527,-21.540137795121304,-0.42802335734667823,-0.22251052886375833,1.0,-0.012571343442573877,0.7669493239544428,-0.7795206673970166,-807.1179630435706,-50047.56540889066,11.215142857137835,3.3611369230467325,0.30990763671479526,0.339968537295765,19726,41375,3102,1922,0,3.464579538672133e-288,33.40426638917794,1016.9348249027238,32905,31298,0.4009958373019283,0.28585474566246055,-20.117440771144448,-25.658634751872082,-2673.4902487473437,,8,0,-4400.2099625337405,-6670.435261461289,-2673.4902487473437,-4435.798862119058,-3134.2584760754207,-9491.272788009483,-11669.29719935404,-7572.802610590287
US30,M1,breakout,2,"{'N': 20, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",0.5467350671711283,0.3698627922971112,167929,100452,PASS,51018,49434,0.9660310018415899,0.3354236044208207,-23.44795803973899,-0.2596861412036468,-0.6119224222666007,1.0,-0.018296801755395053,0.5918003937416024,-0.6100971954969976,-1837.950329932944,-61285.4834820644,14.285866071428245,4.294263843524221,0.34817624337992276,0.41554175128419546,31101,51619,17732,1922,1,-0.0,52.26430801248699,1016.9348249027238,52251,48201,0.38606282936359226,0.28815567960346034,-20.924725149199833,-25.560879182645937,-3634.776512499454,,8,0,-5600.348506613735,-8639.30390791838,-3634.776512499454,-5493.933372317786,-3964.7295923465717,-11444.57677079702,-13513.182031569027,-8994.632788002422
US30,M1,meanrev,0,"{'N': 20, 'k_ext': 2.0, 'swing': 3, 'k_atr': 0.5, 'R': 1.5, 'H': 24}",0.5467350671711283,0.3698627922971112,56881,47561,PASS,22779,24782,1.0545741618100661,0.22540793766344758,-19.74422917917896,-1.0815272392246824,1.6013414904216958,1.0,0.03072214723942722,0.9657145153819556,-0.9349923681425285,1461.176044854398,-44469.1720212268,9.54560714285617,2.876000411829796,0.3243203465023864,0.42402388511595634,18001,26471,3089,1922,4,2.2560606901529324e-256,24.74557752341311,1016.9348249027238,24785,22776,0.28760053296888244,0.1732766427095014,-20.052324897458266,-21.486715498618768,-2390.558205950803,,8,0,-4649.203330315643,-5339.827275009765,-2390.558205950803,-3523.9033452545514,-2746.1758738191006,-7738.255124294318,-11253.073957554792,-6828.174909027823
US30,M1,meanrev,1,"{'N': 20, 'k_ext': 2.5, 'swing': 3, 'k_atr': 0.5, 'R': 1.0, 'H': 12}",0.5467350671711283,0.3698627922971112,25221,22449,PASS,10687,11762,1.021301657468385,0.14157781620001475,-17.46681977947687,-1.480026594927913,3.68325159422102,1.0,0.009919169957350801,0.9669634396234881,-0.9570442696661372,222.67544637256813,-21484.686809735114,9.704250000002503,2.9491083489044785,0.31083789923827343,0.508753173860751,10206,10142,2101,1922,0,3.972557973005489e-106,11.680020811654526,1016.9348249027238,12000,10449,0.19265691450540276,0.09981272419218795,-18.595802396365116,-19.2658411670615,-1148.7882811439679,,8,0,-2485.7088042321575,-2502.79506441244,-1148.7882811439679,-1644.8164821584858,-1307.4947660244854,-3509.5400661590124,-5411.95842951194,-3473.584916092624
US30,M1,meanrev,2,"{'N': 50, 'k_ext': 2.0, 'swing': 5, 'k_atr': 1.0, 'R': 1.5, 'H': 24}",0.5467350671711283,0.3698627922971112,195222,86637,PASS,40744,45893,1.038059459119475,0.3340909593902131,-21.576709521053775,-0.6305614800600101,0.09332157236942829,1.0,0.019915804028890618,0.6321209051351507,-0.61220510110626,1725.4455136509964,-53039.61334454305,13.909857142862165,4.1808671076082895,0.35820723247573205,0.4375959463046966,27431,43640,15566,1922,3,-1.783368076e-315,45.07648283038502,1016.9348249027238,44966,41671,0.39621021609138396,0.2783677177840675,-19.826171196690943,-23.57280187996881,-2961.5766121124943,,8,0,-5506.465133860683,-6743.126484277309,-2961.5766121124943,-4406.325888933455,-3123.3002191567884,-9879.67123122255,-12724.506448929073,-7694.6413260507
US30,M1,momentum,0,"{'N': 24, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.5467350671711283,0.3698627922971112,200839,63739,PASS,31802,31937,0.9951508852783404,0.4155602887153035,-19.82843330885038,-0.47132460871408766,-0.12259840377816378,1.0,-0.0030366711850620784,0.5965010676013887,-0.5995377387864508,-193.55438466467183,-38213.93593250959,13.896714285714552,4.201815120416818,0.32783696010291974,0.35555939063995357,18194,39342,6203,1922,0,5.368102620189715e-205,33.16285119667013,1016.9348249027238,33397,30342,0.46892749109574683,0.36355427346666586,-17.318141011170184,-22.445679102444448,-2118.647994398085,,8,0,-3936.3371999468955,-5760.979626836138,-2118.647994398085,-3180.834709113219,-2141.1638916764728,-7464.987477869966,-8337.326715758445,-5273.6583169103615
US30,M1,momentum,1,"{'N': 48, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.5467350671711283,0.3698627922971112,141878,45198,PASS,22395,22803,1.0133319877703186,0.43623308029170743,-17.782198282272226,-0.6503013939288258,0.1319159128158991,1.0,0.008645727425488069,0.6007343549554777,-0.5920886275299896,390.76958817720976,-26761.22178710047,13.789928571426572,4.177238007378288,0.3312535952918271,0.34388689765033853,14482,29139,1577,1922,0,2.3241393310594584e-135,23.516129032258064,1016.9348249027238,23561,21637,0.49104594409958785,0.383107527617488,-15.999315884892043,-20.638629244506834,-1455.3969000282725,,8,0,-2645.517678526269,-3811.6361546748767,-1519.276083897692,-2459.0080130959495,-1455.3969000282725,-5144.467809642343,-6036.894720056362,-3689.0244271787046
US30,M1,momentum,2,"{'N': 12, 'k_atr': 1.5, 'R': 1.5, 'H': 24}",0.5467350671711283,0.3698627922971112,285600,122466,PASS,61014,61452,0.9956076495338962,0.27296519945782804,-23.21625635444581,-0.3874233350462426,-0.3336919001798102,1.0,-0.0025160101823984665,0.7828541579630927,-0.785370168145491,-308.1257029976106,-96181.1430121057,10.597874999999476,3.213657473362901,0.3369669949210393,0.40973004752339426,44471,69035,8960,1922,145,-0.0,63.71800208116545,1016.9348249027238,64785,57681,0.3224579811940998,0.2259786709771979,-20.578878031135314,-25.26615641727848,-5649.392946396048,,8,0,-9905.609862681731,-14237.680356433226,-5649.392946396048,-8059.532066799775,-5800.386944123142,-18388.02330615232,-20938.50980695935,-13202.007722560116
US30,M1,macross,0,"{'fast': 10, 'slow': 30, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 48}",0.5467350671711283,0.3698627922971112,42498,34705,PASS,18421,16284,0.9951930417120122,0.41397468233951534,-17.368425048795046,-0.5408932741754776,-0.04130409559439174,1.0,-0.0030104181382608164,0.5964329575609337,-0.5994433756991946,-104.47656148834163,-20803.68235364055,13.866285714284459,4.172294934786017,0.32727272727272727,0.35415646160495606,9968,21392,3345,1922,0,1.023240395973536e-101,18.056711758584807,1016.9348249027238,18180,16525,0.4627112764569591,0.36586106087379794,-16.39531146242411,-20.282489874409276,-1173.1604292211705,,8,0,-1932.1948872858359,-3074.6760840922925,-1173.1604292211705,-1990.3987817301374,-1305.001750006613,-3876.122281370836,-4478.453615407477,-2973.6745245261864
US30,M1,macross,1,"{'fast': 20, 'slow': 50, 'ema_trend': 200, 'k_atr': 2.0, 'R': 2.0, 'H': 96}",0.5467350671711283,0.3698627922971112,26329,23672,PASS,12323,11349,1.0160953331636806,0.4513097134197434,-14.356702061463894,-0.7587537628551899,0.3089693094145236,1.0,0.010409663297947963,0.5729918944574693,-0.5625822311595214,246.4175495890242,-13317.446576008191,14.416857142858134,4.315692937306483,0.332080094626563,0.3455559310577898,7589,15204,879,1922,0,1.2654912667088643e-63,12.31633714880333,1016.9348249027238,12364,11308,0.5003073704479873,0.40267628663639166,-13.961919331787751,-17.498400483763675,-749.2560389568512,,8,0,-1352.9392864284284,-1890.3008185927613,-749.2560389568512,-1254.092423807157,-794.8921836379305,-2444.783646725545,-3001.991906776406,-1829.1902710831107
US30,M1,macross,2,"{'fast': 10, 'slow': 30, 'ema_trend': 100, 'k_atr': 1.5, 'R': 3.0, 'H': 48}",0.5467350671711283,0.3698627922971112,50866,43620,PASS,22601,21019,1.0072318090790708,0.39273677421736586,-17.977686518025195,-0.6783239226644888,0.33055612378745947,1.0,0.005150075611769451,0.793278526741217,-0.7881284511294475,224.64629818538344,-34378.1630382665,10.393285714286321,3.1251489945541278,0.2593076570380559,0.2776478679504814,9398,30830,3392,1922,1,-1.1983733627476087e-183,22.695109261186264,1016.9348249027238,22698,20922,0.44597139194850866,0.34204474706746035,-16.690249273782108,-21.35525170779322,-1799.6712208580934,,8,0,-3308.40494406644,-5029.803316436775,-1799.6712208580934,-3118.896787793809,-2041.7863064581304,-6720.674855302319,-7346.580192695875,-5012.345414655062
